"id","year","rank","name","revenues","revenue_percent_change","profits","profits_percent_change","assets","market_cap","change_in_rank","employees"
"8095","1997","106","Delta Air Lines, Inc.","12455",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8096","1997","107","Nationwide Insurance Enterprise","12358.3",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8097","1997","108","Raytheon Company","12330.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8098","1997","109","Ashland Inc.","12300.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8099","1997","110","Federal Home Loan Mortgage Corp.","12116",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8100","1997","111","Northwestern Mutual Life Insurance Company","12110",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8101","1997","112","Viacom Inc.","12084.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8102","1997","113","Ingram Micro, Inc.","12023.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8103","1997","114","First Union Corporation","11985",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8104","1997","115","The Coastal Corporation","11920.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8105","1997","116","Walgreen Co.","11778.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8106","1997","117","Texas Instruments Incorporated","11713",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8107","1997","118","Pfizer Inc.","11306",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8108","1997","119","Deere & Company","11229.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8109","1997","120","Emerson Electric Co.","11149.9",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8110","1997","121","Ikon Office Solutions, Inc.","11122.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8111","1997","122","Weyerhaeuser Company","11114",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8112","1997","123","Fluor Corporation","11015.2",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8113","1997","124","Abbott Laboratories","11013.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8114","1997","125","Tenneco, Inc.","10982",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8115","1997","126","Liberty Mutual Insurance Group","10967",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8116","1997","127","Anheuser-Busch Companies, Inc.","10883.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8117","1997","129","Occidental Petroleum Corporation","10557",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8118","1997","130","CSX Corporation","10536",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8119","1997","131","Publix Super Markets, Inc.","10526",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8120","1997","132","Berkshire Hathaway Inc.","10500.3",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8121","1997","133","Southern Company","10358",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8122","1997","134","WMX Technologies, Inc.","10321.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8123","1997","135","TRW Inc.","10310.1",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8124","1997","136","Federal Express Corporation","10273.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8125","1997","137","Banc One Corporation","10272.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8126","1997","138","Marriott International, Inc.","10172",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8127","1997","139","First Chicago NBD Corp.","10117",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8128","1997","140","United HealthCare Corporation","10073.8",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8129","1997","141","Time Warner Inc.","10064",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8130","1997","142","Union Pacific Corporation","10051",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8131","1997","143","Johnson Controls, Inc.","10009.4",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8132","1997","144","Bergen Brunswig Corporation","9942.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8133","1997","146","Tosco Corporation","9922.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8134","1997","147","Northwest Airlines, Inc.","9880.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8135","1997","148","Sun Company, Inc.","9875",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8136","1997","149","CPC International Inc.","9844.3",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8137","1997","150","Apple Computer, Inc.","9833",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8138","1997","151","Farmland Industries, Inc.","9788.6",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8139","1997","152","Gillette Company","9697.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8140","1997","153","PG&E Corp.","9610",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8141","1997","154","Pacific Telesis Group","9588",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8142","1997","155","Bankers Trust New York Corporation","9565",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8143","1997","156","Westinghouse Electric Corporation","9401",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8144","1997","157","The Principal Financial Group","9387",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8145","1997","158","Textron Inc.","9274",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8146","1997","159","Monsanto Company","9262",NULL,NULL,NULL,NULL,NULL,NULL,NULL
"8147","1997","160","Massachusetts Mutual Life Insurance","9230",NULL,NULL,NULL,NULL,NULL,NULL,NULL
