"id","year","rank","name","revenues","revenue_percent_change","profits","profits_percent_change","assets","market_cap","change_in_rank","employees"
"27531","2011","72"," Northrop Grumman","34757",NULL,"2053",NULL,NULL,NULL,NULL,NULL
"27532","2011","73"," FedEx","34734",NULL,"1184",NULL,NULL,NULL,NULL,NULL
"27533","2011","74"," Hess","34613",NULL,"2125",NULL,NULL,NULL,NULL,NULL
"27534","2011","75"," Ingram Micro","34589",NULL,"318.1",NULL,NULL,NULL,NULL,NULL
"27535","2011","76"," Johnson Controls","34305",NULL,"1491",NULL,NULL,NULL,NULL,NULL
"27536","2011","77"," Aetna","34246",NULL,"1766.8",NULL,NULL,NULL,NULL,NULL
"27537","2011","78"," Amazon.com","34204",NULL,"1152",NULL,NULL,NULL,NULL,NULL
"27538","2011","79"," Humana","33868.2",NULL,"1099.4",NULL,NULL,NULL,NULL,NULL
"27539","2011","80"," Enterprise Products Partners","33739.3",NULL,"320.8",NULL,NULL,NULL,NULL,NULL
"27540","2011","81"," Honeywell International","33370",NULL,"2022",NULL,NULL,NULL,NULL,NULL
"27541","2011","82"," Liberty Mutual Insurance Group","33193",NULL,"1678",NULL,NULL,NULL,NULL,NULL
"27542","2011","83"," News Corp.","32778",NULL,"2539",NULL,NULL,NULL,NULL,NULL
"27543","2011","84"," DuPont","32733",NULL,"3031",NULL,NULL,NULL,NULL,NULL
"27544","2011","85"," Sprint Nextel","32563",NULL,"-3465",NULL,NULL,NULL,NULL,NULL
"27545","2011","86"," General Dynamics","32466",NULL,"2624",NULL,NULL,NULL,NULL,NULL
"27546","2011","87"," TIAA-CREF","32224.9",NULL,"1405.9",NULL,NULL,NULL,NULL,NULL
"27547","2011","88"," Delta Air Lines","31755",NULL,"593",NULL,NULL,NULL,NULL,NULL
"27548","2011","89"," Allstate","31400",NULL,"928",NULL,NULL,NULL,NULL,NULL
"27549","2011","90"," HCA Holdings","30683",NULL,"1207",NULL,NULL,NULL,NULL,NULL
"27550","2011","91"," American Express","30242",NULL,"4057",NULL,NULL,NULL,NULL,NULL
"27551","2011","92"," Google","29321",NULL,"8505",NULL,NULL,NULL,NULL,NULL
"27552","2011","93"," Tyson Foods","28430",NULL,"780",NULL,NULL,NULL,NULL,NULL
"27553","2011","94"," Philip Morris International","27208",NULL,"7259",NULL,NULL,NULL,NULL,NULL
"27554","2011","95"," Time Warner","26888",NULL,"2578",NULL,NULL,NULL,NULL,NULL
"27555","2011","96"," Oracle","26820",NULL,"6135",NULL,NULL,NULL,NULL,NULL
"27556","2011","97"," 3M","26662",NULL,"4085",NULL,NULL,NULL,NULL,NULL
"27557","2011","98"," Deere","26004.6",NULL,"1865",NULL,NULL,NULL,NULL,NULL
"27558","2011","99"," Plains All American Pipeline","25893",NULL,"505",NULL,NULL,NULL,NULL,NULL
"27559","2011","100"," Rite Aid","25669.1",NULL,"-506.7",NULL,NULL,NULL,NULL,NULL
"27560","2011","101"," Massachusetts Mutual Life Insurance","25647.1",NULL,"258.2",NULL,NULL,NULL,NULL,NULL
"27561","2011","102"," Publix Super Markets","25328.1",NULL,"1338.1",NULL,NULL,NULL,NULL,NULL
"27562","2011","103"," CHS","25267.9",NULL,"502.2",NULL,NULL,NULL,NULL,NULL
"27563","2011","104"," Raytheon","25183",NULL,"1840",NULL,NULL,NULL,NULL,NULL
"27564","2011","105"," International Paper","25179",NULL,"644",NULL,NULL,NULL,NULL,NULL
"27565","2011","106"," Travelers Cos.","25112",NULL,"3216",NULL,NULL,NULL,NULL,NULL
"27566","2011","107"," Macys","25003",NULL,"847",NULL,NULL,NULL,NULL,NULL
"27567","2011","108"," Staples","24545.1",NULL,"881.9",NULL,NULL,NULL,NULL,NULL
"27568","2011","109"," Tech Data","24376",NULL,"214.2",NULL,NULL,NULL,NULL,NULL
"27569","2011","110"," DirecTV","24102",NULL,"2198",NULL,NULL,NULL,NULL,NULL
"27570","2011","111"," McDonalds","24074.6",NULL,"4946.3",NULL,NULL,NULL,NULL,NULL
"27571","2011","112"," Northwestern Mutual","23384.3",NULL,"756.3",NULL,NULL,NULL,NULL,NULL
"27572","2011","113"," Murphy Oil","23345.1",NULL,"798.1",NULL,NULL,NULL,NULL,NULL
"27573","2011","114"," United Continental Holdings","23229",NULL,"253",NULL,NULL,NULL,NULL,NULL
"27574","2011","115"," Eli Lilly","23076",NULL,"5069.5",NULL,NULL,NULL,NULL,NULL
"27575","2011","116"," Motorola Solutions","22823",NULL,"633",NULL,NULL,NULL,NULL,NULL
"27576","2011","117"," Hartford Financial Services","22383",NULL,"1680",NULL,NULL,NULL,NULL,NULL
"27577","2011","118"," AMR","22170",NULL,"-471",NULL,NULL,NULL,NULL,NULL
"27578","2011","119"," TJX","21942.2",NULL,"1343.1",NULL,NULL,NULL,NULL,NULL
"27579","2011","120"," Emerson Electric","21866",NULL,"2164",NULL,NULL,NULL,NULL,NULL
"27580","2011","121"," Xerox","21633",NULL,"606",NULL,NULL,NULL,NULL,NULL
"27581","2011","122"," Cigna","21253",NULL,"1345",NULL,NULL,NULL,NULL,NULL
"27582","2011","123"," Alcoa","21013",NULL,"254",NULL,NULL,NULL,NULL,NULL
"27583","2011","124"," Fluor","20849.3",NULL,"357.5",NULL,NULL,NULL,NULL,NULL
"27584","2011","125"," Aflac","20732",NULL,"2344",NULL,NULL,NULL,NULL,NULL
"27585","2011","126"," U.S. Bancorp","20518",NULL,"3317",NULL,NULL,NULL,NULL,NULL
"27586","2011","127"," Nationwide","20265",NULL,"959",NULL,NULL,NULL,NULL,NULL
"27587","2011","128"," Tesoro","20253",NULL,"-29",NULL,NULL,NULL,NULL,NULL
"27588","2011","129"," Occidental Petroleum","19857",NULL,"4530",NULL,NULL,NULL,NULL,NULL
"27589","2011","130"," Kimberly-Clark","19746",NULL,"1843",NULL,NULL,NULL,NULL,NULL
"27590","2011","131"," Bristol-Myers Squibb","19484",NULL,"3102",NULL,NULL,NULL,NULL,NULL
"27591","2011","132"," Avnet","19160.2",NULL,"410.4",NULL,NULL,NULL,NULL,NULL
"27592","2011","133"," World Fuel Services","19131.1",NULL,"146.9",NULL,NULL,NULL,NULL,NULL
"27593","2011","134"," Capital One Financial","19067",NULL,"2743",NULL,NULL,NULL,NULL,NULL
"27594","2011","135"," Nike","19014",NULL,"1906.7",NULL,NULL,NULL,NULL,NULL
"27595","2011","136"," Freeport-McMoRan Copper & Gold","18982",NULL,"4336",NULL,NULL,NULL,NULL,NULL
"27596","2011","137"," Time Warner Cable","18868",NULL,"1308",NULL,NULL,NULL,NULL,NULL
"27597","2011","138"," Manpower","18866.5",NULL,"-263.6",NULL,NULL,NULL,NULL,NULL
"27598","2011","139"," Goodyear Tire & Rubber","18832",NULL,"-216",NULL,NULL,NULL,NULL,NULL
"27599","2011","140"," Arrow Electronics","18744.7",NULL,"479.6",NULL,NULL,NULL,NULL,NULL
"27600","2011","141"," Exelon","18644",NULL,"2563",NULL,NULL,NULL,NULL,NULL
"27601","2011","142"," Kohls","18391",NULL,"1114",NULL,NULL,NULL,NULL,NULL
"27602","2011","143"," Whirlpool","18366",NULL,"619",NULL,NULL,NULL,NULL,NULL
"27603","2011","144"," Halliburton","17973",NULL,"1835",NULL,NULL,NULL,NULL,NULL
"27604","2011","145"," United Services Automobile Assn.","17946.1",NULL,"2637.4",NULL,NULL,NULL,NULL,NULL
"27605","2011","146"," J.C. Penney","17759",NULL,"389",NULL,NULL,NULL,NULL,NULL
"27606","2011","147"," Southern","17456",NULL,"1975",NULL,NULL,NULL,NULL,NULL
"27607","2011","148"," United States Steel","17374",NULL,"-482",NULL,NULL,NULL,NULL,NULL
"27608","2011","149"," Ally Financial","17373",NULL,"1075",NULL,NULL,NULL,NULL,NULL
"27609","2011","150"," AES","17138",NULL,"9",NULL,NULL,NULL,NULL,NULL
"27610","2011","151"," PNC Financial Services Group","17096",NULL,"3412",NULL,NULL,NULL,NULL,NULL
"27611","2011","152"," EMC","17015.1",NULL,"1900",NULL,NULL,NULL,NULL,NULL
"27612","2011","153"," Union Pacific","16965",NULL,"2780",NULL,NULL,NULL,NULL,NULL
"27613","2011","154"," Altria Group","16892",NULL,"3905",NULL,NULL,NULL,NULL,NULL
"27614","2011","155"," Computer Sciences","16128",NULL,"817",NULL,NULL,NULL,NULL,NULL
"27615","2011","156"," Illinois Tool Works","15870.4",NULL,"1527.2",NULL,NULL,NULL,NULL,NULL
"27616","2011","157"," Nucor","15844.6",NULL,"134.1",NULL,NULL,NULL,NULL,NULL
"27617","2011","158"," Medtronic","15817",NULL,"3099",NULL,NULL,NULL,NULL,NULL
"27618","2011","159"," L-3 Communications","15680",NULL,"955",NULL,NULL,NULL,NULL,NULL
"27619","2011","160"," Colgate-Palmolive","15564",NULL,"2203",NULL,NULL,NULL,NULL,NULL
"27620","2011","161"," NextEra Energy","15317",NULL,"1957",NULL,NULL,NULL,NULL,NULL
"27621","2011","162"," Dominion Resources","15264",NULL,"2808",NULL,NULL,NULL,NULL,NULL
"27622","2011","163"," Amgen","15053",NULL,"4627",NULL,NULL,NULL,NULL,NULL
"27623","2011","164"," Progressive","14963.3",NULL,"1068.3",NULL,NULL,NULL,NULL,NULL
"27624","2011","165"," Bank of New York Mellon Corp.","14929",NULL,"2518",NULL,NULL,NULL,NULL,NULL
"27625","2011","166"," General Mills","14796.5",NULL,"1530.5",NULL,NULL,NULL,NULL,NULL
"27626","2011","167"," Gap","14664",NULL,"1204",NULL,NULL,NULL,NULL,NULL
"27627","2011","168"," Loews","14621",NULL,"1288",NULL,NULL,NULL,NULL,NULL
"27628","2011","169"," American Electric Power","14427",NULL,"1211",NULL,NULL,NULL,NULL,NULL
"27629","2011","170"," Baker Hughes","14414",NULL,"812",NULL,NULL,NULL,NULL,NULL
"27630","2011","171"," TRW Automotive Holdings","14383",NULL,"834",NULL,NULL,NULL,NULL,NULL
"27631","2011","172"," Constellation Energy","14340",NULL,"-982.6",NULL,NULL,NULL,NULL,NULL
"27632","2011","173"," Duke Energy","14272",NULL,"1320",NULL,NULL,NULL,NULL,NULL
"27633","2011","174"," CBS","14059.8",NULL,"724.2",NULL,NULL,NULL,NULL,NULL
"27634","2011","175"," Texas Instruments","13966",NULL,"3228",NULL,NULL,NULL,NULL,NULL
"27635","2011","176"," Toys ""R"" Us","13864",NULL,"168",NULL,NULL,NULL,NULL,NULL
"27636","2011","177"," PG&E Corp.","13841",NULL,"1099",NULL,NULL,NULL,NULL,NULL
"27637","2011","178"," Eaton","13715",NULL,"929",NULL,NULL,NULL,NULL,NULL
"27638","2011","179"," Health Net","13619.9",NULL,"204.2",NULL,NULL,NULL,NULL,NULL
"27639","2011","180"," Viacom","13497",NULL,"1548",NULL,NULL,NULL,NULL,NULL
"27640","2011","181"," PPG Industries","13423",NULL,"769",NULL,NULL,NULL,NULL,NULL
"27641","2011","182"," Jabil Circuit","13409.4",NULL,"168.8",NULL,NULL,NULL,NULL,NULL
"27642","2011","183"," FirstEnergy","13339",NULL,"784",NULL,NULL,NULL,NULL,NULL
"27643","2011","184"," Consolidated Edison","13325",NULL,"992",NULL,NULL,NULL,NULL,NULL
"27644","2011","185"," Chubb","13319",NULL,"2174",NULL,NULL,NULL,NULL,NULL
"27645","2011","186"," Cummins","13226",NULL,"1040",NULL,NULL,NULL,NULL,NULL
"27646","2011","187"," Danaher","13202.6",NULL,"1793",NULL,NULL,NULL,NULL,NULL
"27647","2011","188"," Dollar General","13035",NULL,"627.9",NULL,NULL,NULL,NULL,NULL
"27648","2011","189"," Oneok","13030.1",NULL,"334.6",NULL,NULL,NULL,NULL,NULL
"27649","2011","190"," Community Health Systems","12986.5",NULL,"280",NULL,NULL,NULL,NULL,NULL
"27650","2011","191"," Sara Lee","12919",NULL,"506",NULL,NULL,NULL,NULL,NULL
"27651","2011","192"," Baxter International","12843",NULL,"1420",NULL,NULL,NULL,NULL,NULL
"27652","2011","193"," DISH Network","12640.7",NULL,"984.7",NULL,NULL,NULL,NULL,NULL
"27653","2011","194"," Aramark","12571.7",NULL,"30.7",NULL,NULL,NULL,NULL,NULL
"27654","2011","195"," Omnicom Group","12542.5",NULL,"827.7",NULL,NULL,NULL,NULL,NULL
"27655","2011","196"," Waste Management","12515",NULL,"953",NULL,NULL,NULL,NULL,NULL
"27656","2011","197"," AutoNation","12501.5",NULL,"226.6",NULL,NULL,NULL,NULL,NULL
"27657","2011","198"," Edison International","12409",NULL,"1256",NULL,NULL,NULL,NULL,NULL
"27658","2011","199"," Kellogg","12397",NULL,"1247",NULL,NULL,NULL,NULL,NULL
"27659","2011","200"," ConAgra Foods","12370.2",NULL,"725.8",NULL,NULL,NULL,NULL,NULL
"27660","2011","201"," Public Service Enterprise Group","12195",NULL,"1564",NULL,NULL,NULL,NULL,NULL
"27661","2011","202"," National Oilwell Varco","12156",NULL,"1667",NULL,NULL,NULL,NULL,NULL
"27662","2011","203"," Dean Foods","12149.2",NULL,"91.5",NULL,NULL,NULL,NULL,NULL
"27663","2011","204"," Navistar International","12145",NULL,"223",NULL,NULL,NULL,NULL,NULL
"27664","2011","205"," Southwest Airlines","12104",NULL,"459",NULL,NULL,NULL,NULL,NULL
"27665","2011","206"," Apache","12092",NULL,"3032",NULL,NULL,NULL,NULL,NULL
"27666","2011","207"," Lear","11954.6",NULL,"438.3",NULL,NULL,NULL,NULL,NULL
"27667","2011","208"," US Airways Group","11908",NULL,"502",NULL,NULL,NULL,NULL,NULL
"27668","2011","209"," Qwest Communications","11730",NULL,"-55",NULL,NULL,NULL,NULL,NULL
"27669","2011","210"," Marriott International","11691",NULL,"458",NULL,NULL,NULL,NULL,NULL
"27670","2011","211"," Office Depot","11633.1",NULL,"34.9",NULL,NULL,NULL,NULL,NULL
"27671","2011","212"," Coventry Health Care","11587.9",NULL,"438.6",NULL,NULL,NULL,NULL,NULL
"27672","2011","213"," Entergy","11487.6",NULL,"1250.2",NULL,NULL,NULL,NULL,NULL
"27673","2011","214"," Yum Brands","11343",NULL,"1158",NULL,NULL,NULL,NULL,NULL
"27674","2011","215"," Genuine Parts","11207.6",NULL,"475.5",NULL,NULL,NULL,NULL,NULL
"27675","2011","216"," Smithfield Foods","11202.6",NULL,"-101.4",NULL,NULL,NULL,NULL,NULL
"27676","2011","217"," ITT","11155",NULL,"798",NULL,NULL,NULL,NULL,NULL
"27677","2011","218"," Land OLakes","11146.4",NULL,"178.1",NULL,NULL,NULL,NULL,NULL
"27678","2011","219"," SAIC","11117",NULL,"618",NULL,NULL,NULL,NULL,NULL
"27679","2011","220"," BB&T Corp.","11072",NULL,"816",NULL,NULL,NULL,NULL,NULL
"27680","2011","221"," BJs Wholesale Club","11024.8",NULL,"95",NULL,NULL,NULL,NULL,NULL
"27681","2011","222"," Qualcomm","10991",NULL,"3247",NULL,NULL,NULL,NULL,NULL
"27682","2011","223"," Anadarko Petroleum","10984",NULL,"761",NULL,NULL,NULL,NULL,NULL
"27683","2011","224"," Liberty Media","10982",NULL,"1892",NULL,NULL,NULL,NULL,NULL
"27684","2011","225"," Marsh & McLennan","10931",NULL,"855",NULL,NULL,NULL,NULL,NULL
"27685","2011","226"," Avon Products","10862.8",NULL,"606.3",NULL,NULL,NULL,NULL,NULL
"27686","2011","227"," Thermo Fisher Scientific","10788.7",NULL,"1035.6",NULL,NULL,NULL,NULL,NULL
"27687","2011","228"," Penske Automotive Group","10734.4",NULL,"108.3",NULL,NULL,NULL,NULL,NULL
"27688","2011","229"," Starbucks","10707.4",NULL,"945.6",NULL,NULL,NULL,NULL,NULL
"27689","2011","230"," CSX","10636",NULL,"1563",NULL,NULL,NULL,NULL,NULL
"27690","2011","231"," Devon Energy","10633",NULL,"4550",NULL,NULL,NULL,NULL,NULL
"27691","2011","232"," H.J. Heinz","10558",NULL,"864.9",NULL,NULL,NULL,NULL,NULL
"27692","2011","233"," Textron","10525",NULL,"86",NULL,NULL,NULL,NULL,NULL
"27693","2011","234"," Monsanto","10502",NULL,"1109",NULL,NULL,NULL,NULL,NULL
"27694","2011","235"," Lincoln National","10410.5",NULL,"980.3",NULL,NULL,NULL,NULL,NULL
"27695","2011","236"," First Data","10380.4",NULL,"-1021.8",NULL,NULL,NULL,NULL,NULL
"27696","2011","237"," Xcel Energy","10310.9",NULL,"755.8",NULL,NULL,NULL,NULL,NULL
"27697","2011","238"," Paccar","10292.9",NULL,"457.6",NULL,NULL,NULL,NULL,NULL
"27698","2011","239"," Unum Group","10193.2",NULL,"886.1",NULL,NULL,NULL,NULL,NULL
"27699","2011","240"," Progress Energy","10190",NULL,"856",NULL,NULL,NULL,NULL,NULL
"27700","2011","241"," Praxair","10116",NULL,"1195",NULL,NULL,NULL,NULL,NULL
"27701","2011","242"," KBR","10099",NULL,"327",NULL,NULL,NULL,NULL,NULL
"27702","2011","243"," Genworth Financial","10089",NULL,"142",NULL,NULL,NULL,NULL,NULL
"27703","2011","244"," SunTrust Banks","10071.7",NULL,"189",NULL,NULL,NULL,NULL,NULL
"27704","2011","245"," Guardian Life Ins. Co. of America","10050.5",NULL,"225.1",NULL,NULL,NULL,NULL,NULL
"27705","2011","246"," Ameriprise Financial","10046",NULL,"1097",NULL,NULL,NULL,NULL,NULL
"27706","2011","247"," R.R. Donnelley & Sons","10018.9",NULL,"221.7",NULL,NULL,NULL,NULL,NULL
"27707","2011","248"," Parker Hannifin","9993.2",NULL,"554.1",NULL,NULL,NULL,NULL,NULL
"27708","2011","249"," Peter Kiewit Sons","9938",NULL,"581",NULL,NULL,NULL,NULL,NULL
"27709","2011","250"," Jacobs Engineering Group","9915.5",NULL,"246",NULL,NULL,NULL,NULL,NULL
"27710","2011","251"," Western Digital","9850",NULL,"1382",NULL,NULL,NULL,NULL,NULL
"27711","2011","252"," Oshkosh","9842.4",NULL,"790",NULL,NULL,NULL,NULL,NULL
"27712","2011","253"," State Street Corp.","9716",NULL,"1556",NULL,NULL,NULL,NULL,NULL
"27713","2011","254"," Nordstrom","9700",NULL,"613",NULL,NULL,NULL,NULL,NULL
"27714","2011","255"," Liberty Global","9667.7",NULL,"388.2",NULL,NULL,NULL,NULL,NULL
"27715","2011","256"," KKR","9667.6",NULL,"333.2",NULL,NULL,NULL,NULL,NULL
"27716","2011","257"," Williams","9616",NULL,"-1097",NULL,NULL,NULL,NULL,NULL
"27717","2011","258"," Limited Brands","9613.3",NULL,"804.8",NULL,NULL,NULL,NULL,NULL
"27718","2011","259"," Applied Materials","9548.7",NULL,"937.9",NULL,NULL,NULL,NULL,NULL
"27719","2011","260"," Newmont Mining","9540",NULL,"2277",NULL,NULL,NULL,NULL,NULL
"27720","2011","261"," Norfolk Southern","9516",NULL,"1496",NULL,NULL,NULL,NULL,NULL
"27721","2011","262"," GameStop","9473.7",NULL,"408",NULL,NULL,NULL,NULL,NULL
"27722","2011","263"," Chesapeake Energy","9366",NULL,"1774",NULL,NULL,NULL,NULL,NULL
"27723","2011","264"," Huntsman","9302",NULL,"27",NULL,NULL,NULL,NULL,NULL
"27724","2011","265"," C.H. Robinson Worldwide","9274.3",NULL,"387",NULL,NULL,NULL,NULL,NULL
"27725","2011","266"," Tenet Healthcare","9233",NULL,"1143",NULL,NULL,NULL,NULL,NULL
"27726","2011","267"," URS","9177.1",NULL,"287.9",NULL,NULL,NULL,NULL,NULL
"27727","2011","268"," Principal Financial","9158.6",NULL,"699.3",NULL,NULL,NULL,NULL,NULL
"27728","2011","269"," eBay","9156.3",NULL,"1801",NULL,NULL,NULL,NULL,NULL
"27729","2011","270"," Icahn Enterprises","9119",NULL,"199",NULL,NULL,NULL,NULL,NULL
"27730","2011","271"," Air Products & Chemicals","9026",NULL,"1029.1",NULL,NULL,NULL,NULL,NULL
"27731","2011","272"," Ashland","9012",NULL,"332",NULL,NULL,NULL,NULL,NULL
"27732","2011","273"," Whole Foods Market","9005.8",NULL,"245.8",NULL,NULL,NULL,NULL,NULL
"27733","2011","274"," Sempra Energy","9003",NULL,"739",NULL,NULL,NULL,NULL,NULL
"27734","2011","275"," Automatic Data Processing","8944.9",NULL,"1211.4",NULL,NULL,NULL,NULL,NULL
"27735","2011","276"," NRG Energy","8849",NULL,"477",NULL,NULL,NULL,NULL,NULL
"27736","2011","277"," Caesars Entertainment","8818.6",NULL,"-831.1",NULL,NULL,NULL,NULL,NULL
"27737","2011","278"," Great Atlantic & Pacific Tea","8813.6",NULL,"-876.5",NULL,NULL,NULL,NULL,NULL
"27738","2011","279"," CenterPoint Energy","8785",NULL,"442",NULL,NULL,NULL,NULL,NULL
"27739","2011","280"," PPL","8638",NULL,"938",NULL,NULL,NULL,NULL,NULL
"27740","2011","281"," Synnex","8617.1",NULL,"127.9",NULL,NULL,NULL,NULL,NULL
"27741","2011","282"," BlackRock","8612",NULL,"2063",NULL,NULL,NULL,NULL,NULL
