"id","year","rank","name","revenues","revenue_percent_change","profits","profits_percent_change","assets","market_cap","change_in_rank","employees"
"41218","2012","79"," Humana","36832",NULL,"1419",NULL,NULL,NULL,NULL,NULL
"41219","2012","80"," Goldman Sachs Group","36793",NULL,"4442",NULL,NULL,NULL,NULL,NULL
"41220","2012","81"," Ingram Micro","36328.7",NULL,"244.2",NULL,NULL,NULL,NULL,NULL
"41221","2012","82"," Oracle","35622",NULL,"8547",NULL,NULL,NULL,NULL,NULL
"41222","2012","83"," Delta Air Lines","35115",NULL,"854",NULL,NULL,NULL,NULL,NULL
"41223","2012","84"," Liberty Mutual Insurance Group","34671",NULL,"365",NULL,NULL,NULL,NULL,NULL
"41224","2012","85"," World Fuel Services","34622.9",NULL,"194",NULL,NULL,NULL,NULL,NULL
"41225","2012","86"," New York Life Insurance","34393.5",NULL,"557.3",NULL,NULL,NULL,NULL,NULL
"41226","2012","87"," Plains All American Pipeline","34275",NULL,"966",NULL,NULL,NULL,NULL,NULL
"41227","2012","88"," TIAA-CREF","34079",NULL,"2388.4",NULL,NULL,NULL,NULL,NULL
"41228","2012","89"," Aetna","33779.8",NULL,"1985.7",NULL,NULL,NULL,NULL,NULL
"41229","2012","90"," Sprint Nextel","33679",NULL,"-2890",NULL,NULL,NULL,NULL,NULL
"41230","2012","91"," News Corp.","33405",NULL,"2739",NULL,NULL,NULL,NULL,NULL
"41231","2012","92"," General Dynamics","32677",NULL,"2526",NULL,NULL,NULL,NULL,NULL
"41232","2012","93"," Allstate","32654",NULL,"788",NULL,NULL,NULL,NULL,NULL
"41233","2012","94"," HCA Holdings","32506",NULL,"2465",NULL,NULL,NULL,NULL,NULL
"41234","2012","95"," American Express","32282",NULL,"4935",NULL,NULL,NULL,NULL,NULL
"41235","2012","96"," Tyson Foods","32266",NULL,"750",NULL,NULL,NULL,NULL,NULL
"41236","2012","97"," Deere","32012.5",NULL,"2799.9",NULL,NULL,NULL,NULL,NULL
"41237","2012","98"," Murphy Oil","31446.3",NULL,"872.7",NULL,NULL,NULL,NULL,NULL
"41238","2012","99"," Philip Morris International","31097",NULL,"8591",NULL,NULL,NULL,NULL,NULL
"41239","2012","100"," Nationwide","30697.8",NULL,"-793.1",NULL,NULL,NULL,NULL,NULL
"41240","2012","101"," Tesoro","29927",NULL,"546",NULL,NULL,NULL,NULL,NULL
"41241","2012","102"," 3M","29611",NULL,"4283",NULL,NULL,NULL,NULL,NULL
"41242","2012","103"," Time Warner","28974",NULL,"2886",NULL,NULL,NULL,NULL,NULL
"41243","2012","104"," Northrop Grumman","28058",NULL,"2118",NULL,NULL,NULL,NULL,NULL
"41244","2012","105"," DirecTV","27226",NULL,"2609",NULL,NULL,NULL,NULL,NULL
"41245","2012","106"," Publix Super Markets","27178.8",NULL,"1492",NULL,NULL,NULL,NULL,NULL
"41246","2012","107"," McDonalds","27006",NULL,"5503.1",NULL,NULL,NULL,NULL,NULL
"41247","2012","108"," Avnet","26534.4",NULL,"669.1",NULL,NULL,NULL,NULL,NULL
"41248","2012","109"," Tech Data","26488.1",NULL,"206.4",NULL,NULL,NULL,NULL,NULL
"41249","2012","110"," Macys","26405",NULL,"1256",NULL,NULL,NULL,NULL,NULL
"41250","2012","111"," International Paper","26034",NULL,"1341",NULL,NULL,NULL,NULL,NULL
"41251","2012","112"," Travelers Cos.","25446",NULL,"1426",NULL,NULL,NULL,NULL,NULL
"41252","2012","113"," Rite Aid","25214.9",NULL,"-555.4",NULL,NULL,NULL,NULL,NULL
"41253","2012","114"," Staples","25022.2",NULL,"984.7",NULL,NULL,NULL,NULL,NULL
"41254","2012","115"," Alcoa","24951",NULL,"611",NULL,NULL,NULL,NULL,NULL
"41255","2012","116"," Northwestern Mutual","24861",NULL,"645.1",NULL,NULL,NULL,NULL,NULL
"41256","2012","117"," Raytheon","24857",NULL,"1866",NULL,NULL,NULL,NULL,NULL
"41257","2012","118"," Halliburton","24829",NULL,"2839",NULL,NULL,NULL,NULL,NULL
"41258","2012","119"," Eli Lilly","24286.5",NULL,"4347.7",NULL,NULL,NULL,NULL,NULL
"41259","2012","120"," Emerson Electric","24234",NULL,"2480",NULL,NULL,NULL,NULL,NULL
"41260","2012","121"," Massachusetts Mutual Life Insurance","24226.4",NULL,"877.4",NULL,NULL,NULL,NULL,NULL
"41261","2012","122"," Occidental Petroleum","24216",NULL,"6771",NULL,NULL,NULL,NULL,NULL
"41262","2012","123"," AMR","23979",NULL,"-1979",NULL,NULL,NULL,NULL,NULL
"41263","2012","124"," Fluor","23381.4",NULL,"593.7",NULL,NULL,NULL,NULL,NULL
"41264","2012","125"," TJX","23191.5",NULL,"1496.1",NULL,NULL,NULL,NULL,NULL
"41265","2012","126"," Goodyear Tire & Rubber","22767",NULL,"343",NULL,NULL,NULL,NULL,NULL
"41266","2012","127"," Xerox","22626",NULL,"1295",NULL,NULL,NULL,NULL,NULL
"41267","2012","128"," Aflac","22171",NULL,"1964",NULL,NULL,NULL,NULL,NULL
"41268","2012","129"," Manpower","22006",NULL,"251.6",NULL,NULL,NULL,NULL,NULL
"41269","2012","130"," Cigna","21998",NULL,"1327",NULL,NULL,NULL,NULL,NULL
"41270","2012","131"," Hartford Financial Services Group","21918",NULL,"662",NULL,NULL,NULL,NULL,NULL
"41271","2012","132"," U.S. Bancorp","21399",NULL,"4872",NULL,NULL,NULL,NULL,NULL
"41272","2012","133"," Arrow Electronics","21390.3",NULL,"598.8",NULL,NULL,NULL,NULL,NULL
"41273","2012","134"," Bristol-Myers Squibb","21244",NULL,"3709",NULL,NULL,NULL,NULL,NULL
"41274","2012","135"," Freeport-McMoRan Copper & Gold","20880",NULL,"4560",NULL,NULL,NULL,NULL,NULL
"41275","2012","136"," Nike","20862",NULL,"2133",NULL,NULL,NULL,NULL,NULL
"41276","2012","137"," Kimberly-Clark","20846",NULL,"1591",NULL,NULL,NULL,NULL,NULL
"41277","2012","138"," Nucor","20023.6",NULL,"778.2",NULL,NULL,NULL,NULL,NULL
"41278","2012","139"," EMC","20007.6",NULL,"2461.3",NULL,NULL,NULL,NULL,NULL
"41279","2012","140"," United States Steel","19884",NULL,"-53",NULL,NULL,NULL,NULL,NULL
"41280","2012","141"," Baker Hughes","19831",NULL,"1739",NULL,NULL,NULL,NULL,NULL
"41281","2012","142"," Time Warner Cable","19675",NULL,"1665",NULL,NULL,NULL,NULL,NULL
"41282","2012","143"," Union Pacific","19557",NULL,"3292",NULL,NULL,NULL,NULL,NULL
"41283","2012","144"," United Services Automobile Assn.","19036.1",NULL,"2128.3",NULL,NULL,NULL,NULL,NULL
"41284","2012","145"," Exelon","18924",NULL,"2495",NULL,NULL,NULL,NULL,NULL
"41285","2012","146"," Kohls","18804",NULL,"1167",NULL,NULL,NULL,NULL,NULL
"41286","2012","147"," Whirlpool","18666",NULL,"390",NULL,NULL,NULL,NULL,NULL
"41287","2012","148"," Capital One Financial","18525",NULL,"3147",NULL,NULL,NULL,NULL,NULL
"41288","2012","149"," Illinois Tool Works","18256.8",NULL,"2071.4",NULL,NULL,NULL,NULL,NULL
"41289","2012","150"," Cummins","18048",NULL,"1848",NULL,NULL,NULL,NULL,NULL
"41290","2012","151"," AES","17759",NULL,"58",NULL,NULL,NULL,NULL,NULL
"41291","2012","152"," Southern","17657",NULL,"2203",NULL,NULL,NULL,NULL,NULL
"41292","2012","153"," J.C. Penney","17260",NULL,"-152",NULL,NULL,NULL,NULL,NULL
"41293","2012","154"," Apache","16888",NULL,"4584",NULL,NULL,NULL,NULL,NULL
"41294","2012","155"," Colgate-Palmolive","16734",NULL,"2431",NULL,NULL,NULL,NULL,NULL
"41295","2012","156"," Altria Group","16619",NULL,"3390",NULL,NULL,NULL,NULL,NULL
"41296","2012","157"," Jabil Circuit","16518.8",NULL,"381.1",NULL,NULL,NULL,NULL,NULL
"41297","2012","158"," Danaher","16476.4",NULL,"2172.3",NULL,NULL,NULL,NULL,NULL
"41298","2012","159"," Paccar","16355.2",NULL,"1042.3",NULL,NULL,NULL,NULL,NULL
"41299","2012","160"," FirstEnergy","16258",NULL,"885",NULL,NULL,NULL,NULL,NULL
"41300","2012","161"," TRW Automotive Holdings","16244",NULL,"1157",NULL,NULL,NULL,NULL,NULL
"41301","2012","162"," Computer Sciences","16144",NULL,"740",NULL,NULL,NULL,NULL,NULL
"41302","2012","163"," Eaton","16049",NULL,"1350",NULL,NULL,NULL,NULL,NULL
"41303","2012","164"," Medtronic","15933",NULL,"3096",NULL,NULL,NULL,NULL,NULL
"41304","2012","165"," PNC Financial Services Group","15820",NULL,"3056",NULL,NULL,NULL,NULL,NULL
"41305","2012","166"," Bank of New York Mellon Corp.","15804",NULL,"2516",NULL,NULL,NULL,NULL,NULL
"41306","2012","167"," Southwest Airlines","15658",NULL,"178",NULL,NULL,NULL,NULL,NULL
"41307","2012","168"," Amgen","15582",NULL,"3683",NULL,NULL,NULL,NULL,NULL
"41308","2012","169"," Progressive","15508.1",NULL,"1015.5",NULL,NULL,NULL,NULL,NULL
"41309","2012","170"," HollyFrontier","15439.5",NULL,"1023.4",NULL,NULL,NULL,NULL,NULL
"41310","2012","171"," CenturyLink","15351",NULL,"573",NULL,NULL,NULL,NULL,NULL
"41311","2012","172"," NextEra Energy","15341",NULL,"1923",NULL,NULL,NULL,NULL,NULL
"41312","2012","173"," Marathon Oil","15282",NULL,"2946",NULL,NULL,NULL,NULL,NULL
"41313","2012","174"," L-3 Communications","15169",NULL,"956",NULL,NULL,NULL,NULL,NULL
"41314","2012","175"," Oneok","15119.2",NULL,"360.6",NULL,NULL,NULL,NULL,NULL
"41315","2012","176"," American Electric Power","15116",NULL,"1941",NULL,NULL,NULL,NULL,NULL
"41316","2012","177"," Viacom","14963",NULL,"2136",NULL,NULL,NULL,NULL,NULL
"41317","2012","178"," Qualcomm","14962",NULL,"4260",NULL,NULL,NULL,NULL,NULL
"41318","2012","179"," PG&E Corp.","14956",NULL,"844",NULL,NULL,NULL,NULL,NULL
"41319","2012","180"," PPG Industries","14885",NULL,"1095",NULL,NULL,NULL,NULL,NULL
"41320","2012","181"," General Mills","14880.2",NULL,"1798.3",NULL,NULL,NULL,NULL,NULL
"41321","2012","182"," Global Partners","14835.7",NULL,"19.4",NULL,NULL,NULL,NULL,NULL
"41322","2012","183"," Dollar General","14807.2",NULL,"766.7",NULL,NULL,NULL,NULL,NULL
"41323","2012","184"," National Oilwell Varco","14658",NULL,"1994",NULL,NULL,NULL,NULL,NULL
"41324","2012","185"," Gap","14549",NULL,"833",NULL,NULL,NULL,NULL,NULL
"41325","2012","186"," Duke Energy","14529",NULL,"1706",NULL,NULL,NULL,NULL,NULL
"41326","2012","187"," Dominion Resources","14379",NULL,"1408",NULL,NULL,NULL,NULL,NULL
"41327","2012","188"," CBS","14245",NULL,"1305",NULL,NULL,NULL,NULL,NULL
"41328","2012","189"," Lear","14156.5",NULL,"540.7",NULL,NULL,NULL,NULL,NULL
"41329","2012","190"," Loews","14127",NULL,"1064",NULL,NULL,NULL,NULL,NULL
"41330","2012","191"," DISH Network","14048.4",NULL,"1515.9",NULL,NULL,NULL,NULL,NULL
"41331","2012","192"," Anadarko Petroleum","13967",NULL,"-2649",NULL,NULL,NULL,NULL,NULL
"41332","2012","193"," Navistar International","13958",NULL,"1723",NULL,NULL,NULL,NULL,NULL
"41333","2012","194"," Toys ""R"" Us","13909",NULL,"149",NULL,NULL,NULL,NULL,NULL
"41334","2012","195"," Baxter International","13893",NULL,"2224",NULL,NULL,NULL,NULL,NULL
"41335","2012","196"," Omnicom Group","13872.5",NULL,"952.6",NULL,NULL,NULL,NULL,NULL
"41336","2012","197"," AutoNation","13832.4",NULL,"281.4",NULL,NULL,NULL,NULL,NULL
"41337","2012","198"," Community Health Systems","13817",NULL,"201.9",NULL,NULL,NULL,NULL,NULL
"41338","2012","199"," Constellation Energy","13758.2",NULL,"-340.3",NULL,NULL,NULL,NULL,NULL
"41339","2012","200"," Texas Instruments","13735",NULL,"2236",NULL,NULL,NULL,NULL,NULL
"41340","2012","201"," Ally Financial","13642",NULL,"-157",NULL,NULL,NULL,NULL,NULL
"41341","2012","202"," Chubb","13585",NULL,"1678",NULL,NULL,NULL,NULL,NULL
"41342","2012","203"," Waste Management","13378",NULL,"961",NULL,NULL,NULL,NULL,NULL
"41343","2012","204"," Aramark","13244.7",NULL,"100.1",NULL,NULL,NULL,NULL,NULL
"41344","2012","205"," Kellogg","13198",NULL,"1231",NULL,NULL,NULL,NULL,NULL
"41345","2012","206"," Motorola Mobility Holdings","13064",NULL,"-249",NULL,NULL,NULL,NULL,NULL
"41346","2012","207"," Dean Foods","13055.5",NULL,"-1575.6",NULL,NULL,NULL,NULL,NULL
"41347","2012","208"," US Airways Group","13055",NULL,"71",NULL,NULL,NULL,NULL,NULL
"41348","2012","209"," Consolidated Edison","12938",NULL,"1051",NULL,NULL,NULL,NULL,NULL
"41349","2012","210"," Land OLakes","12849.3",NULL,"182.2",NULL,NULL,NULL,NULL,NULL
"41350","2012","211"," Edison International","12760",NULL,"-37",NULL,NULL,NULL,NULL,NULL
"41351","2012","212"," PPL","12756",NULL,"1495",NULL,NULL,NULL,NULL,NULL
"41352","2012","213"," Yum Brands","12626",NULL,"1319",NULL,NULL,NULL,NULL,NULL
"41353","2012","214"," Genuine Parts","12458.9",NULL,"565.1",NULL,NULL,NULL,NULL,NULL
"41354","2012","215"," ConAgra Foods","12395.5",NULL,"817",NULL,NULL,NULL,NULL,NULL
"41355","2012","216"," Parker Hannifin","12345.9",NULL,"1049.1",NULL,NULL,NULL,NULL,NULL
"41356","2012","217"," Marriott International","12317",NULL,"198",NULL,NULL,NULL,NULL,NULL
"41357","2012","218"," Smithfield Foods","12202.7",NULL,"521",NULL,NULL,NULL,NULL,NULL
"41358","2012","219"," Coventry Health Care","12186.7",NULL,"543.1",NULL,NULL,NULL,NULL,NULL
"41359","2012","220"," Sara Lee","12103",NULL,"1287",NULL,NULL,NULL,NULL,NULL
"41360","2012","221"," Health Net","11901",NULL,"72.1",NULL,NULL,NULL,NULL,NULL
"41361","2012","222"," Penske Automotive Group","11869.5",NULL,"176.9",NULL,NULL,NULL,NULL,NULL
"41362","2012","223"," Icahn Enterprises","11855",NULL,"750",NULL,NULL,NULL,NULL,NULL
"41363","2012","224"," Monsanto","11822",NULL,"1607",NULL,NULL,NULL,NULL,NULL
"41364","2012","225"," Thermo Fisher Scientific","11780.2",NULL,"1329.9",NULL,NULL,NULL,NULL,NULL
"41365","2012","226"," CSX","11743",NULL,"1822",NULL,NULL,NULL,NULL,NULL
"41366","2012","227"," Starbucks","11700.4",NULL,"1245.7",NULL,NULL,NULL,NULL,NULL
"41367","2012","228"," eBay","11651.7",NULL,"3229.4",NULL,NULL,NULL,NULL,NULL
"41368","2012","229"," Chesapeake Energy","11635",NULL,"1742",NULL,NULL,NULL,NULL,NULL
"41369","2012","230"," Liberty Interactive","11624",NULL,"912",NULL,NULL,NULL,NULL,NULL
"41370","2012","231"," Marsh & McLennan","11526",NULL,"993",NULL,NULL,NULL,NULL,NULL
"41371","2012","232"," Devon Energy","11497",NULL,"4704",NULL,NULL,NULL,NULL,NULL
"41372","2012","233"," Office Depot","11489.5",NULL,"95.7",NULL,NULL,NULL,NULL,NULL
"41373","2012","234"," Avon Products","11291.6",NULL,"513.6",NULL,NULL,NULL,NULL,NULL
"41374","2012","235"," Aon","11287",NULL,"979",NULL,NULL,NULL,NULL,NULL
"41375","2012","236"," Textron","11275",NULL,"242",NULL,NULL,NULL,NULL,NULL
"41376","2012","237"," Huntsman","11259",NULL,"247",NULL,NULL,NULL,NULL,NULL
"41377","2012","238"," Praxair","11252",NULL,"1672",NULL,NULL,NULL,NULL,NULL
"41378","2012","239"," Entergy","11229.1",NULL,"1346.4",NULL,NULL,NULL,NULL,NULL
"41379","2012","240"," Public Service Enterprise Group","11191",NULL,"1503",NULL,NULL,NULL,NULL,NULL
"41380","2012","241"," Norfolk Southern","11172",NULL,"1916",NULL,NULL,NULL,NULL,NULL
"41381","2012","242"," Nordstrom","10877",NULL,"683",NULL,NULL,NULL,NULL,NULL
"41382","2012","243"," First Data","10713.6",NULL,"-516.1",NULL,NULL,NULL,NULL,NULL
"41383","2012","244"," H.J. Heinz","10706.6",NULL,"989.5",NULL,NULL,NULL,NULL,NULL
"41384","2012","245"," SAIC","10657",NULL,"59",NULL,NULL,NULL,NULL,NULL
"41385","2012","246"," Xcel Energy","10654.8",NULL,"841.2",NULL,NULL,NULL,NULL,NULL
"41386","2012","247"," Lincoln National","10635.6",NULL,"293.8",NULL,NULL,NULL,NULL,NULL
"41387","2012","248"," Ameriprise Financial","10621",NULL,"1076",NULL,NULL,NULL,NULL,NULL
"41388","2012","249"," R.R. Donnelley & Sons","10611",NULL,"-122.6",NULL,NULL,NULL,NULL,NULL
"41389","2012","250"," Guardian Life Ins. Co. of America","10571.3",NULL,"209.9",NULL,NULL,NULL,NULL,NULL
"41390","2012","251"," Applied Materials","10517",NULL,"1926",NULL,NULL,NULL,NULL,NULL
"41391","2012","252"," Stanley Black & Decker","10437.6",NULL,"674.6",NULL,NULL,NULL,NULL,NULL
"41392","2012","253"," Synnex","10409.8",NULL,"150.3",NULL,NULL,NULL,NULL,NULL
"41393","2012","254"," Jacobs Engineering Group","10381.7",NULL,"331",NULL,NULL,NULL,NULL,NULL
"41394","2012","255"," Peter Kiewit Sons","10381",NULL,"573",NULL,NULL,NULL,NULL,NULL
"41395","2012","256"," Limited Brands","10364",NULL,"850.1",NULL,NULL,NULL,NULL,NULL
"41396","2012","257"," Newmont Mining","10358",NULL,"366",NULL,NULL,NULL,NULL,NULL
"41397","2012","258"," Genworth Financial","10344",NULL,"122",NULL,NULL,NULL,NULL,NULL
"41398","2012","259"," C.H. Robinson Worldwide","10336.3",NULL,"431.6",NULL,NULL,NULL,NULL,NULL
"41399","2012","260"," Unum Group","10278",NULL,"235.4",NULL,NULL,NULL,NULL,NULL
"41400","2012","261"," Liberty Global","10246.5",NULL,"-772.7",NULL,NULL,NULL,NULL,NULL
"41401","2012","262"," State Street Corp.","10207",NULL,"1920",NULL,NULL,NULL,NULL,NULL
"41402","2012","263"," EOG Resources","10126.1",NULL,"1091.1",NULL,NULL,NULL,NULL,NULL
"41403","2012","264"," Whole Foods Market","10107.8",NULL,"342.6",NULL,NULL,NULL,NULL,NULL
"41404","2012","265"," Air Products & Chemicals","10082",NULL,"1224.2",NULL,NULL,NULL,NULL,NULL
"41405","2012","266"," Sempra Energy","10036",NULL,"1357",NULL,NULL,NULL,NULL,NULL
"41406","2012","267"," BB&T Corp.","9998",NULL,"1289",NULL,NULL,NULL,NULL,NULL
"41407","2012","268"," Mosaic","9937.8",NULL,"2514.6",NULL,NULL,NULL,NULL,NULL
"41408","2012","269"," Automatic Data Processing","9879.5",NULL,"1254.2",NULL,NULL,NULL,NULL,NULL
"41409","2012","270"," CDW","9602.4",NULL,"17.1",NULL,NULL,NULL,NULL,NULL
"41410","2012","271"," SunTrust Banks","9602",NULL,"647",NULL,NULL,NULL,NULL,NULL
"41411","2012","272"," Tenet Healthcare","9601",NULL,"82",NULL,NULL,NULL,NULL,NULL
"41412","2012","273"," GameStop","9550.5",NULL,"339.9",NULL,NULL,NULL,NULL,NULL
"41413","2012","274"," Motorola Solutions","9549",NULL,"1158",NULL,NULL,NULL,NULL,NULL
"41414","2012","275"," URS","9545",NULL,"-465.8",NULL,NULL,NULL,NULL,NULL
"41415","2012","276"," Western Digital","9526",NULL,"726",NULL,NULL,NULL,NULL,NULL
"41416","2012","277"," VF","9459.2",NULL,"888.1",NULL,NULL,NULL,NULL,NULL
"41417","2012","278"," Las Vegas Sands","9410.7",NULL,"1560.1",NULL,NULL,NULL,NULL,NULL
"41418","2012","279"," CarMax","9402.2",NULL,"380.9",NULL,NULL,NULL,NULL,NULL
"41419","2012","280"," KBR","9261",NULL,"480",NULL,NULL,NULL,NULL,NULL
"41420","2012","281"," Visa","9188",NULL,"3650",NULL,NULL,NULL,NULL,NULL
"41421","2012","282"," Enbridge Energy Partners","9109.8",NULL,"624",NULL,NULL,NULL,NULL,NULL
