"id","year","rank","name","revenues","revenue_percent_change","profits","profits_percent_change","assets","market_cap","change_in_rank","employees"
"3033","2013","33","Marathon Petroleum Corporation","76783","4.3","3389","41.9","27223","29696.5",NULL,NULL
"3034","2013","34","The Home Depot, Inc.","74754","6.2","4535","16.8","41084","103659",NULL,NULL
"3035","2013","35","Microsoft Corporation","73723","5.4","16978","-26.7","121271","239602",NULL,NULL
"3036","2013","36","Target Corporation","73301","4.9","2999","2.4","48163","43903",NULL,NULL
"3037","2013","37","Walgreen Co.","71633","-0.8","2127","-21.6","33462","45176.1",NULL,NULL
"3038","2013","38","American International Group, Inc.","70143","-2.2","3438","-80.7","548633","57310.8",NULL,NULL
"3039","2013","39","INTL FCStone Inc.","69260.6","-8.3","15","-59.8","2958.9","332.4",NULL,NULL
"3040","2013","40","MetLife, Inc.","68224","-3.4","1324","-81","836781","41578.3",NULL,NULL
"3041","2013","41","Johnson & Johnson","67224","3.4","10853","12.2","121347","227902",NULL,NULL
"3042","2013","42","Caterpillar Inc.","65875","9.5","5681","15.3","89356","56969.6",NULL,NULL
"3043","2013","43","PepsiCo, Inc.","65492","-1.5","6178","-4.1","74638","122050",NULL,NULL
"3044","2013","44","State Farm Insurance Cos.","65285.7","1.5","3159.2","273.9","205955","0",NULL,NULL
"3045","2013","45","ConocoPhillips","63373","-73.3","8428","-32.2","117144","73381.7",NULL,NULL
"3046","2013","46","Comcast Corporation","62570","12","6203","49.1","164971","110806",NULL,NULL
"3047","2013","47","WellPoint, Inc.","61711.7","1.6","2655.5","0.3","58955.4","20136.2",NULL,NULL
"3048","2013","48","Pfizer Inc.","61244","-9.8","14570","45.6","185798","207476",NULL,NULL
"3049","2013","49","Amazon.com, Inc.","61093","27.1","-39","-106.2","32555","121133",NULL,NULL
"3050","2013","50","United Technologies Corporation","59783","2.7","5130","3","89409","85641.7",NULL,NULL
"3051","2013","51","Dell Inc.","56940","-8.3","2372","-32.1","47540","25037.7",NULL,NULL
"3052","2013","52","The Dow Chemical Company","56786","-5.3","1182","-56.9","69605","38347",NULL,NULL
"3053","2013","53","United Parcel Service, Inc.","54127","1.9","807","-78.8","38863","81901.4",NULL,NULL
"3054","2013","54","Intel Corporation","53341","-1.2","11005","-15","84351","107996",NULL,NULL
"3055","2013","55","Google Inc.","52203","37.7","10737","10.3","93798","261815",NULL,NULL
"3056","2013","56","Lowes Companies, Inc.","50521","0.6","1959","6.5","32666","41276.4",NULL,NULL
"3057","2013","57","The Coca-Cola Company","48017","3.2","9019","5.2","86174","180230",NULL,NULL
"3058","2013","58","Merck & Co., Inc.","47267","-1.6","6168","-1.7","106132","133589",NULL,NULL
"3059","2013","59","Lockheed Martin Corporation","47182","1","2745","3.4","38657","31135.7",NULL,NULL
"3060","2013","60","Cisco Systems, Inc.","46061","6.6","8041","23.9","91759","111412",NULL,NULL
"3061","2013","61","Best Buy Co., Inc.","45087","-11.8","-441","0","16787","7503.8",NULL,NULL
"3062","2013","62","Safeway Inc.","44206.5","1.3","596.5","15.4","14657","6313.5",NULL,NULL
"3063","2013","63","FedEx Corporation","42680","8.6","2032","39.9","29903","31116.5",NULL,NULL
"3064","2013","64","Enterprise Products Partners L.P.","42583.1","-3.9","2419.9","18.2","35934.4","54461.6",NULL,NULL
"3065","2013","65","Sysco Corporation","42380.9","7.8","1121.6","-2.6","12095","20609.3",NULL,NULL
"3066","2013","66","The Walt Disney Company","42278","3.4","5682","18.2","74898","102549",NULL,NULL
"3067","2013","67","Johnson Controls, Inc.","41955","2.7","1226","-24.5","30884","23999.1",NULL,NULL
"3068","2013","68","The Goldman Sachs Group, Inc.","41664","13.2","7475","68.3","938555","68498.8",NULL,NULL
"3069","2013","69","CHS Inc.","40599.3","10","1260.6","31.1","13423.2","0",NULL,NULL
"3070","2013","70","Abbott Laboratories","39873.9","2.6","5962.9","26.1","67234.9","55476.3",NULL,NULL
"3071","2013","71","Sears Holdings Corporation","39854","-4.1","-930","0","19340","5316.1",NULL,NULL
"3072","2013","72","E.I. du Pont de Nemours and Company","39528","2.1","2788","-19.7","49736","45929.6",NULL,NULL
"3073","2013","73","Humana Inc.","39126","6.2","1222","-13.9","19979","10944",NULL,NULL
"3074","2013","74","World Fuel Services Corporation","38945.3","12.5","189.3","-2.4","4107.8","2867.9",NULL,NULL
"3075","2013","75","Hess Corporation","38373","1.3","2025","18.9","43441","24456.8",NULL,NULL
"3076","2013","76","Ingram Micro Inc.","37827.3","4.1","305.9","25.2","11480.4","2961.6",NULL,NULL
"3077","2013","77","Plains All American Pipeline, L.P.","37797","10.3","1094","13.3","19235","18985.9",NULL,NULL
"3078","2013","78","Honeywell International Inc.","37665","1.6","2926","41.6","41853","59058.4",NULL,NULL
"3079","2013","79","United Continental Holdings, Inc.","37152","0.1","-723","-186.1","37628","10647.7",NULL,NULL
"3080","2013","80","Oracle Corporation","37121","4.2","9981","16.8","78327","152296",NULL,NULL
"3081","2013","81","Liberty Mutual Holding Company Inc.","36944","6.6","829","127.1","120060","0",NULL,NULL
"3082","2013","82","HCA Holdings, Inc.","36783","13.2","1605","-34.9","28075","18023.9",NULL,NULL
"3083","2013","83","Delta Air Lines, Inc.","36670","4.4","1009","18.1","44550","14059.8",NULL,NULL
"3084","2013","84","Aetna Inc.","36595.9","8.3","1657.9","-16.5","41494.5","16770.6",NULL,NULL
"3085","2013","85","Deere & Company","36157.1","12.9","3064.7","9.5","56265.8","33494",NULL,NULL
"3086","2013","86","Supervalu Inc.","36100","-3.8","-1040","0","12053","1075.8",NULL,NULL
"3087","2013","87","Sprint Nextel Corporation","35345","4.9","-4326","0","51570","18696.9",NULL,NULL
"3088","2013","88","Mondelez International, Inc.","35015","-35.6","3028","-14.1","75478","54442.3",NULL,NULL
"3089","2013","89","New York Life Insurance Company","34308.6","-0.2","1333.2","139.2","222724","0",NULL,NULL
"3090","2013","90","American Express Company","33808","4.7","4482","-9.2","153140","74519.8",NULL,NULL
"3091","2013","91","News Corporation","33706","0.9","1179","-57","56663","70943.6",NULL,NULL
"3092","2013","92","The Allstate Corporation","33315","2","2306","192.6","126947","23428.3",NULL,NULL
"3093","2013","93","Tyson Foods, Inc.","33278","3.1","583","-22.3","11896","8799.5",NULL,NULL
"3094","2013","94","Massachusetts Mutual Life Insurance Company","32872.2","35.7","1114.6","27","216533","0",NULL,NULL
"3095","2013","95","Tesoro Corporation","32484","8.5","743","36.1","10702","8046.2",NULL,NULL
"3096","2013","96","Morgan Stanley","32355","-17.8","68","-98.3","780960","43108.4",NULL,NULL
"3097","2013","97","Teachers Insurance and Annuity Association College Retiremen","32156","-5.6","2060","-13.8","451776","0",NULL,NULL
"3098","2013","98","General Dynamics Corporation","31513","-3.6","-332","-113.1","34309","24921.3",NULL,NULL
"3099","2013","99","Philip Morris International Inc.","31377","0.9","8800","2.4","37670","152766",NULL,NULL
"3100","2013","100","Nationwide Mutual Insurance Co.","30356.3","-1.1","748.5","0","153543","0",NULL,NULL
"3101","2013","101","3M Company","29904","1","4444","3.8","33876","73352.9",NULL,NULL
"3102","2013","102","DIRECTV","29740","9.2","2949","13","20555","32432.8",NULL,NULL
"3103","2013","103","CIGNA Corporation","29119","32.4","1623","22.3","53734","17835",NULL,NULL
"3104","2013","104","Murphy Oil Corporation","28776.4","-8.5","970.9","11.2","17522.6","12151.2",NULL,NULL
"3105","2013","105","Time Warner Inc.","28729","-0.8","3019","4.6","68304","53862.6",NULL,NULL
"3106","2013","106","Halliburton Company","28503","14.8","2635","-7.2","27410","37654.6",NULL,NULL
"3107","2013","107","International Paper Company","27833","6.9","794","-40.8","32153","20551.5",NULL,NULL
"3108","2013","108","Publix Super Markets, Inc.","27706.8","1.9","1552.3","4","12278.3","0",NULL,NULL
"3109","2013","109","Macys, Inc.","27686","4.9","1335","6.3","20991","16288.6",NULL,NULL
"3110","2013","110","Fluor Corporation","27577.1","17.9","456.3","-23.1","8276","10779.2",NULL,NULL
"3111","2013","111","McDonalds Corporation","27567","2.1","5464.8","-0.7","35386.5","99968.3",NULL,NULL
"3112","2013","112","The Hartford Financial Services Group, Inc.","26412","20.5","-38","-105.7","298513","11264.2",NULL,NULL
"3113","2013","113","Rite Aid Corporation","26121.2","3.6","-368.6","0","7364.3","1717.3",NULL,NULL
"3114","2013","114","Northwestern Mutual Life Insurance Company,Inc.","25957","4.4","783","21.4","202450","0",NULL,NULL
"3115","2013","115","The TJX Companies, Inc.","25878.4","11.6","1906.7","27.4","9511.9","33842.4",NULL,NULL
"3116","2013","116","The Travelers Companies, Inc.","25740","1.2","2473","73.4","104938","31820",NULL,NULL
"3117","2013","117","Avnet, Inc.","25707.5","-3.1","567","-15.3","10167.9","4958.9",NULL,NULL
"3118","2013","118","Aflac Incorporated","25364","14.4","2866","45.9","131094","24331.8",NULL,NULL
"3119","2013","119","Tech Data Corporation","25361","-4.3","214.6","4","6806.3","1721.5",NULL,NULL
"3120","2013","120","Northrop Grumman Corporation","25218","-10.1","1978","-6.6","26543","16634.4",NULL,NULL
"3121","2013","121","AMR Corporation","24855","3.7","-1876","0","23510","1391.4",NULL,NULL
"3122","2013","122","Staples, Inc.","24671.9","-1.4","-210.7","-121.4","12280","8969.3",NULL,NULL
"3123","2013","123","Emerson Electric Co.","24507","1.1","1968","-20.6","23818","40342.2",NULL,NULL
"3124","2013","124","Raytheon Company","24414","-1.8","1888","1.2","26686","19186.4",NULL,NULL
"3125","2013","125","Occidental Petroleum Corporation","24253","0.2","4598","-32.1","64210","63128.2",NULL,NULL
"3126","2013","126","Nike, Inc.","24128","15.7","2223","4.2","15465","52732.2",NULL,NULL
"3127","2013","127","Capital One Financial Corporation","23771","28.3","3517","11.8","312918","31994.6",NULL,NULL
"3128","2013","128","Alcoa Inc.","23700","-5","191","-68.7","40179","9110.7",NULL,NULL
"3129","2013","129","Exelon Corporation","23489","24.1","1160","-53.5","78554","29481.1",NULL,NULL
"3130","2013","130","Eli Lilly and Company","22603.4","-6.9","4088.6","-6","34398.9","64423.2",NULL,NULL
"3131","2013","131","Xerox Corporation","22390","-1","1195","-7.7","30015","10525",NULL,NULL
"3132","2013","132","U.S. Bancorp","22202","3.8","5647","15.9","353855","63224.6",NULL,NULL
"3133","2013","133","EMC Corporation","21713.9","8.5","2732.6","11","38068.7","50274.8",NULL,NULL
"3134","2013","134","Time Warner Cable Inc.","21386","8.7","2155","29.4","49809","28387.1",NULL,NULL
"3135","2013","135","Baker Hughes Incorporated","21361","7.7","1311","-24.6","26689","20504.3",NULL,NULL
"3136","2013","136","Kimberly-Clark Corporation","21063","1","1750","10","19873","37979.2",NULL,NULL
"3137","2013","137","The Goodyear Tire & Rubber Company","20992","-7.8","212","-38.2","16973","3093.3",NULL,NULL
"3138","2013","138","Union Pacific Corporation","20926","7","3943","19.8","47153","66832.8",NULL,NULL
"3139","2013","139","United Services Automobile Association","20728.6","8.9","2832.3","33.1","115589","0",NULL,NULL
"3140","2013","140","ManpowerGroup Inc.","20678","-6","197.6","-21.5","7012.6","4359.7",NULL,NULL
"3141","2013","141","Arrow Electronics, Inc","20405.1","-4.6","506.3","-15.4","10785.7","4306.3",NULL,NULL
"3142","2013","142","PBF Energy Inc.","20138.7","0","2","0","4253.7","877.7",NULL,NULL
"3143","2013","143","HollyFrontier Corporation","20090.7","30.1","1727.2","68.8","10329","10472.6",NULL,NULL
"3144","2013","144","National Oilwell Varco, Inc.","20041","36.7","2491","24.9","31484","30184.8",NULL,NULL
"3145","2013","145","Duke Energy Corporation","19624","35.1","1768","3.6","113856","51150.8",NULL,NULL
"3146","2013","146","Nucor Corporation","19429.3","-3","504.6","-35.2","14152.1","14660.9",NULL,NULL
"3147","2013","147","United States Steel Corporation","19328","-2.8","-124","0","15217","2813.5",NULL,NULL
"3148","2013","148","Kohls Corporation","19279","2.5","986","-15.5","13905","10241.3",NULL,NULL
"3149","2013","149","Qualcomm Incorporated","19121","27.8","6109","43.4","43012","115012",NULL,NULL
"3150","2013","150","CenturyLink, Inc.","18376","19.7","777","35.6","54020","21985.2",NULL,NULL
"3151","2013","151","Kraft Foods Group, Inc.","18339","0","1642","0","23329","30576.5",NULL,NULL
"3152","2013","152","Danaher Corporation","18270.3","10.9","2392.2","10.1","32941","42898.8",NULL,NULL
"3153","2013","153","The AES Corporation","18207","2.5","-912","-1672.4","41830","9374.2",NULL,NULL
"3154","2013","154","Whirlpool Corporation","18143","-2.8","401","2.8","15396","9304.2",NULL,NULL
"3155","2013","155","Illinois Tool Works Inc.","18066","-1","2870","38.6","19309","27510.5",NULL,NULL
"3156","2013","156","Freeport-McMoRan Copper & Gold Inc.","18010","-13.7","3041","-33.3","35440","31429.5",NULL,NULL
"3157","2013","157","Global Partners LP","17626","18.8","45.5","143.9","2329.8","983.4",NULL,NULL
"3158","2013","158","Bristol-Myers Squibb Company","17621","-17.1","1960","-47.2","35897","67442.6",NULL,NULL
"3159","2013","159","Altria Group, Inc.","17500","5.3","4180","23.3","35329","69118.9",NULL,NULL
"3160","2013","160","Cummins Inc.","17334","-4","1645","-11","12548","21985.9",NULL,NULL
"3161","2013","161","Energy Transfer Equity, L.P.","17288","109.8","302","-2.5","48904","16372.2",NULL,NULL
"3162","2013","162","Amgen Inc.","17265","10.8","4345","18","54298","76721.6",NULL,NULL
"3163","2013","163","Jabil Circuit, Inc.","17151.9","3.8","394.7","3.6","7803.1","3735.6",NULL,NULL
"3164","2013","164","Southwest Airlines Co.","17088","9.1","421","136.5","18596","9814.7",NULL,NULL
"3165","2013","165","Colgate-Palmolive Company","17085","2.1","2472","1.7","13394","55202.2",NULL,NULL
"3166","2013","166","The Progressive Corporation","17083.9","10.2","902.3","-11.1","22694.7","15261.1",NULL,NULL
"3167","2013","167","Apache Corporation","17078","1.1","2001","-56.3","60737","30228.1",NULL,NULL
"3168","2013","168","PACCAR Inc","17050.5","4.3","1111.6","6.6","18627.8","17871.4",NULL,NULL
"3169","2013","169","General Mills, Inc.","16657.9","11.9","1567.3","-12.8","21096.8","31788.1",NULL,NULL
"3170","2013","170","The PNC Financial Services Group, Inc.","16606","5","3013","-1.4","305107","35141",NULL,NULL
"3171","2013","171","The Southern Company","16537","-6.3","2350","6.7","63149","40772.1",NULL,NULL
"3172","2013","172","Medtronic, Inc.","16507","3.6","3617","16.8","33083","47608.3",NULL,NULL
"3173","2013","173","TRW Automotive Holdings Corp.","16444","1.2","1008","-12.9","10857","6561.1",NULL,NULL
"3174","2013","174","Marathon Oil Corporation","16221","6.1","1582","-46.3","35306","23864",NULL,NULL
"3175","2013","175","Dollar General Corporation","16022.1","8.2","952.7","24.3","10367.7","16544.3",NULL,NULL
"3176","2013","176","Computer Sciences Corporation","15877","-1.7","-4242","-673.2","11189","7556",NULL,NULL
"3177","2013","177","AutoNation, Inc.","15668.8","13.3","316.4","12.4","7203","5293.2",NULL,NULL
"3178","2013","178","Icahn Enterprises L.P.","15654","32","379","-48.4","24556","5888.5",NULL,NULL
"3179","2013","179","The Gap, Inc.","15651","7.6","1135","36.3","7470","16471.9",NULL,NULL
"3180","2013","180","The Bank of New York Mellon Corporation","15493","-2","2445","-2.8","358990","32523",NULL,NULL
"3181","2013","181","FirstEnergy Corp.","15303","-5.9","770","-13","50406","17648.7",NULL,NULL
"3182","2013","182","PPG Industries, Inc.","15200","2.1","941","-14.1","15878","19132.8",NULL,NULL
"3183","2013","183","PG&E Corporation","15040","0.6","816","-3.3","52449","19211.9",NULL,NULL
"3184","2013","184","Community Health Systems, Inc.","14988.2","8.5","265.6","31.5","16606.3","4367.6",NULL,NULL
"3185","2013","185","American Electric Power Company, Inc.","14945","-1.1","1259","-35.1","54367","23618.1",NULL,NULL
"3186","2013","186","CBS Corporation","14677","3","1574","20.6","26466","29375.5",NULL,NULL
"3187","2013","187","Lear Corporation","14567","2.9","1282.8","137.2","8194.1","5251.3",NULL,NULL
"3188","2013","188","Loews Corporation","14552","3","568","-46.6","80021","17270.4",NULL,NULL
"3189","2013","189","DISH Network Corporation","14266.5","1.6","636.7","-58","17379.6","17167.1",NULL,NULL
"3190","2013","190","NextEra Energy, Inc.","14256","-7.1","1911","-0.6","64439","32926",NULL,NULL
"3191","2013","191","Omnicom Group Inc.","14219.4","2.5","998.3","4.8","22151.9","15396.8",NULL,NULL
"3192","2013","192","Kellogg Company","14197","7.6","961","-21.9","15184","23316.6",NULL,NULL
"3193","2013","193","Baxter International Inc.","14190","2.1","2326","4.6","20390","39656.3",NULL,NULL
"3194","2013","194","Land OLakes, Inc.","14116.2","9.9","240.4","32","6356.7","0",NULL,NULL
"3195","2013","195","Coventry Health Care, Inc.","14113.4","15.8","487.1","-10.3","8751","6330.5",NULL,NULL
"3196","2013","196","eBay Inc.","14072","20.8","2609","-19.2","37074","70296.9",NULL,NULL
"3197","2013","197","L-3 Communications Holdings, Inc.","14057","-7.3","810","-15.3","13826","7274.5",NULL,NULL
"3198","2013","198","Viacom Inc.","13887","-7.2","1981","-7.3","22250","30430.1",NULL,NULL
"3199","2013","199","US Airways Group, Inc.","13831","5.9","637","797.2","9396","2764.4",NULL,NULL
"3200","2013","200","Waste Management, Inc.","13649","2","817","-15","23097","18240.5",NULL,NULL
"3201","2013","201","Yum! Brands, Inc.","13633","8","1597","21.1","9011","32425.5",NULL,NULL
"3202","2013","202","The Chubb Corporation","13595","0.1","1545","-7.9","52184","22843.2",NULL,NULL
"3203","2013","203","Penske Automotive Group, Inc.","13593.2","14.5","185.5","4.9","5379","3012.5",NULL,NULL
"3204","2013","204","Toys ""R"" Us, Inc.","13543","-2.6","38","-74.5","8921","0",NULL,NULL
"3205","2013","205","Aramark Corporation","13505.4","2","138.2","38.1","10476.3","0",NULL,NULL
"3206","2013","206","Monsanto Company","13504","14.2","2045","27.3","20224","56598",NULL,NULL
"3207","2013","207","Anadarko Petroleum Corporation","13411","-4","2391","0","52589","43774.5",NULL,NULL
"3208","2013","208","Starbucks Corporation","13299.5","13.7","1383.8","11.1","8219.2","42672.6",NULL,NULL
"3209","2013","209","ConAgra Foods, Inc.","13263.1","7","467.9","-42.7","11441.9","14925.8",NULL,NULL
"3210","2013","210","Dominion Resources, Inc.","13150","-8.5","302","-78.6","46838","33529.7",NULL,NULL
"3211","2013","211","Parker-Hannifin Corporation","13145.9","6.5","1151.8","9.8","11170.3","13659.9",NULL,NULL
"3212","2013","212","Edison International","13104","2.7","-183","0","44394","16394.8",NULL,NULL
"3213","2013","213","Smithfield Foods, Inc.","13094.3","7.3","361.3","-30.7","7422.2","3674.5",NULL,NULL
"3214","2013","214","Genuine Parts Company","13013.9","4.5","648","14.7","6807.1","12079.7",NULL,NULL
"3215","2013","215","J.C. Penney Company, Inc.","12985","-24.8","-985","0","9781","3320.5",NULL,NULL
"3216","2013","216","Navistar International Corporation","12948","-7.2","-3010","-274.7","9102","2769.6",NULL,NULL
"3217","2013","217","Dean Foods Company","12900.6","-1.2","158.6","0","5687.1","3370.7",NULL,NULL
"3218","2013","218","Texas Instruments Incorporated","12825","-6.6","1759","-21.3","20021","39197.9",NULL,NULL
"3219","2013","219","Oneok, Inc.","12660.2","-16.3","360.6","0","15855.3","9772.1",NULL,NULL
"3220","2013","220","Thermo Fisher Scientific Inc.","12657","7.4","1177.9","-11.4","27444.6","27354.7",NULL,NULL
"3221","2013","221","Ally Financial Inc.","12643","-7.3","1196","0","182347","0",NULL,NULL
"3222","2013","222","Western Digital Corporation","12478","31","1612","122","14206","12103.1",NULL,NULL
"3223","2013","223","Chesapeake Energy Corporation","12316","5.9","-769","-144.1","41611","13625.1",NULL,NULL
"3224","2013","224","PPL Corporation","12286","-3.7","1526","2.1","43634","18248.9",NULL,NULL
"3225","2013","225","Textron Inc.","12237","8.5","589","143.4","13033","8094.7",NULL,NULL
"3226","2013","226","Consolidated Edison, Inc.","12188","-5.8","1138","8.3","41209","17874.3",NULL,NULL
"3227","2013","227","Nordstrom, Inc.","12148","11.7","735","7.6","8089","10819.1",NULL,NULL
"3228","2013","228","Marsh & McLennan Companies, Inc.","11924","3.5","1176","18.4","16288","20821.7",NULL,NULL
"3229","2013","229","Ecolab Inc.","11838.7","74.1","703.6","52.1","17572.3","23649.5",NULL,NULL
"3230","2013","230","Marriott International, Inc.","11814","-4.1","571","188.4","6342","13190.3",NULL,NULL
"3231","2013","231","CSX Corporation","11756","0.1","1859","2","30571","25142.2",NULL,NULL
"3232","2013","232","Whole Foods Market, Inc.","11698.8","15.7","465.6","35.9","5294.2","16077.5",NULL,NULL
"3233","2013","233","EOG Resources, Inc.","11682.6","15.4","570.3","-47.7","27336.6","34802.6",NULL,NULL
"3234","2013","234","H.J. Heinz Company","11649.1","8.8","923.2","-6.7","11983.3","23173.5",NULL,NULL
"3235","2013","235","Lincoln National Corporation","11532","8.4","1313","346.9","218869","8852.4",NULL,NULL
"3236","2013","236","Health Net, Inc.","11481.2","-3.5","122.1","69.2","3934.4","2268.2",NULL,NULL
"3237","2013","237","C. H. Robinson Worldwide, Inc.","11359.1","9.9","593.8","37.6","2804.2","9576.3",NULL,NULL
"3238","2013","238","Guardian Life Ins. Co. of America","11293.9","6.8","265.8","26.6","52801","0",NULL,NULL
"3239","2013","239","SunTrust Banks, Inc.","11240","17.1","1958","202.6","173442","15526.9",NULL,NULL
"3240","2013","240","SAIC, Inc.","11229","5.4","525","789.8","5875","4633",NULL,NULL
"3241","2013","241","Praxair, Inc.","11224","-0.2","1692","1.2","18090","33036.9",NULL,NULL
"3242","2013","241","Huntsman Corporation","11224","-0.3","363","47","8884","4458.8",NULL,NULL
"3243","2013","243","Peter Kiewit Sons, Inc.","11220","8.1","290","-49.4","6793","0",NULL,NULL
"3244","2013","244","Las Vegas Sands Corp.","11131.1","18.3","1524.1","-2.3","22163.7","46455.6",NULL,NULL
"3245","2013","245","Stanley Black & Decker, Inc.","11121.1","6.5","883.8","31","15844","12975.5",NULL,NULL
"3246","2013","246","The Mosaic Company","11107.8","11.8","1930.2","-23.2","16690.4","25375.4",NULL,NULL
"3247","2013","247","Norfolk Southern Corporation","11040","-1.2","1749","-8.7","30342","24242.9",NULL,NULL
"3248","2013","248","URS Corporation","10972.5","15","310.6","0","8786.5","3651.6",NULL,NULL
"3249","2013","249","Jacobs Engineering Group Inc.","10893.8","4.9","379","14.5","6839.4","7331",NULL,NULL
"3250","2013","250","V.F. Corporation","10879.9","15","1086","22.3","9633","18491.6",NULL,NULL
"3251","2013","251","BB&T Corporation","10737","7.4","1979","53.5","183872","21967.5",NULL,NULL
"3252","2013","252","Avon Products, Inc.","10717.1","-5.1","-42.5","-108.3","7382.5","8961.2",NULL,NULL
"3253","2013","253","Office Depot, Inc.","10695.7","-6.9","-77.1","-180.6","4010.8","1122.1",NULL,NULL
"3254","2013","254","First Data Corporation","10680.3","-0.3","-700.9","0","37899","0",NULL,NULL
"3255","2013","255","Automatic Data Processing, Inc.","10665.2","8","1388.5","10.7","30815.5","31540.7",NULL,NULL
"3256","2013","256","Liberty Global, Inc.","10604.5","3.5","322.8","0","38307.7","18843.6",NULL,NULL
"3257","2013","257","Unum Group","10515.4","2.3","894.4","279.9","62236.1","7621.8",NULL,NULL
"3258","2013","258","L Brands, Inc.","10458.7","0.9","753","-11.4","6019","12870.7",NULL,NULL
"3259","2013","259","CarMax, Inc.","10453.8","11.2","413.8","9.6","8331.5","9514.7",NULL,NULL
"3260","2013","260","Visa Inc.","10421","13.4","2144","-41.3","40013","136451",NULL,NULL
"3261","2013","261","Entergy Corporation","10302.1","-8.3","846.7","-37.1","43202.5","11262.6",NULL,NULL
"3262","2013","262","Synnex Corporation","10285.5","-1.2","151.4","0.7","2963.3","1378.5",NULL,NULL
"3263","2013","263","Ameriprise Financial, Inc.","10259","-3.4","1029","-4.4","134729","14985.7",NULL,NULL
"3264","2013","264","R.R. Donnelley & Sons Company","10221.9","-3.7","-651.4","0","7262.7","2173.1",NULL,NULL
"3265","2013","265","Kinder Morgan, Inc.","10200","23.4","315","-47","68185","40059.7",NULL,NULL
"3266","2013","266","Xcel Energy Inc.","10128.2","-4.9","905.2","7.6","31140.7","14502",NULL,NULL
"3267","2013","267","CDW Corporation","10128.2","5.5","119","595.9","5700.1","0",NULL,NULL
"3268","2013","268","State Street Corporation","10125","-0.8","2061","7.3","222582","26997.1",NULL,NULL
"3269","2013","269","Tenet Healthcare Corporation","10058","4.8","152","85.4","9044","4961.9",NULL,NULL
"3270","2013","270","Liberty Interactive Corporation","10054","-13.5","1530","67.8","26255","11575.4",NULL,NULL
