"id","year","rank","name","revenues","revenue_percent_change","profits","profits_percent_change","assets","market_cap","change_in_rank","employees"
"1033","2017","33","State Farm Insurance Cos.","76132","0.6","350.3","-94.4","256030","0","2","2"
"1034","2017","34","Phillips 66","72396","-16.9","1555","-63.2","51653","40954","-4","4"
"1035","2017","35","Johnson & Johnson","71890","2.6","16540","7.3","141208","337642","4","4"
"1036","2017","36","Procter & Gamble","71726","-8.9","10508","49.3","127136","229700","-2","2"
"1037","2017","37","Valero Energy","70166","-14.2","2289","-42.6","46173","29746","-5","5"
"1038","2017","38","Target","69495","-5.8","2737","-18.6","37431","30502","0","0"
"1039","2017","39","Freddie Mac","65665","3.4","7815","22.6","2023380","1612","4","4"
"1040","2017","40","Lowes","65017","10.1","3093","21.5","34408","70481","7","7"
"1041","2017","41","Dell Technologies","64806","18.1","-1672","0","118206","0","0","0"
"1042","2017","42","MetLife","63476","-9.3","800","-84.9","898764","57429","-2","2"
"1043","2017","43","Aetna","63155","4.7","2271","-5","69146","44859","3","3"
"1044","2017","44","PepsiCo","62799","-0.4","6329","16.1","74129","159763","0","0"
"1045","2017","45","Archer Daniels Midland","62346","-7.9","1279","-30.8","39769","26274","-4","4"
"1046","2017","46","UPS","60906","4.4","3431","-29.2","40377","93276","2","2"
"1047","2017","47","Intel","59387","7.3","10316","-9.7","113327","170539","4","4"
"1048","2017","48","Prudential Financial","58779","2.9","4368","-22.6","783962","45912","2","2"
"1049","2017","49","Albertsons Cos.","58734","115.9","-502.2","0","23770","0","0","0"
"1050","2017","50","United Technologies","57244","-6.2","5055","-33.6","89706","89957","-5","5"
"1051","2017","51","Marathon Petroleum","55858","-13.5","1174","-58.8","44413","26679","-9","9"
"1052","2017","52","Disney","55632","6","9391","12","92033","179298","1","1"
"1053","2017","53","Humana","54379","0.2","614","-51.9","25396","29743","-1","1"
"1054","2017","54","Pfizer","52824","8.1","7215","3.7","171615","203725","1","1"
"1055","2017","55","AIG","52367","-10.2","-849","-138.7","498264","61154","-6","6"
"1056","2017","56","Lockheed Martin","50658","9.8","5302","47.1","47806","77557","4","4"
"1057","2017","57","Sysco","50367","3.5","949.6","38.3","16722","28048","0","0"
"1058","2017","58","FedEx","50365","6.1","1820","73.3","46064","52178","0","0"
"1059","2017","59","Hewlett Packard Enterprise","50123","0","3161","0","79679","39288","0","0"
"1060","2017","60","Cisco Systems","49247","0.2","10739","19.6","121652","169266","-6","6"
"1061","2017","61","HP","48238","-53.3","2496","-45.2","29010","30231","-41","41"
"1062","2017","62","Dow Chemical","48158","-1.3","4318","-43.8","79511","77460","-6","6"
"1063","2017","63","HCA Holdings","44747","2.7","2890","35.7","33758","32966","0","0"
"1064","2017","64","Coca-Cola","41863","-5.5","6527","-11.2","87270","182153","-2","2"
"1065","2017","65","New York Life Insurance","40787","-11.1","1088.1","324.1","287196","0","-4","4"
"1066","2017","66","Centene","40721","78.6","562","58.3","20197","12271","58","58"
"1067","2017","67","American Airlines Group","40180","-2","2676","-64.8","51274","21326","0","0"
"1068","2017","68","Nationwide","40074","-0.4","334.3","-42.4","197790","0","1","1"
"1069","2017","69","Merck","39807","0.8","3920","-11.8","95377","174454","3","3"
"1070","2017","70","Cigna","39668","4.7","1867","-10.8","59360","37604","9","9"
"1071","2017","71","Delta Air Lines","39639","-2.6","4373","-3.4","51261","33586","-3","3"
"1072","2017","72","Best Buy","39403","-0.9","1228","36.9","13856","15193","-1","1"
"1073","2017","73","Honeywell International","39302","1.9","4809","0.9","54146","94991","2","2"
"1074","2017","74","Caterpillar","38537","-18","-67","-103.2","74704","54402","-15","15"
"1075","2017","75","Liberty Mutual Insurance Group","38308","-2.9","1006","95.7","125592","0","-2","2"
"1076","2017","76","Morgan Stanley","37949","0.1","5979","-2.4","814949","79947","2","2"
"1077","2017","77","Massachusetts Mutual Life Insurance","37788","-1.2","1273.5","-10.6","271040","0","-1","1"
"1078","2017","78","Goldman Sachs Group","37712","-3.8","7398","21.6","860165","91380","-4","4"
"1079","2017","79","Energy Transfer Equity","37504","-11","995","-16.3","79011","21292","-14","14"
"1080","2017","80","TIAA","37105","5.5","1492.3","22.9","523194","0","2","2"
"1081","2017","81","Oracle","37047","-3.1","8901","-10.4","112180","183556","-4","4"
"1082","2017","82","Tyson Foods","36881","-10.9","1768","44.9","22373","22028","-16","16"
"1083","2017","83","United Continental Holdings","36556","-3.5","2263","-69.2","40140","22225","-3","3"
"1084","2017","84","Allstate","36534","2.5","1877","-13.5","108610","29754","-3","3"
"1085","2017","85","Publix Super Markets","34274","5.1","2025.7","3.1","17464","0","2","2"
"1086","2017","86","American Express","33823","-1.8","5408","4.7","158893","71193","-1","1"
"1087","2017","87","TJX","33184","7.2","2298.2","0.9","12884","51053","2","2"
"1088","2017","88","Nike","32376","5.8","3760","14.9","21396","92204","3","3"
"1089","2017","89","Exelon","31360","6.5","1134","-50","114904","33309","6","6"
"1090","2017","90","General Dynamics","31353","-0.4","2955","-0.3","32872","56791","-2","2"
"1091","2017","91","Rite Aid","30737","15.9","165.5","-92.2","11277","4473","16","16"
"1092","2017","92","Gilead Sciences","30390","-6.9","13501","-25.4","56977","88788","-6","6"
"1093","2017","93","CHS","30347","-12.2","424.2","-45.7","17318","0","-9","9"
"1094","2017","94","3M","30109","-0.5","5050","4.5","32906","114338","-1","1"
"1095","2017","95","Time Warner","29318","4.3","3926","2.4","65966","75660","4","4"
"1096","2017","96","Charter Communications","29003","197.3","3522","0","149067","100595","196","196"
"1097","2017","97","Northwestern Mutual","28799","2.4","818","0.4","250441","0","3","3"
"1098","2017","98","Facebook","27638","54.2","10217","177","64961","410522","59","59"
"1099","2017","99","Travelers Cos.","27625","3.1","3014","-12.4","100245","33689","6","6"
"1100","2017","100","Capital One Financial","27519","9.6","3751","-7.4","357033","41831","12","12"
"1101","2017","101","Twenty-First Century Fox","27326","-5.7","2755","-66.8","48365","59949","-5","5"
"1102","2017","102","USAA","27131","11.4","1779.1","-21.7","147290","0","12","12"
"1103","2017","103","World Fuel Services","27016","-11.1","126.5","-27.5","5413","2535","-11","11"
"1104","2017","104","Philip Morris International","26685","-0.4","6967","1.4","36851","175349","2","2"
"1105","2017","105","Deere","26644","-7.7","1523.9","-21.4","57981","34648","-8","8"
"1106","2017","106","Kraft Heinz","26487","44.4","3632","472.9","120480","110528","47","47"
"1107","2017","107","Tech Data","26235","-0.5","195.1","-26.6","7932","3569","1","1"
"1108","2017","108","Avnet","26219","-6.1","506.5","-11.4","11240","5898","-6","6"
"1109","2017","109","Mondelez International","25923","-12.5","1659","-77.2","61538","65676","-15","15"
"1110","2017","110","Macys","25778","-4.8","619","-42.3","19851","9046","-7","7"
"1111","2017","111","AbbVie","25638","12.2","5953","15.7","66099","103838","12","12"
"1112","2017","112","McDonalds","24622","-3.1","4686.5","3.5","31024","106150","-3","3"
"1113","2017","113","DuPont","24594","-12","2513","28.7","39964","69451","-12","12"
"1114","2017","114","Northrop Grumman","24508","4.2","2200","10.6","25614","41577","4","4"
"1115","2017","115","ConocoPhillips","24360","-21.3","-3615","0","89772","61692","-25","25"
"1116","2017","116","Raytheon","24069","3.5","2211","6.6","30052","44664","4","4"
"1117","2017","117","Andeavor","24005","-14.7","734","-52.3","20398","9515","-19","19"
"1118","2017","118","Arrow Electronics","23825","2.3","522.8","5","14206","6546","1","1"
"1119","2017","119","Qualcomm","23554","-6.8","5705","8.2","52359","84694","-9","9"
"1120","2017","120","Progressive","23441","12.4","1031","-18.7","33428","22760","17","17"
"1121","2017","121","Duke Energy","23369","-1","2152","-23.6","132761","57397","-6","6"
"1122","2017","122","Enterprise Products Partners","23022","-14.8","2513.1","-0.3","52194","58522","-18","18"
"1123","2017","123","Amgen","22991","6.1","7722","11.3","77626","120830","7","7"
"1124","2017","124","US Foods Holding","22919","-0.9","209.8","25.2","8945","6207","-2","2"
"1125","2017","125","U.S. Bancorp","22744","5.8","5888","0.2","445964","87201","6","6"
"1126","2017","126","Aflac","22559","8.1","2659","5","129819","29053","9","9"
"1127","2017","127","Sears Holdings","22138","-12","-2221","0","9362","1231","-16","16"
"1128","2017","128","Dollar General","21987","7.9","1251.1","7.4","11672","19182","11","11"
"1129","2017","129","AutoNation","21609","3.6","430.5","-2.7","10060","4268","7","7"
"1130","2017","130","Community Health Systems","21374","-5.8","-1721","0","21944","1010","-5","5"
"1131","2017","131","Starbucks","21316","11.2","2817.7","2.2","14330","85092","15","15"
"1132","2017","132","Eli Lilly","21222","6.3","2737.6","13.7","38806","92803","9","9"
"1133","2017","133","International Paper","21079","-5.8","904","-3.6","33345","20884","-6","6"
"1134","2017","134","Tenet Healthcare","21070","4.8","-192","0","24701","1777","6","6"
"1135","2017","135","Abbott Laboratories","20853","0.9","1400","-68.3","52666","76740","3","3"
"1136","2017","136","Dollar Tree","20719","33.7","896.2","217.4","15702","18540","44","44"
"1137","2017","137","Whirlpool","20718","-0.8","888","13.4","19153","12762","-3","3"
"1138","2017","138","Southwest Airlines","20425","3.1","2244","2.9","23286","33076","4","4"
"1139","2017","139","Emerson Electric","20268","-9.1","1635","-39.7","21743","38614","-11","11"
"1140","2017","140","Staples","20217","-4","-1497","-494.8","8271","5723","-8","8"
"1141","2017","141","Plains GP Holdings","20182","-12.8","94","-20.3","26103","9127","-20","20"
"1142","2017","142","Penske Automotive Group","20143","4","342.9","5.2","8861","4001","1","1"
"1143","2017","143","Union Pacific","19941","-8.6","4233","-11.3","55718","85911","-14","14"
"1144","2017","144","Danaher","19912","-4.8","2553.7","-23.9","45295","59359","-11","11"
"1145","2017","145","Southern","19896","13.8","2448","3.4","109697","49335","17","17"
"1146","2017","146","ManpowerGroup","19654","1.7","443.7","5.8","7574","6938","-2","2"
"1147","2017","147","Bristol-Myers Squibb","19427","17.3","4457","184.8","33707","89591","21","21"
"1148","2017","148","Altria Group","19337","2.6","14239","171.7","45932","138513","1","1"
"1149","2017","149","Fluor","19037","5.1","281.4","-31.8","9216","7353","6","6"
"1150","2017","150","Kohls","18686","-2.7","556","-17.4","13574","6862","-5","5"
"1151","2017","151","Lear","18558","1.9","975.1","30.8","9901","9726","3","3"
"1152","2017","152","Jabil","18353","2.5","254.1","-10.5","10323","5270","6","6"
"1153","2017","153","Hartford Financial Services Group","18300","-0.4","896","-46.7","223432","17795","-1","1"
"1154","2017","154","Thermo Fisher Scientific","18274","7.7","2021.8","2.3","45908","59964","10","10"
"1155","2017","155","Kimberly-Clark","18202","-2.1","2166","113.8","14602","46828","-4","4"
"1156","2017","156","Molina Healthcare","17782","25.4","52","-63.6","7449","2601","45","45"
"1157","2017","157","PG&E Corp.","17666","4.9","1393","59.4","68598","33696","9","9"
"1158","2017","158","Supervalu","17529","-1.6","178","-7.3","4370","1033","2","2"
"1159","2017","159","Cummins","17509","-8.4","1394","-0.4","15011","25397","-11","11"
"1160","2017","160","CenturyLink","17470","-2.4","626","-28.7","47017","12883","-1","1"
"1161","2017","161","AECOM","17411","-3.2","96.1","0","13727","5528","-5","5"
"1162","2017","162","Xerox","17126","-8.2","-477","-200.6","18145","7462","-12","12"
"1163","2017","163","Marriott International","17072","17.9","780","-9.2","24140","36124","32","32"
"1164","2017","164","Paccar","17033","-10.9","521.7","-67.5","20639","23604","-17","17"
"1165","2017","165","General Mills","16563","-6.1","1697.4","39","21712","33998","-4","4"
"1166","2017","166","PNC Financial Services Group","16423","0.9","3903","-4.9","366380","58455","5","5"
"1167","2017","167","American Electric Power","16380","-3.1","610.9","-70.2","63468","33009","-2","2"
"1168","2017","168","Icahn Enterprises","16348","7","-1128","0","33335","7989","16","16"
"1169","2017","169","Nucor","16208","-1.4","796.3","122.6","15224","19051","1","1"
"1170","2017","170","NextEra Energy","16155","-7.6","2912","5.8","89993","60099","-7","7"
"1171","2017","171","Performance Food Group","16105","5.5","68.3","20.9","3455","2464","14","14"
"1172","2017","172","PBF Energy","15920","21.3","170.8","16.7","7622","2431","45","45"
"1173","2017","173","Halliburton","15887","-32.8","-5763","0","27000","42662","-56","56"
"1174","2017","174","CarMax","15833","6.4","623.4","4.4","14482","11081","17","17"
"1175","2017","175","Freeport-McMoRan","15789","-0.6","-4154","0","37317","19310","0","0"
"1176","2017","176","Whole Foods Market","15724","2.2","507","-5.4","6341","9468","5","5"
"1177","2017","177","Bank of New York Mellon","15683","1","3547","12.3","333469","48913","2","2"
"1178","2017","178","Gap","15516","-1.8","676","-26.5","7610","9712","-1","1"
"1179","2017","179","Omnicom Group","15417","1.9","1148.6","5","23165","20219","7","7"
"1180","2017","180","Genuine Parts","15340","0.4","687.2","-2.6","8859","13712","3","3"
"1181","2017","181","DaVita","15197","6.9","879.9","226.2","18741","13227","19","19"
"1182","2017","182","Colgate-Palmolive","15195","-5.2","2441","76.4","12123","64715","-8","8"
"1183","2017","183","PPG Industries","15178","-1","877","-37.6","15769","26970","-1","1"
"1184","2017","184","Goodyear Tire & Rubber","15158","-7.8","1264","311.7","16511","9070","-15","15"
"1185","2017","185","Synchrony Financial","15122","11","2251","1.7","90207","27810","0","0"
"1186","2017","186","DISH Network","15095","0.2","1449.9","94.1","28092","29547","1","1"
"1187","2017","187","Visa","15082","8.7","5991","-5.3","64035","206242","17","17"
"1188","2017","188","Nordstrom","14757","2.2","354","-41","7858","7770","9","9"
"1189","2017","189","INTL FCStone","14755","-57.5","54.7","-1.8","5951","708","-106","106"
"1190","2017","190","WestRock","14706","29.2","-396.3","-178.2","23038","13029","61","61"
"1191","2017","191","XPO Logistics","14619","91.8","69","0","11698","5338","162","162"
"1192","2017","192","Aramark","14416","0.6","287.8","22","10582","9081","7","7"
"1193","2017","193","CBS","14386","3.6","1261","-10.8","24238","28405","10","10"
"1194","2017","194","AES","14287","-4.5","-1130","-469.3","36119","7371","-4","4"
"1195","2017","195","WellCare Health Plans","14237","2.5","242.1","104.1","6153","6212","7","7"
"1196","2017","196","FirstEnergy","14156","-3.1","-6177","0","43148","14118","-8","8"
"1197","2017","197","Conagra Brands","14134","-10.8","-677","0","13391","17557","-21","21"
"1198","2017","198","Synnex","14062","5.4","234.9","12.7","5223","4469","14","14"
"1199","2017","199","CDW","13982","7.6","424.4","5.3","6948","9197","21","21"
"1200","2017","200","Textron","13788","2.7","962","38","15358","12851","9","9"
"1201","2017","201","Waste Management","13609","5","1182","57","20859","32216","20","20"
"1202","2017","202","Illinois Tool Works","13599","1.4","2035","7.2","15201","45791","9","9"
"1203","2017","203","Office Depot","13585","-6.2","529","0","5540","2402","-7","7"
"1204","2017","204","Monsanto","13502","-10","1336","-42.3","19736","49644","-15","15"
"1205","2017","205","Cognizant Technology Solutions","13487","8.6","1553","-4.3","14262","36226","25","25"
"1206","2017","206","Texas Instruments","13370","2.8","3595","20.4","16431","80531","13","13"
"1207","2017","207","Lincoln National","13330","-1.8","1192","3.3","261627","14760","-2","2"
"1208","2017","208","Newell Brands","13264","122.1","527.8","50.8","33838","22787","226","226"
"1209","2017","209","Land OLakes","13233","0.6","244.9","-20.4","8305","0","6","6"
"1210","2017","210","Marsh & McLennan","13211","2.5","1768","10.6","18190","38078","12","12"
"1211","2017","211","Ecolab","13153","-2.9","1229.6","22.7","18330","36356","-5","5"
"1212","2017","212","C.H. Robinson Worldwide","13144","-2.5","513.4","0.7","3688","10958","-4","4"
"1213","2017","213","Loews","13105","-2.3","654","151.5","76594","15747","-3","3"
"1214","2017","214","CBRE Group","13072","20.4","572","4.5","10780","11753","45","45"
"1215","2017","215","Kinder Morgan","13058","-9.3","708","179.8","80305","48533","-17","17"
"1216","2017","216","Kellogg","13014","-3.8","694","13","15111","25417","-9","9"
"1217","2017","217","Western Digital","12994","-10.8","242","-83.5","32862","23775","-23","23"
"1218","2017","218","Guardian Life Ins. Co. of America","12919","2.3","263.9","-35.7","70339","0","8","8"
"1219","2017","219","Ross Stores","12867","7.8","1117.7","9.5","5309","25814","18","18"
"1220","2017","220","L Brands","12574","3.5","1158.1","-7.6","8170","13426","14","14"
"1221","2017","221","J.C. Penney","12547","-0.6","1","0","9314","1901","7","7"
"1222","2017","222","Farmers Insurance Exchange","12513","-0.9","-147.9","0","16057","0","5","5"
"1223","2017","223","Reynolds American","12503","17.1","6073","86.7","51095","89862","43","43"
"1224","2017","224","Viacom","12488","-5.9","1438","-25.2","22508","18503","-11","11"
"1225","2017","225","Becton Dickinson","12483","21.4","976","40.4","25586","39041","53","53"
"1226","2017","226","Micron Technology","12399","-23.4","-276","-109.5","27540","31972","-53","53"
"1227","2017","227","Principal Financial","12394","3.6","1316.5","6.7","228014","18143","9","9"
"1228","2017","228","Arconic","12394","-45","-941","0","20038","11604","-102","102"
"1229","2017","229","NRG Energy","12351","-15.8","-774","0","30355","5911","-36","36"
"1230","2017","230","VF","12207","-1.4","1074.1","-12.8","9739","22786","1","1"
"1231","2017","231","Devon Energy","12197","-7.2","-3302","0","25913","21886","-15","15"
"1232","2017","232","D.R. Horton","12157","12.3","886.3","18.1","11559","12438","28","28"
"1233","2017","233","Bed Bath & Beyond","12104","1.9","841.5","-12.1","6499","5931","5","5"
"1234","2017","234","Consolidated Edison","12075","-3.8","1245","4.4","48255","23708","-5","5"
"1235","2017","235","Edison International","11869","3","1311","28.5","51319","25938","11","11"
"1236","2017","236","Sherwin-Williams","11856","4.6","1132.7","7.5","6753","28891","17","17"
"1237","2017","237","NGL Energy Partners","11742","-30.1","-198.9","-633.2","5560","2686","-70","70"
"1238","2017","238","Dominion Energy","11737","0.5","2123","11.8","71610","48732","5","5"
"1239","2017","239","Ameriprise Financial","11735","-3.8","1314","-15.9","139821","19953","-7","7"
"1240","2017","240","ADP","11668","1.7","1492.5","2.8","43670","45963","8","8"
"1241","2017","241","Hilton Worldwide Holdings","11663","3.5","348","-75.2","26211","19276","13","13"
"1242","2017","242","First Data","11584","1.2","420","0","40292","14224","7","7"
"1243","2017","243","Henry Schein","11572","8.9","506.8","5.8","6730","13461","25","25"
"1244","2017","244","Toys ""R"" Us","11540","-2.2","-36","0","6908","0","-4","4"
"1245","2017","245","BB&T Corp.","11538","11.5","2426","16.4","219276","36141","28","28"
"1246","2017","246","Reinsurance Group of America","11522","10.6","701.4","39.7","53098","8169","25","25"
"1247","2017","247","Core-Mark Holding","11507","29.9","54.2","5.2","1497","1445","70","70"
"1248","2017","248","Biogen","11449","6.4","3702.8","4.4","22877","59046","15","15"
"1249","2017","249","Las Vegas Sands","11410","-2.4","1670","-15.1","20469","45313","-8","8"
"1250","2017","250","Stanley Black & Decker","11407","1.7","965.3","9.2","15635","20280","6","6"
"1251","2017","251","Parker-Hannifin","11361","-10.6","806.8","-20.3","12057","21370","-27","27"
"1252","2017","252","Stryker","11325","13.9","1647","14.5","20435","49115","35","35"
"1253","2017","253","Estee Lauder","11262","4.5","1114.6","2.4","9223","31068","8","8"
"1254","2017","254","Celgene","11229","21.3","1999.2","24.8","28086","96802","51","51"
"1255","2017","255","BlackRock","11155","-2.2","3172","-5.2","220177","62225","-5","5"
"1256","2017","256","Xcel Energy","11107","0.7","1123.4","14.1","41155","22546","1","1"
"1257","2017","257","CSX","11069","-6.3","1714","-12.9","35414","43126","-18","18"
"1258","2017","258","Unum Group","11047","2.9","931.4","7.4","61942","10749","7","7"
"1259","2017","259","Jacobs Engineering Group","10964","-9.5","210.5","-30.5","7360","6693","-24","24"
"1260","2017","260","Lennar","10950","15.6","911.8","13.6","15362","12002","41","41"
"1261","2017","261","Group 1 Automotive","10888","2.4","147.1","56.5","4462","1584","6","6"
"1262","2017","262","Leucadia National","10875","-6.9","130","-54.2","45071","9355","-20","20"
"1263","2017","263","Entergy","10846","-5.8","-583.6","0","45904","13685","-16","16"
"1264","2017","264","PayPal Holdings","10842","17.2","1401","14.1","33103","51650","43","43"
"1265","2017","265","Applied Materials","10825","12.1","1721","25","14588","42005","30","30"
"1266","2017","266","Voya Financial","10782","-4.9","-428","-204.8","214235","7191","-14","14"
"1267","2017","267","Mastercard","10776","11.5","4059","6.6","18675","121234","27","27"
"1268","2017","268","Priceline Group","10743","16.5","2135","-16.3","19839","87522","40","40"
"1269","2017","269","Liberty Interactive","10647","6.6","1235","42.1","20355","9101","15","15"
"1270","2017","270","AutoZone","10636","4.4","1241","7","8600","20540","10","10"
"1271","2017","271","State Street Corp.","10635","-1.2","2143","8.2","242698","30406","-7","7"
"1272","2017","272","DTE Energy","10630","2.8","868","19.4","32041","18317","2","2"
"1273","2017","273","L3 Technologies","10597","-8.3","710","0","11865","12859","-28","28"
"1274","2017","274","HollyFrontier","10536","-20.4","-260.5","-135.2","9436","5048","-60","60"
"1275","2017","275","Praxair","10534","-2.2","1500","-3","19332","33834","-13","13"
"1276","2017","276","Universal Health Services","10508","7.4","702.4","3.2","10318","12022","14","14"
"1277","2017","277","Discover Financial Services","10497","4.9","2393","4.2","92308","26255","6","6"
"1278","2017","278","Occidental Petroleum","10398","-18.1","-574","0","43109","48444","-53","53"
"1279","2017","279","United States Steel","10261","-11.3","-440","0","9160","5893","-35","35"
"1280","2017","280","Sempra Energy","10183","-0.5","1370","1.6","47786","27692","-1","1"
"1281","2017","281","Baxter International","10163","2","4965","412.9","15546","28106","5","5"
"1282","2017","282","W.W. Grainger","10137","1.6","605.9","-21.2","5694","13668","3","3"
"1283","2017","283","Autoliv","10074","9.9","567.1","24.1","8234","9032","27","27"
"1284","2017","284","Norfolk Southern","9888","-5.9","1668","7.2","34892","32515","-14","14"
"1285","2017","285","Baker Hughes","9841","-37.5","-2738","0","19034","25444","-107","107"
"1286","2017","286","Ally Financial","9835","3.1","1067","-17.2","163728","9437","12","12"
"1287","2017","287","Sonic Automotive","9732","1.1","93.2","8","3639","900","10","10"
"1288","2017","288","Owens & Minor","9723","-0.5","108.8","5.2","2718","2114","3","3"
"1289","2017","289","Huntsman","9657","-6.2","326","250.5","9189","5880","-12","12"
"1290","2017","290","Laboratory Corp. of America","9642","11.1","732.1","67.6","14247","14696","35","35"
"1291","2017","291","Murphy USA","9633","-11.5","221.5","25.6","2089","2706","-33","33"
"1292","2017","292","Advance Auto Parts","9568","-1.7","459.6","-2.9","8315","10944","1","1"
"1293","2017","293","Fidelity National Financial","9554","4.6","650","23.3","14463","10600","18","18"
"1294","2017","294","Air Products & Chemicals","9524","-3.7","631.1","-50.6","18055","29438","-6","6"
"1295","2017","295","Hormel Foods","9523","2.8","890.1","29.7","6370","18316","9","9"
"1296","2017","296","Hertz Global Holdings","9480","-10","-491","-279.9","19155","1456","-27","27"
"1297","2017","297","MGM Resorts International","9455","2.9","1101.4","0","28173","15733","12","12"
"1298","2017","298","Corning","9390","3.1","3695","176","27899","25030","15","15"
"1299","2017","299","Republic Services","9388","3","612.6","-18.3","20630","21312","13","13"
"1300","2017","300","Alcoa","9318","0","-400","0","16741","6337","0","0"
"1301","2017","301","Fidelity National Information Services","9241","40.1","568","-10.1","26031","26178","91","91"
"1302","2017","302","Pacific Life","9169","6.1","824","24.7","143298","0","24","24"
"1303","2017","303","SunTrust Banks","9161","7.4","1878","-2.8","204875","27175","26","26"
"1304","2017","304","LKQ","9082","26.3","464","9.6","8303","9021","65","65"
"1305","2017","305","BorgWarner","9071","13.1","118.5","-80.6","8835","8895","34","34"
"1306","2017","306","Ball","9061","13.3","263","-6.4","16173","13000","35","35"
"1307","2017","306","CST Brands","9061","-4.6","324","117.4","4360","3645","-7","7"
"1308","2017","306","Public Service Enterprise Group","9061","-13","887","-47.2","40070","22451","-34","34"
"1309","2017","309","Eastman Chemical","9008","-6.6","854","0.7","15457","11783","-13","13"
"1310","2017","310","eBay","8979","-5.4","7266","321.2","23847","36232","-10","10"
"1311","2017","311","Mohawk Industries","8959","11","930.4","51.2","10231","17025","27","27"
"1312","2017","312","Oneok","8921","14.9","352","43.7","16139","11684","36","36"
"1313","2017","313","Frontier Communications","8896","59.5","-373","0","29013","2521","148","148"
"1314","2017","314","Netflix","8831","30.3","186.7","52.2","13587","63619","65","65"
"1315","2017","315","American Family Insurance Group","8829","6.6","325.6","-53.1","22662","0","17","17"
"1316","2017","316","Thrivent Financial for Lutherans","8777","-0.1","587.8","-23.6","88561","0","2","2"
"1317","2017","317","Expedia","8774","31.5","281.8","-63.1","15778","18901","68","68"
"1318","2017","318","Lithia Motors","8678","10.3","197.1","7.7","3844","2156","28","28"
"1319","2017","319","Avis Budget Group","8659","1.8","163","-47.9","17643","2528","11","11"
"1320","2017","320","Reliance Steel & Aluminum","8613","-7.9","304.3","-2.3","7411","5830","-17","17"
"1321","2017","321","GameStop","8608","-8.1","353.2","-12.3","4976","2282","-19","19"
"1322","2017","322","Tenneco","8599","4.8","363","47","4342","3390","12","12"
"1323","2017","323","OReilly Automotive","8593","7.9","1037.7","11.4","7204","24730","19","19"
"1324","2017","324","Peter Kiewit Sons","8573","-4.7","396","57.8","6179","0","-10","10"
"1325","2017","325","United Natural Foods","8470","3.5","125.8","-9.3","2852","2187","10","10"
"1326","2017","326","salesforce.com","8392","25.9","179.6","0","17585","58362","60","60"
"1327","2017","327","Boston Scientific","8386","12.2","347","0","18096","34046","32","32"
