"id","year","rank","name","revenues","revenue_percent_change","profits","profits_percent_change","assets","market_cap","change_in_rank","employees"
"29461","2008","1"," Wal-Mart Stores","378799",NULL,"12731",NULL,NULL,NULL,NULL,NULL
"29462","2008","2"," Exxon Mobil","372824",NULL,"40610",NULL,NULL,NULL,NULL,NULL
"29463","2008","3"," Chevron","210783",NULL,"18688",NULL,NULL,NULL,NULL,NULL
"29464","2008","4"," General Motors","182347",NULL,"-38732",NULL,NULL,NULL,NULL,NULL
"29465","2008","5"," ConocoPhillips","178558",NULL,"11891",NULL,NULL,NULL,NULL,NULL
"29466","2008","6"," General Electric","176656",NULL,"22208",NULL,NULL,NULL,NULL,NULL
"29467","2008","7"," Ford Motor","172468",NULL,"-2723",NULL,NULL,NULL,NULL,NULL
"29468","2008","8"," Citigroup","159229",NULL,"3617",NULL,NULL,NULL,NULL,NULL
"29469","2008","9"," Bank of America Corp.","119190",NULL,"14982",NULL,NULL,NULL,NULL,NULL
"29470","2008","10"," AT&T","118928",NULL,"11951",NULL,NULL,NULL,NULL,NULL
"29471","2008","11"," Berkshire Hathaway","118245",NULL,"13213",NULL,NULL,NULL,NULL,NULL
"29472","2008","12"," J.P. Morgan Chase & Co.","116353",NULL,"15365",NULL,NULL,NULL,NULL,NULL
"29473","2008","13"," American International Group","110064",NULL,"6200",NULL,NULL,NULL,NULL,NULL
"29474","2008","14"," Hewlett-Packard","104286",NULL,"7264",NULL,NULL,NULL,NULL,NULL
"29475","2008","15"," International Business Machines","98786",NULL,"10418",NULL,NULL,NULL,NULL,NULL
"29476","2008","16"," Valero Energy","96758",NULL,"5234",NULL,NULL,NULL,NULL,NULL
"29477","2008","17"," Verizon Communications","93775",NULL,"5521",NULL,NULL,NULL,NULL,NULL
"29478","2008","18"," McKesson","93574",NULL,"913",NULL,NULL,NULL,NULL,NULL
"29479","2008","19"," Cardinal Health","88363.9",NULL,"1931.1",NULL,NULL,NULL,NULL,NULL
"29480","2008","20"," Goldman Sachs Group","87968",NULL,"11599",NULL,NULL,NULL,NULL,NULL
"29481","2008","21"," Morgan Stanley","87879",NULL,"3209",NULL,NULL,NULL,NULL,NULL
"29482","2008","22"," Home Depot","84740",NULL,"4395",NULL,NULL,NULL,NULL,NULL
"29483","2008","23"," Procter & Gamble","76476",NULL,"10340",NULL,NULL,NULL,NULL,NULL
"29484","2008","24"," CVS Caremark","76329.5",NULL,"2637",NULL,NULL,NULL,NULL,NULL
"29485","2008","25"," UnitedHealth Group","75431",NULL,"4654",NULL,NULL,NULL,NULL,NULL
"29486","2008","26"," Kroger","70234.7",NULL,"1180.5",NULL,NULL,NULL,NULL,NULL
"29487","2008","27"," Boeing","66387",NULL,"4074",NULL,NULL,NULL,NULL,NULL
"29488","2008","28"," AmerisourceBergen","66074.3",NULL,"469.2",NULL,NULL,NULL,NULL,NULL
"29489","2008","29"," Costco Wholesale","64400.2",NULL,"1082.8",NULL,NULL,NULL,NULL,NULL
"29490","2008","30"," Merrill Lynch","64217",NULL,"-7777",NULL,NULL,NULL,NULL,NULL
"29491","2008","31"," Target","63367",NULL,"2849",NULL,NULL,NULL,NULL,NULL
"29492","2008","32"," State Farm Insurance Cos.","61611.6",NULL,"5463.7",NULL,NULL,NULL,NULL,NULL
"29493","2008","33"," WellPoint","61134.3",NULL,"3345.4",NULL,NULL,NULL,NULL,NULL
"29494","2008","34"," Dell","61133",NULL,"2947",NULL,NULL,NULL,NULL,NULL
"29495","2008","35"," Johnson & Johnson","61095",NULL,"10576",NULL,NULL,NULL,NULL,NULL
"29496","2008","36"," Marathon Oil","60044",NULL,"3956",NULL,NULL,NULL,NULL,NULL
"29497","2008","37"," Lehman Brothers Holdings","59003",NULL,"4192",NULL,NULL,NULL,NULL,NULL
"29498","2008","38"," Wachovia Corp.","55528",NULL,"6312",NULL,NULL,NULL,NULL,NULL
"29499","2008","39"," United Technologies","54759",NULL,"4224",NULL,NULL,NULL,NULL,NULL
"29500","2008","40"," Walgreen","53762",NULL,"2041.3",NULL,NULL,NULL,NULL,NULL
"29501","2008","41"," Wells Fargo","53593",NULL,"8057",NULL,NULL,NULL,NULL,NULL
"29502","2008","42"," Dow Chemical","53513",NULL,"2887",NULL,NULL,NULL,NULL,NULL
"29503","2008","43"," MetLife","53150",NULL,"4317",NULL,NULL,NULL,NULL,NULL
"29504","2008","44"," Microsoft","51122",NULL,"14065",NULL,NULL,NULL,NULL,NULL
"29505","2008","45"," Sears Holdings","50703",NULL,"826",NULL,NULL,NULL,NULL,NULL
"29506","2008","46"," United Parcel Service","49692",NULL,"382",NULL,NULL,NULL,NULL,NULL
"29507","2008","47"," Pfizer","48418",NULL,"8144",NULL,NULL,NULL,NULL,NULL
"29508","2008","48"," Lowes","48283",NULL,"2809",NULL,NULL,NULL,NULL,NULL
"29509","2008","49"," Time Warner","46615",NULL,"4387",NULL,NULL,NULL,NULL,NULL
"29510","2008","50"," Caterpillar","44958",NULL,"3541",NULL,NULL,NULL,NULL,NULL
"29511","2008","51"," Medco Health Solutions","44506.2",NULL,"912",NULL,NULL,NULL,NULL,NULL
"29512","2008","52"," Archer Daniels Midland","44018",NULL,"2162",NULL,NULL,NULL,NULL,NULL
"29513","2008","53"," Fannie Mae","43355",NULL,"-2050",NULL,NULL,NULL,NULL,NULL
"29514","2008","54"," Freddie Mac","43104",NULL,"-3094",NULL,NULL,NULL,NULL,NULL
"29515","2008","55"," Safeway","42286",NULL,"888.4",NULL,NULL,NULL,NULL,NULL
"29516","2008","56"," Sunoco","42101",NULL,"891",NULL,NULL,NULL,NULL,NULL
"29517","2008","57"," Lockheed Martin","41862",NULL,"3033",NULL,NULL,NULL,NULL,NULL
"29518","2008","58"," Sprint Nextel","40146",NULL,"-29580",NULL,NULL,NULL,NULL,NULL
"29519","2008","59"," PepsiCo","39474",NULL,"5658",NULL,NULL,NULL,NULL,NULL
"29520","2008","60"," Intel","38334",NULL,"6976",NULL,NULL,NULL,NULL,NULL
"29521","2008","61"," Altria Group","38051",NULL,"9786",NULL,NULL,NULL,NULL,NULL
"29522","2008","62"," Supervalu","37406",NULL,"452",NULL,NULL,NULL,NULL,NULL
"29523","2008","63"," Kraft Foods","37241",NULL,"2590",NULL,NULL,NULL,NULL,NULL
"29524","2008","64"," Allstate","36769",NULL,"4636",NULL,NULL,NULL,NULL,NULL
"29525","2008","65"," Motorola","36622",NULL,"-49",NULL,NULL,NULL,NULL,NULL
"29526","2008","66"," Best Buy","35934",NULL,"1377",NULL,NULL,NULL,NULL,NULL
"29527","2008","67"," Walt Disney","35882",NULL,"4687",NULL,NULL,NULL,NULL,NULL
"29528","2008","68"," FedEx","35214",NULL,"2016",NULL,NULL,NULL,NULL,NULL
"29529","2008","69"," Ingram Micro","35047.1",NULL,"275.9",NULL,NULL,NULL,NULL,NULL
"29530","2008","70"," Sysco","35042.1",NULL,"1001.1",NULL,NULL,NULL,NULL,NULL
"29531","2008","71"," Cisco Systems","34922",NULL,"7333",NULL,NULL,NULL,NULL,NULL
"29532","2008","72"," Johnson Controls","34678",NULL,"1252",NULL,NULL,NULL,NULL,NULL
"29533","2008","73"," Honeywell International","34589",NULL,"2444",NULL,NULL,NULL,NULL,NULL
"29534","2008","74"," Prudential Financial","34401",NULL,"3704",NULL,NULL,NULL,NULL,NULL
"29535","2008","75"," American Express","32316",NULL,"4012",NULL,NULL,NULL,NULL,NULL
"29536","2008","76"," Northrop Grumman","32032",NULL,"1790",NULL,NULL,NULL,NULL,NULL
"29537","2008","77"," Hess","31924",NULL,"1832",NULL,NULL,NULL,NULL,NULL
"29538","2008","78"," GMAC","31490",NULL,"-2332",NULL,NULL,NULL,NULL,NULL
"29539","2008","79"," Comcast","30895",NULL,"2587",NULL,NULL,NULL,NULL,NULL
