"id","year","rank","name","revenues","revenue_percent_change","profits","profits_percent_change","assets","market_cap","change_in_rank","employees"
"31699","2006","59"," Sprint Nextel (S)","34680",NULL,"1785",NULL,NULL,NULL,NULL,NULL
"31700","2006","60"," Caremark Rx (CMX)","32991.3",NULL,"932.4",NULL,NULL,NULL,NULL,NULL
"31701","2006","61"," PepsiCo (PEP)","32562",NULL,"4078",NULL,NULL,NULL,NULL,NULL
"31702","2006","62"," Lehman Brothers (LEH)","32420",NULL,"3260",NULL,NULL,NULL,NULL,NULL
"31703","2006","63"," Walt Disney (DIS)","31944",NULL,"2533",NULL,NULL,NULL,NULL,NULL
"31704","2006","64"," Prudential Financial (PRU)","31708",NULL,"3540",NULL,NULL,NULL,NULL,NULL
"31705","2006","65"," Plains All Amer. Pipeline (PAA)","31177.3",NULL,"217.8",NULL,NULL,NULL,NULL,NULL
"31706","2006","66"," Sunoco (SUN)","31176",NULL,"974",NULL,NULL,NULL,NULL,NULL
"31707","2006","67"," Northrop Grumman (NOC)","30721",NULL,"1400",NULL,NULL,NULL,NULL,NULL
"31708","2006","68"," Sysco (SYY)","30281.9",NULL,"961.5",NULL,NULL,NULL,NULL,NULL
"31709","2006","69"," American Express (AXP)","30080",NULL,"3734",NULL,NULL,NULL,NULL,NULL
"31710","2006","70"," FedEx (FDX)","29363",NULL,"1449",NULL,NULL,NULL,NULL,NULL
"31711","2006","71"," Honeywell Intl. (HON)","28862",NULL,"1655",NULL,NULL,NULL,NULL,NULL
"31712","2006","72"," Ingram Micro (IM)","28808.3",NULL,"216.9",NULL,NULL,NULL,NULL,NULL
"31713","2006","73"," DuPont (DD)","28491",NULL,"2053",NULL,NULL,NULL,NULL,NULL
"31714","2006","74"," New York Life Insurance","28051",NULL,"1421.6",NULL,NULL,NULL,NULL,NULL
"31715","2006","75"," Johnson Controls (JCI)","28019.5",NULL,"909.4",NULL,NULL,NULL,NULL,NULL
"31716","2006","76"," Best Buy (BBY)","27433",NULL,"984",NULL,NULL,NULL,NULL,NULL
"31717","2006","77"," Delphi (DPHIQ)","27201",NULL,"-6369",NULL,NULL,NULL,NULL,NULL
"31718","2006","78"," Hartford Financial Services (HIG)","27083",NULL,"2274",NULL,NULL,NULL,NULL,NULL
"31719","2006","79"," Alcoa (AA)","26601",NULL,"1233",NULL,NULL,NULL,NULL,NULL
"31720","2006","80"," Tyson Foods (TSN)","26014",NULL,"353",NULL,NULL,NULL,NULL,NULL
"31721","2006","81"," TIAA-CREF","25916.8",NULL,"2000.8",NULL,NULL,NULL,NULL,NULL
"31722","2006","82"," International Paper (IP)","25797",NULL,"1100",NULL,NULL,NULL,NULL,NULL
"31723","2006","83"," Cisco Systems (CSCO)","24801",NULL,"5741",NULL,NULL,NULL,NULL,NULL
"31724","2006","84"," HCA (HCA)","24455",NULL,"1424",NULL,NULL,NULL,NULL,NULL
"31725","2006","85"," St. Paul Travelers Cos. (STA)","24365",NULL,"1622",NULL,NULL,NULL,NULL,NULL
"31726","2006","86"," News Corp. (NWS)","23859",NULL,"2128",NULL,NULL,NULL,NULL,NULL
"31727","2006","87"," Federated Dept. Stores (FD)","23347",NULL,"1406",NULL,NULL,NULL,NULL,NULL
"31728","2006","88"," Amerada Hess (AHC)","23255",NULL,"1242",NULL,NULL,NULL,NULL,NULL
"31729","2006","89"," Coca-Cola (KO)","23104",NULL,"4872",NULL,NULL,NULL,NULL,NULL
"31730","2006","90"," Weyerhaeuser (WY)","23000",NULL,"733",NULL,NULL,NULL,NULL,NULL
"31731","2006","91"," Aetna (AET)","22885",NULL,"1634.5",NULL,NULL,NULL,NULL,NULL
"31732","2006","92"," Mass. Mutual Life Ins.","22798.8",NULL,"1446",NULL,NULL,NULL,NULL,NULL
"31733","2006","93"," Abbott Laboratories (ABT)","22337.8",NULL,"3372.1",NULL,NULL,NULL,NULL,NULL
"31734","2006","94"," Comcast (CMCSK)","22255",NULL,"928",NULL,NULL,NULL,NULL,NULL
"31735","2006","95"," Merck (MRK)","22011.9",NULL,"4631.3",NULL,NULL,NULL,NULL,NULL
"31736","2006","96"," Deere (DE)","21930.5",NULL,"1446.8",NULL,NULL,NULL,NULL,NULL
"31737","2006","97"," Raytheon (RTN)","21894",NULL,"871",NULL,NULL,NULL,NULL,NULL
"31738","2006","98"," Nationwide","21832",NULL,"1149",NULL,NULL,NULL,NULL,NULL
"31739","2006","99"," Washington Mutual (WM)","21326",NULL,"3432",NULL,NULL,NULL,NULL,NULL
"31740","2006","100"," General Dynamics (GD)","21290",NULL,"1461",NULL,NULL,NULL,NULL,NULL
"31741","2006","101"," 3M (MMM)","21167",NULL,"3199",NULL,NULL,NULL,NULL,NULL
"31742","2006","102"," Liberty Mutual Ins. Group","21161",NULL,"1027",NULL,NULL,NULL,NULL,NULL
"31743","2006","103"," Halliburton (HAL)","20994",NULL,"2358",NULL,NULL,NULL,NULL,NULL
"31744","2006","104"," Publix Super Markets","20744.8",NULL,"989.2",NULL,NULL,NULL,NULL,NULL
"31745","2006","105"," AMR (AMR)","20712",NULL,"-861",NULL,NULL,NULL,NULL,NULL
"31746","2006","106"," BellSouth (BLS)","20613",NULL,"3294",NULL,NULL,NULL,NULL,NULL
"31747","2006","107"," Tech Data (TECD)","20542.1",NULL,"26.6",NULL,NULL,NULL,NULL,NULL
"31748","2006","108"," Electronic Data Systems (EDS)","20537",NULL,"150",NULL,NULL,NULL,NULL,NULL
"31749","2006","109"," McDonalds (MCD)","20460.2",NULL,"2602.2",NULL,NULL,NULL,NULL,NULL
"31750","2006","110"," Bristol-Myers Squibb (BMY)","20222",NULL,"3000",NULL,NULL,NULL,NULL,NULL
"31751","2006","111"," Sara Lee (SLE)","19727",NULL,"719",NULL,NULL,NULL,NULL,NULL
"31752","2006","112"," Goodyear Tire & Rubber (GT)","19723",NULL,"228",NULL,NULL,NULL,NULL,NULL
"31753","2006","113"," Supervalu (SVU)","19543.2",NULL,"385.8",NULL,NULL,NULL,NULL,NULL
"31754","2006","114"," Cendant (CD)","19471",NULL,"1341",NULL,NULL,NULL,NULL,NULL
"31755","2006","115"," AutoNation (AN)","19468",NULL,"496.5",NULL,NULL,NULL,NULL,NULL
"31756","2006","116"," Northwestern Mutual","19220.8",NULL,"923.8",NULL,NULL,NULL,NULL,NULL
"31757","2006","117"," Duke Energy (DUK)","18944",NULL,"1824",NULL,NULL,NULL,NULL,NULL
"31758","2006","118"," J.C. Penney (JCP)","18781",NULL,"1088",NULL,NULL,NULL,NULL,NULL
"31759","2006","119"," Wyeth (WYE)","18755.8",NULL,"3656.3",NULL,NULL,NULL,NULL,NULL
"31760","2006","120"," Coca-Cola Enterprises (CCE)","18706",NULL,"514",NULL,NULL,NULL,NULL,NULL
"31761","2006","121"," Lyondell Chemical (LYO)","18606",NULL,"531",NULL,NULL,NULL,NULL,NULL
"31762","2006","122"," Countrywide Financial (CFC)","18536.9",NULL,"2528.1",NULL,NULL,NULL,NULL,NULL
"31763","2006","123"," Dominion Resources (D)","18041",NULL,"1033",NULL,NULL,NULL,NULL,NULL
"31764","2006","124"," UAL (UAUA)","17379",NULL,"-21176",NULL,NULL,NULL,NULL,NULL
"31765","2006","125"," Constellation Energy (CEG)","17374.8",NULL,"623.1",NULL,NULL,NULL,NULL,NULL
"31766","2006","126"," Emerson Electric (EMR)","17305",NULL,"1422",NULL,NULL,NULL,NULL,NULL
"31767","2006","127"," Lear (LEA)","17089.2",NULL,"-1381.5",NULL,NULL,NULL,NULL,NULL
"31768","2006","128"," Visteon (VC)","16976",NULL,"-270",NULL,NULL,NULL,NULL,NULL
"31769","2006","129"," Rite Aid (RAD)","16816.4",NULL,"302.5",NULL,NULL,NULL,NULL,NULL
"31770","2006","130"," Cigna (CI)","16684",NULL,"1625",NULL,NULL,NULL,NULL,NULL
"31771","2006","131"," U.S. Bancorp (USB)","16596",NULL,"4489",NULL,NULL,NULL,NULL,NULL
"31772","2006","132"," Tesoro (TSO)","16473",NULL,"507",NULL,NULL,NULL,NULL,NULL
"31773","2006","133"," Occidental Petroleum (OXY)","16286",NULL,"5281",NULL,NULL,NULL,NULL,NULL
"31774","2006","134"," Express Scripts (ESRX)","16266",NULL,"400",NULL,NULL,NULL,NULL,NULL
"31775","2006","135"," Delta Air Lines (DALRQ)","16191",NULL,"-3818",NULL,NULL,NULL,NULL,NULL
"31776","2006","136"," Manpower (MAN)","16080.4",NULL,"260.1",NULL,NULL,NULL,NULL,NULL
"31777","2006","137"," Staples (SPLS)","16078.9",NULL,"834.4",NULL,NULL,NULL,NULL,NULL
"31778","2006","138"," TJX (TJX)","16057.9",NULL,"690.4",NULL,NULL,NULL,NULL,NULL
"31779","2006","139"," Gap (GPS)","16023",NULL,"1113",NULL,NULL,NULL,NULL,NULL
"31780","2006","140"," Kimberly-Clark (KMB)","15902.6",NULL,"1568.3",NULL,NULL,NULL,NULL,NULL
"31781","2006","141"," Computer Sciences (CSC)","15849.1",NULL,"810.2",NULL,NULL,NULL,NULL,NULL
"31782","2006","142"," Xerox (XRX)","15701",NULL,"978",NULL,NULL,NULL,NULL,NULL
"31783","2006","143"," ConAgra Foods (CAG)","15515.7",NULL,"641.5",NULL,NULL,NULL,NULL,NULL
"31784","2006","144"," Exelon (EXC)","15405",NULL,"923",NULL,NULL,NULL,NULL,NULL
"31785","2006","145"," Loews (LTR)","15363.3",NULL,"1211.6",NULL,NULL,NULL,NULL,NULL
"31786","2006","146"," Anheuser-Busch (BUD)","15035.7",NULL,"1839.2",NULL,NULL,NULL,NULL,NULL
"31787","2006","147"," Pulte Homes (PHM)","14895.5",NULL,"1491.9",NULL,NULL,NULL,NULL,NULL
"31788","2006","148"," Eli Lilly (LLY)","14645.3",NULL,"1979.6",NULL,NULL,NULL,NULL,NULL
"31789","2006","149"," CBS (CBS)","14536.4",NULL,"-7089.1",NULL,NULL,NULL,NULL,NULL
"31790","2006","150"," Humana (HUM)","14418.1",NULL,"308.5",NULL,NULL,NULL,NULL,NULL
"31791","2006","151"," AFLAC (AFL)","14363",NULL,"1483",NULL,NULL,NULL,NULL,NULL
"31792","2006","152"," Whirlpool (WHR)","14317",NULL,"422",NULL,NULL,NULL,NULL,NULL
"31793","2006","153"," Progressive (PGR)","14303.4",NULL,"1393.9",NULL,NULL,NULL,NULL,NULL
"31794","2006","154"," Office Depot (ODP)","14278.9",NULL,"273.8",NULL,NULL,NULL,NULL,NULL
"31795","2006","155"," Eastman Kodak (EK)","14268",NULL,"-1362",NULL,NULL,NULL,NULL,NULL
"31796","2006","156"," Chubb (CB)","14082.3",NULL,"1825.9",NULL,NULL,NULL,NULL,NULL
"31797","2006","157"," Paccar (PCAR)","14057.4",NULL,"1133.2",NULL,NULL,NULL,NULL,NULL
"31798","2006","158"," United States Steel (X)","14039",NULL,"910",NULL,NULL,NULL,NULL,NULL
"31799","2006","159"," Apple Computer (AAPL)","13931",NULL,"1335",NULL,NULL,NULL,NULL,NULL
"31800","2006","160"," Qwest Communications (Q)","13903",NULL,"-779",NULL,NULL,NULL,NULL,NULL
"31801","2006","161"," Lennar (LEN)","13870.3",NULL,"1355.2",NULL,NULL,NULL,NULL,NULL
"31802","2006","162"," D.R. Horton (DHI)","13863.7",NULL,"1470.5",NULL,NULL,NULL,NULL,NULL
"31803","2006","163"," Nike (NKE)","13739.7",NULL,"1211.6",NULL,NULL,NULL,NULL,NULL
"31804","2006","164"," Union Pacific (UNP)","13578",NULL,"1026",NULL,NULL,NULL,NULL,NULL
"31805","2006","165"," Southern (SO)","13554",NULL,"1591",NULL,NULL,NULL,NULL,NULL
"31806","2006","166"," Kohls (KSS)","13402.2",NULL,"842",NULL,NULL,NULL,NULL,NULL
"31807","2006","167"," Texas Instruments (TXN)","13392",NULL,"2324",NULL,NULL,NULL,NULL,NULL
"31808","2006","168"," DIRECTV Group (DTV)","13164.5",NULL,"335.9",NULL,NULL,NULL,NULL,NULL
"31809","2006","169"," Fluor (FLR)","13161.1",NULL,"227.3",NULL,NULL,NULL,NULL,NULL
"31810","2006","170"," Waste Management (WMI)","13074",NULL,"1182",NULL,NULL,NULL,NULL,NULL
"31811","2006","171"," Burlington No. Santa Fe (BNI)","12987",NULL,"1531",NULL,NULL,NULL,NULL,NULL
"31812","2006","172"," Huntsman (HUN)","12986",NULL,"-34.6",NULL,NULL,NULL,NULL,NULL
"31813","2006","173"," Illinois Tool Works (ITW)","12921.8",NULL,"1494.9",NULL,NULL,NULL,NULL,NULL
"31814","2006","174"," Masco (MAS)","12884",NULL,"940",NULL,NULL,NULL,NULL,NULL
"31815","2006","175"," Centex (CTX)","12859.7",NULL,"1011.4",NULL,NULL,NULL,NULL,NULL
"31816","2006","176"," ONEOK (OKE)","12811.4",NULL,"546.5",NULL,NULL,NULL,NULL,NULL
"31817","2006","177"," Nucor (NUE)","12701",NULL,"1310.3",NULL,NULL,NULL,NULL,NULL
"31818","2006","178"," Public Service Enterprise Group (PEG)","12661",NULL,"661",NULL,NULL,NULL,NULL,NULL
"31819","2006","179"," TRW Automotive Holdings (TRW)","12643",NULL,"204",NULL,NULL,NULL,NULL,NULL
"31820","2006","180"," Williams (WMB)","12583.6",NULL,"313.6",NULL,NULL,NULL,NULL,NULL
"31821","2006","181"," Amgen (AMGN)","12430",NULL,"3674",NULL,NULL,NULL,NULL,NULL
"31822","2006","182"," Northwest Airlines (NWACQ)","12286",NULL,"-2533",NULL,NULL,NULL,NULL,NULL
"31823","2006","183"," Enterprise Products (EPD)","12257",NULL,"419.5",NULL,NULL,NULL,NULL,NULL
"31824","2006","184"," FirstEnergy (FE)","12195",NULL,"861",NULL,NULL,NULL,NULL,NULL
"31825","2006","185"," American Electric Power (AEP)","12117",NULL,"814",NULL,NULL,NULL,NULL,NULL
"31826","2006","186"," Marsh & McLennan (MMC)","12109",NULL,"404",NULL,NULL,NULL,NULL,NULL
"31827","2006","187"," Capital One Financial (COF)","12085",NULL,"1809.1",NULL,NULL,NULL,NULL,NULL
"31828","2006","188"," CHS","11984.6",NULL,"250",NULL,NULL,NULL,NULL,NULL
"31829","2006","189"," USAA","11980.4",NULL,"1388.4",NULL,NULL,NULL,NULL,NULL
"31830","2006","190"," Textron (TXT)","11979",NULL,"203",NULL,NULL,NULL,NULL,NULL
"31831","2006","191"," Health Net (HNT)","11940.5",NULL,"229.8",NULL,NULL,NULL,NULL,NULL
"31832","2006","192"," Pepsi Bottling (PBG)","11885",NULL,"466",NULL,NULL,NULL,NULL,NULL
"31833","2006","193"," Murphy Oil (MUR)","11877.2",NULL,"846.5",NULL,NULL,NULL,NULL,NULL
"31834","2006","194"," Edison International (EIX)","11852",NULL,"1137",NULL,NULL,NULL,NULL,NULL
"31835","2006","195"," FPL Group (FPL)","11846",NULL,"885",NULL,NULL,NULL,NULL,NULL
"31836","2006","196"," Oracle (ORCL)","11799",NULL,"2886",NULL,NULL,NULL,NULL,NULL
"31837","2006","197"," Sempra Energy (SRE)","11737",NULL,"920",NULL,NULL,NULL,NULL,NULL
"31838","2006","198"," Sanmina-SCI (SANM)","11734.7",NULL,"-1006",NULL,NULL,NULL,NULL,NULL
"31839","2006","199"," Consolidated Edison (ED)","11732",NULL,"719",NULL,NULL,NULL,NULL,NULL
"31840","2006","200"," PG&E Corp. (PCG)","11703",NULL,"917",NULL,NULL,NULL,NULL,NULL
"31841","2006","201"," Navistar International (NAV)","11696",NULL,"294",NULL,NULL,NULL,NULL,NULL
"31842","2006","202"," Bear Stearns (BSC)","11552.4",NULL,"1462.2",NULL,NULL,NULL,NULL,NULL
"31843","2006","203"," Marriott International (MAR)","11550",NULL,"669",NULL,NULL,NULL,NULL,NULL
"31844","2006","204"," Colgate-Palmolive (CL)","11396.9",NULL,"1351.4",NULL,NULL,NULL,NULL,NULL
"31845","2006","205"," Smithfield Foods (SFD)","11354.2",NULL,"296.2",NULL,NULL,NULL,NULL,NULL
"31846","2006","206"," General Mills (GIS)","11244",NULL,"1240",NULL,NULL,NULL,NULL,NULL
"31847","2006","207"," Continental Airlines (CAL)","11208",NULL,"-68",NULL,NULL,NULL,NULL,NULL
"31848","2006","208"," Toys ""R"" Us (TOY)","11194",NULL,"-282",NULL,NULL,NULL,NULL,NULL
"31849","2006","209"," Arrow Electronics (ARW)","11164.2",NULL,"253.6",NULL,NULL,NULL,NULL,NULL
"31850","2006","210"," Eaton (ETN)","11115",NULL,"805",NULL,NULL,NULL,NULL,NULL
"31851","2006","211"," Sun Microsystems (SUNW)","11070",NULL,"-107",NULL,NULL,NULL,NULL,NULL
"31852","2006","212"," Avnet (AVT)","11066.8",NULL,"168.2",NULL,NULL,NULL,NULL,NULL
"31853","2006","213"," National City Corp. (NCC)","11036.1",NULL,"1985.2",NULL,NULL,NULL,NULL,NULL
"31854","2006","214"," United Auto Group (UAG)","10985",NULL,"119",NULL,NULL,NULL,NULL,NULL
"31855","2006","215"," Aramark (RMK)","10963.4",NULL,"288.5",NULL,NULL,NULL,NULL,NULL
"31856","2006","216"," Dean Foods (DF)","10900.3",NULL,"327.5",NULL,NULL,NULL,NULL,NULL
"31857","2006","217"," SunTrust Banks (STI)","10886.4",NULL,"1987.2",NULL,NULL,NULL,NULL,NULL
"31858","2006","218"," Entergy (ETR)","10760.6",NULL,"923.8",NULL,NULL,NULL,NULL,NULL
"31859","2006","219"," Devon Energy (DVN)","10741",NULL,"2930",NULL,NULL,NULL,NULL,NULL
"31860","2006","220"," Reliant Energy (RRI)","10708",NULL,"-330.6",NULL,NULL,NULL,NULL,NULL
"31861","2006","221"," AES (AES)","10692",NULL,"562",NULL,NULL,NULL,NULL,NULL
"31862","2006","222"," Progress Energy (PGN)","10646",NULL,"697",NULL,NULL,NULL,NULL,NULL
"31863","2006","223"," Genworth Financial (GNW)","10504",NULL,"1221",NULL,NULL,NULL,NULL,NULL
"31864","2006","224"," First Data (FDC)","10490.4",NULL,"1585.8",NULL,NULL,NULL,NULL,NULL
"31865","2006","225"," Omnicom Group (OMC)","10481.1",NULL,"790.7",NULL,NULL,NULL,NULL,NULL
"31866","2006","226"," Circuit City Stores (CC)","10472.4",NULL,"61.7",NULL,NULL,NULL,NULL,NULL
"31867","2006","227"," Solectron (SLR)","10456.3",NULL,"3.4",NULL,NULL,NULL,NULL,NULL
"31868","2006","228"," TXU (TXU)","10449",NULL,"1722",NULL,NULL,NULL,NULL,NULL
"31869","2006","229"," UnumProvident (UNM)","10437.2",NULL,"513.6",NULL,NULL,NULL,NULL,NULL
"31870","2006","230"," American Standard (ASD)","10264.4",NULL,"556.3",NULL,NULL,NULL,NULL,NULL
"31871","2006","231"," Winn-Dixie Stores (WNDXQ)","10209.8",NULL,"-832.6",NULL,NULL,NULL,NULL,NULL
"31872","2006","232"," PPG Industries (PPG)","10201",NULL,"596",NULL,NULL,NULL,NULL,NULL
"31873","2006","233"," Kellogg (K)","10177.2",NULL,"980.4",NULL,NULL,NULL,NULL,NULL
"31874","2006","234"," Dana (DCNA)","10092",NULL,"-1379",NULL,NULL,NULL,NULL,NULL
"31875","2006","235"," Medtronic (MDT)","10054.6",NULL,"1803.9",NULL,NULL,NULL,NULL,NULL
"31876","2006","236"," Tenet Healthcare (THC)","10052",NULL,"-724",NULL,NULL,NULL,NULL,NULL
"31877","2006","237"," Aon (AOC)","10030",NULL,"737",NULL,NULL,NULL,NULL,NULL
"31878","2006","238"," Cummins (CMI)","9918",NULL,"550",NULL,NULL,NULL,NULL,NULL
"31879","2006","239"," Ashland (ASH)","9860",NULL,"2004",NULL,NULL,NULL,NULL,NULL
"31880","2006","240"," Baxter International (BAX)","9849",NULL,"956",NULL,NULL,NULL,NULL,NULL
"31881","2006","241"," Viacom (VIAB)","9817.6",NULL,"1256.9",NULL,NULL,NULL,NULL,NULL
"31882","2006","242"," ArvinMeritor (ARM)","9816",NULL,"12",NULL,NULL,NULL,NULL,NULL
"31883","2006","243"," Kinder Morgan Energy (KMP)","9787.1",NULL,"812.2",NULL,NULL,NULL,NULL,NULL
"31884","2006","244"," CenterPoint Energy (CNP)","9784",NULL,"252",NULL,NULL,NULL,NULL,NULL
"31885","2006","245"," Genuine Parts (GPC)","9783.1",NULL,"437.4",NULL,NULL,NULL,NULL,NULL
"31886","2006","246"," Limited Brands (LTD)","9699",NULL,"683.3",NULL,NULL,NULL,NULL,NULL
"31887","2006","247"," Xcel Energy (XEL)","9695.3",NULL,"513",NULL,NULL,NULL,NULL,NULL
"31888","2006","248"," Fidelity National Financial (FNF)","9668.9",NULL,"964.1",NULL,NULL,NULL,NULL,NULL
"31889","2006","249"," EMC (EMC)","9664",NULL,"1133.2",NULL,NULL,NULL,NULL,NULL
"31890","2006","250"," Schering-Plough (SGP)","9508",NULL,"269",NULL,NULL,NULL,NULL,NULL
"31891","2006","251"," Alltel (AT)","9487",NULL,"1331.4",NULL,NULL,NULL,NULL,NULL
"31892","2006","252"," Clear Channel Communications (CCU)","9468.9",NULL,"935.7",NULL,NULL,NULL,NULL,NULL
"31893","2006","253"," L-3 Communications (LLL)","9444.7",NULL,"508.5",NULL,NULL,NULL,NULL,NULL
"31894","2006","254"," KB Home (KBH)","9441.7",NULL,"842.4",NULL,NULL,NULL,NULL,NULL
"31895","2006","255"," Lucent Technologies (LU)","9441",NULL,"1185",NULL,NULL,NULL,NULL,NULL
"31896","2006","256"," Guardian Life of America","9377.4",NULL,"443.9",NULL,NULL,NULL,NULL,NULL
"31897","2006","257"," Yum Brands (YUM)","9349",NULL,"762",NULL,NULL,NULL,NULL,NULL
