"id","year","rank","name","revenues","revenue_percent_change","profits","profits_percent_change","assets","market_cap","change_in_rank","employees"
"40116","2003","1"," Wal-Mart Stores","246525",NULL,"8039",NULL,NULL,NULL,NULL,NULL
"40117","2003","2"," General Motors","186763",NULL,"1736",NULL,NULL,NULL,NULL,NULL
"40118","2003","3"," Exxon Mobil","182466",NULL,"11460",NULL,NULL,NULL,NULL,NULL
"40119","2003","4"," Ford Motor","163630",NULL,"-980",NULL,NULL,NULL,NULL,NULL
"40120","2003","5"," General Electric","131698",NULL,"14118",NULL,NULL,NULL,NULL,NULL
"40121","2003","6"," Citigroup","100789",NULL,"15276",NULL,NULL,NULL,NULL,NULL
"40122","2003","7"," ChevronTexaco","92043",NULL,"1132",NULL,NULL,NULL,NULL,NULL
"40123","2003","8"," Intl. Business Machines","83132",NULL,"3579",NULL,NULL,NULL,NULL,NULL
"40124","2003","9"," American Intl. Group","67722.8",NULL,"5518.9",NULL,NULL,NULL,NULL,NULL
"40125","2003","10"," Verizon Communications","67625",NULL,"4079",NULL,NULL,NULL,NULL,NULL
"40126","2003","11"," Altria Group","62182",NULL,"11102",NULL,NULL,NULL,NULL,NULL
"40127","2003","12"," ConocoPhillips","58394",NULL,"-295",NULL,NULL,NULL,NULL,NULL
"40128","2003","13"," Home Depot","58247",NULL,"3664",NULL,NULL,NULL,NULL,NULL
"40129","2003","14"," Hewlett-Packard","56588",NULL,"-903",NULL,NULL,NULL,NULL,NULL
"40130","2003","15"," Boeing","54069",NULL,"492",NULL,NULL,NULL,NULL,NULL
"40131","2003","16"," Fannie Mae","52901.1",NULL,"4618.8",NULL,NULL,NULL,NULL,NULL
"40132","2003","17"," Merck","51790.3",NULL,"7149.5",NULL,NULL,NULL,NULL,NULL
"40133","2003","18"," Kroger","51759.5",NULL,"1204.9",NULL,NULL,NULL,NULL,NULL
"40134","2003","19"," Cardinal Health","51135.7",NULL,"1056.2",NULL,NULL,NULL,NULL,NULL
"40135","2003","20"," McKesson","50006",NULL,"418.6",NULL,NULL,NULL,NULL,NULL
"40136","2003","21"," State Farm Insurance Cos","49653.7",NULL,"-2795.5",NULL,NULL,NULL,NULL,NULL
"40137","2003","22"," AT&T","46727",NULL,"-13082.2",NULL,NULL,NULL,NULL,NULL
"40138","2003","23"," Bank of America Corp.","45732",NULL,"9249",NULL,NULL,NULL,NULL,NULL
"40139","2003","24"," AmerisourceBergen","45234.8",NULL,"344.9",NULL,NULL,NULL,NULL,NULL
"40140","2003","25"," Target","43917",NULL,"1654",NULL,NULL,NULL,NULL,NULL
"40141","2003","26"," J.P. Morgan Chase & Co.","43372",NULL,"1663",NULL,NULL,NULL,NULL,NULL
"40142","2003","27"," SBC Communications","43138",NULL,"5653",NULL,NULL,NULL,NULL,NULL
"40143","2003","28"," Berkshire Hathaway","42353",NULL,"4286",NULL,NULL,NULL,NULL,NULL
"40144","2003","29"," Time Warner","41780",NULL,"-98696",NULL,NULL,NULL,NULL,NULL
"40145","2003","30"," Sears Roebuck","41366",NULL,"1376",NULL,NULL,NULL,NULL,NULL
"40146","2003","31"," Procter & Gamble","40238",NULL,"4352",NULL,NULL,NULL,NULL,NULL
"40147","2003","32"," Freddie Mac","39663",NULL,"5764",NULL,NULL,NULL,NULL,NULL
"40148","2003","33"," Costco Wholesale","38762.5",NULL,"700",NULL,NULL,NULL,NULL,NULL
"40149","2003","34"," Johnson & Johnson","36298",NULL,"6597",NULL,NULL,NULL,NULL,NULL
"40150","2003","35"," Albertsons","35916",NULL,"485",NULL,NULL,NULL,NULL,NULL
"40151","2003","36"," Dell","35404",NULL,"2122",NULL,NULL,NULL,NULL,NULL
"40152","2003","37"," Pfizer","35281",NULL,"9126",NULL,NULL,NULL,NULL,NULL
"40153","2003","38"," MetLife","34055",NULL,"1605",NULL,NULL,NULL,NULL,NULL
"40154","2003","39"," Kmart Holding","32765",NULL,"-3691",NULL,NULL,NULL,NULL,NULL
"40155","2003","40"," Morgan Stanley","32415",NULL,"2988",NULL,NULL,NULL,NULL,NULL
"40156","2003","41"," Safeway","32399.2",NULL,"-828.1",NULL,NULL,NULL,NULL,NULL
"40157","2003","42"," J.C. Penney","32347",NULL,"405",NULL,NULL,NULL,NULL,NULL
