"id","year","rank","name","revenues","revenue_percent_change","profits","profits_percent_change","assets","market_cap","change_in_rank","employees"
"37118","1995","1"," General Motors","154951",NULL,"4900.6",NULL,NULL,NULL,NULL,NULL
"37119","1995","2"," Ford Motor","128439",NULL,"5308",NULL,NULL,NULL,NULL,NULL
"37120","1995","3"," Exxon Mobil","101459",NULL,"5100",NULL,NULL,NULL,NULL,NULL
"37121","1995","4"," Wal-Mart Stores","83412.4",NULL,"2681",NULL,NULL,NULL,NULL,NULL
"37122","1995","5"," AT&T","75094",NULL,"4676",NULL,NULL,NULL,NULL,NULL
"37123","1995","6"," General Electric","64687",NULL,"4726",NULL,NULL,NULL,NULL,NULL
"37124","1995","7"," Intl. Business Machines","64052",NULL,"3021",NULL,NULL,NULL,NULL,NULL
"37125","1995","8"," Mobil","59621",NULL,"1079",NULL,NULL,NULL,NULL,NULL
"37126","1995","9"," Sears Roebuck","54559",NULL,"1454",NULL,NULL,NULL,NULL,NULL
"37127","1995","10"," Altria Group","53776",NULL,"4725",NULL,NULL,NULL,NULL,NULL
"37128","1995","11"," Chrysler","52224",NULL,"3713",NULL,NULL,NULL,NULL,NULL
"37129","1995","12"," State Farm Insurance Cos","38850.1",NULL,"-244.3",NULL,NULL,NULL,NULL,NULL
"37130","1995","13"," Prudential Ins. Co. of America","36945.7",NULL,"-1175",NULL,NULL,NULL,NULL,NULL
"37131","1995","14"," DuPont","34968",NULL,"2727",NULL,NULL,NULL,NULL,NULL
"37132","1995","15"," Kmart Holding","34313",NULL,"296",NULL,NULL,NULL,NULL,NULL
"37133","1995","16"," Texaco","33768",NULL,"910",NULL,NULL,NULL,NULL,NULL
"37134","1995","17"," Citicorp","31650",NULL,"3366",NULL,NULL,NULL,NULL,NULL
"37135","1995","18"," ChevronTexaco","31064",NULL,"1693",NULL,NULL,NULL,NULL,NULL
"37136","1995","19"," Procter & Gamble","30296",NULL,"2211",NULL,NULL,NULL,NULL,NULL
"37137","1995","20"," PepsiCo","28472.4",NULL,"1752",NULL,NULL,NULL,NULL,NULL
"37138","1995","21"," Amoco","26953",NULL,"1789",NULL,NULL,NULL,NULL,NULL
"37139","1995","22"," Hewlett-Packard","24991",NULL,"1599",NULL,NULL,NULL,NULL,NULL
"37140","1995","23"," ITT Industries","23767",NULL,"1022",NULL,NULL,NULL,NULL,NULL
"37141","1995","24"," ConAgra Foods","23512.2",NULL,"413.1",NULL,NULL,NULL,NULL,NULL
"37142","1995","25"," Kroger","22959.1",NULL,"242.2",NULL,NULL,NULL,NULL,NULL
"37143","1995","26"," American Intl. Group","22385.7",NULL,"2175.5",NULL,NULL,NULL,NULL,NULL
