"id","year","rank","name","revenues","revenue_percent_change","profits","profits_percent_change","assets","market_cap","change_in_rank","employees"
"35191","1999","61"," Aetna","20604.1",NULL,"848.1",NULL,NULL,NULL,NULL,NULL
"35192","1999","62"," Wells Fargo","20482",NULL,"1950",NULL,NULL,NULL,NULL,NULL
"35193","1999","63"," Xerox","20019",NULL,"395",NULL,NULL,NULL,NULL,NULL
"35194","1999","64"," Sara Lee","20011",NULL,"-523",NULL,NULL,NULL,NULL,NULL
"35195","1999","65"," PG&E Corp.","19942",NULL,"719",NULL,NULL,NULL,NULL,NULL
"35196","1999","66"," Lehman Brothers Hldgs.","19894",NULL,"736",NULL,NULL,NULL,NULL,NULL
"35197","1999","67"," American Stores","19866.7",NULL,"233.7",NULL,NULL,NULL,NULL,NULL
"35198","1999","68"," New York Life Insurance","19848.9",NULL,"752.9",NULL,NULL,NULL,NULL,NULL
"35199","1999","69"," Raytheon","19681",NULL,"379",NULL,NULL,NULL,NULL,NULL
"35200","1999","70"," International Paper","19530",NULL,"864",NULL,NULL,NULL,NULL,NULL
"35201","1999","71"," AMR","19500",NULL,"213",NULL,NULL,NULL,NULL,NULL
"35202","1999","72"," American Express","19205",NULL,"1314",NULL,NULL,NULL,NULL,NULL
"35203","1999","73"," Coca-Cola","19132",NULL,"2141",NULL,NULL,NULL,NULL,NULL
"35204","1999","74"," Columbia/HCA Healthcare","18813",NULL,"3533",NULL,NULL,NULL,NULL,NULL
"35205","1999","75"," Dow Chemical","18441",NULL,"1310",NULL,NULL,NULL,NULL,NULL
"35206","1999","76"," J.P. Morgan","18425",NULL,"963",NULL,NULL,NULL,NULL,NULL
"35207","1999","77"," Bristol-Myers Squibb","18283.6",NULL,"3141.2",NULL,NULL,NULL,NULL,NULL
"35208","1999","78"," Dell","18243",NULL,"1460",NULL,NULL,NULL,NULL,NULL
"35209","1999","79"," Freddie Mac","18048",NULL,"1700",NULL,NULL,NULL,NULL,NULL
"35210","1999","80"," MCI WorldCom","17678",NULL,"-2669",NULL,NULL,NULL,NULL,NULL
"35211","1999","81"," Duke Energy","17610",NULL,"1252",NULL,NULL,NULL,NULL,NULL
"35212","1999","82"," UAL","17561",NULL,"821",NULL,NULL,NULL,NULL,NULL
"35213","1999","83"," AutoNation","17487.3",NULL,"499.5",NULL,NULL,NULL,NULL,NULL
"35214","1999","84"," UnitedHealth Group","17355",NULL,"-166",NULL,NULL,NULL,NULL,NULL
"35215","1999","85"," Halliburton","17353.1",NULL,"-14.7",NULL,NULL,NULL,NULL,NULL
"35216","1999","86"," Supervalu","17201.4",NULL,"230.8",NULL,NULL,NULL,NULL,NULL
"35217","1999","87"," Ameritech","17154",NULL,"3606",NULL,NULL,NULL,NULL,NULL
"35218","1999","88"," Sprint","17134.3",NULL,"414.5",NULL,NULL,NULL,NULL,NULL
"35219","1999","89"," Nabisco Group Holdings","17037",NULL,"-577",NULL,NULL,NULL,NULL,NULL
"35220","1999","90"," Electronic Data Systems","16891",NULL,"743.4",NULL,NULL,NULL,NULL,NULL
"35221","1999","91"," Archer Daniels Midland","16108.6",NULL,"403.6",NULL,NULL,NULL,NULL,NULL
"35222","1999","92"," Albertsons","16005.1",NULL,"567.2",NULL,NULL,NULL,NULL,NULL
"35223","1999","93"," Cardinal Health","15918.1",NULL,"247.1",NULL,NULL,NULL,NULL,NULL
"35224","1999","94"," FedEx","15872.8",NULL,"503",NULL,NULL,NULL,NULL,NULL
"35225","1999","95"," Federated Dept. Stores","15833",NULL,"662",NULL,NULL,NULL,NULL,NULL
"35226","1999","96"," Alcoa","15489.4",NULL,"853",NULL,NULL,NULL,NULL,NULL
"35227","1999","97"," Sysco","15327.5",NULL,"296.8",NULL,NULL,NULL,NULL,NULL
"35228","1999","98"," Walgreen","15307",NULL,"511",NULL,NULL,NULL,NULL,NULL
"35229","1999","99"," CVS","15273.6",NULL,"396.4",NULL,NULL,NULL,NULL,NULL
"35230","1999","100"," Honeywell Intl.","15128",NULL,"1331",NULL,NULL,NULL,NULL,NULL
"35231","1999","101"," Fleming","15069.3",NULL,"-510.6",NULL,NULL,NULL,NULL,NULL
"35232","1999","102"," Hartford Financial Services","15022",NULL,"1015",NULL,NULL,NULL,NULL,NULL
"35233","1999","103"," 3M","15021",NULL,"1175",NULL,NULL,NULL,NULL,NULL
"35234","1999","104"," Fred Meyer","14878.8",NULL,"-162.8",NULL,NULL,NULL,NULL,NULL
"35235","1999","105"," TXU","14736",NULL,"740",NULL,NULL,NULL,NULL,NULL
"35236","1999","106"," Pfizer","14704",NULL,"3351",NULL,NULL,NULL,NULL,NULL
"35237","1999","107"," Northwestern Mutual","14644.9",NULL,"808.9",NULL,NULL,NULL,NULL,NULL
"35238","1999","108"," Time Warner","14582",NULL,"168",NULL,NULL,NULL,NULL,NULL
"35239","1999","109"," Microsoft","14484",NULL,"4490",NULL,NULL,NULL,NULL,NULL
"35240","1999","110"," Dynegy","14258",NULL,"108.4",NULL,NULL,NULL,NULL,NULL
"35241","1999","111"," Delta Air Lines","14138",NULL,"1001",NULL,NULL,NULL,NULL,NULL
"35242","1999","112"," Berkshire Hathaway","13832",NULL,"2830",NULL,NULL,NULL,NULL,NULL
"35243","1999","113"," Deere","13821.5",NULL,"1021.4",NULL,NULL,NULL,NULL,NULL
"35244","1999","114"," Bergen Brunswig","13720",NULL,"3.1",NULL,NULL,NULL,NULL,NULL
"35245","1999","115"," Winn-Dixie Stores","13617.5",NULL,"198.6",NULL,NULL,NULL,NULL,NULL
"35246","1999","116"," Massey Energy","13504.8",NULL,"235.5",NULL,NULL,NULL,NULL,NULL
"35247","1999","117"," Wyeth","13462.7",NULL,"2474.3",NULL,NULL,NULL,NULL,NULL
"35248","1999","118"," Emerson Electric","13447.2",NULL,"1228.6",NULL,NULL,NULL,NULL,NULL
"35249","1999","119"," Coca-Cola Enterprises","13414",NULL,"142",NULL,NULL,NULL,NULL,NULL
"35250","1999","120"," May Dept. Stores","13413",NULL,"849",NULL,NULL,NULL,NULL,NULL
"35251","1999","121"," Eastman Kodak","13406",NULL,"1390",NULL,NULL,NULL,NULL,NULL
"35252","1999","122"," Georgia-Pacific","13223",NULL,"98",NULL,NULL,NULL,NULL,NULL
"35253","1999","123"," Atlantic Richfield","13195",NULL,"452",NULL,NULL,NULL,NULL,NULL
"35254","1999","124"," Liberty Mutual Ins. Group","13166",NULL,"385",NULL,NULL,NULL,NULL,NULL
"35255","1999","125"," Nationwide","13105",NULL,"1195.7",NULL,NULL,NULL,NULL,NULL
"35256","1999","126"," IBP","12848.6",NULL,"190",NULL,NULL,NULL,NULL,NULL
"35257","1999","127"," Dana","12838.7",NULL,"534.1",NULL,NULL,NULL,NULL,NULL
"35258","1999","128"," Washington Mutual","12745.6",NULL,"1486.9",NULL,NULL,NULL,NULL,NULL
"35259","1999","129"," Waste Management","12703.5",NULL,"-770.7",NULL,NULL,NULL,NULL,NULL
"35260","1999","130"," Goodyear Tire & Rubber","12648.7",NULL,"682.3",NULL,NULL,NULL,NULL,NULL
"35261","1999","131"," Johnson Controls","12586.8",NULL,"337.7",NULL,NULL,NULL,NULL,NULL
"35262","1999","132"," Aquila","12563.4",NULL,"132.2",NULL,NULL,NULL,NULL,NULL
"35263","1999","133"," Abbott Laboratories","12477.8",NULL,"2333.2",NULL,NULL,NULL,NULL,NULL
"35264","1999","134"," McDonalds","12421.4",NULL,"1550.1",NULL,NULL,NULL,NULL,NULL
"35265","1999","135"," US West","12378",NULL,"1508",NULL,NULL,NULL,NULL,NULL
"35266","1999","136"," Kimberly-Clark","12297.8",NULL,"1165.8",NULL,NULL,NULL,NULL,NULL
"35267","1999","137"," Lowes","12244.9",NULL,"482.4",NULL,NULL,NULL,NULL,NULL
"35268","1999","138"," Viacom","12096.1",NULL,"-122.4",NULL,NULL,NULL,NULL,NULL
"35269","1999","139"," Publix Super Markets","12067.1",NULL,"378.3",NULL,NULL,NULL,NULL,NULL
"35270","1999","140"," Bankers Trust Corp.","12048",NULL,"-73",NULL,NULL,NULL,NULL,NULL
"35271","1999","141"," Tosco","12021.5",NULL,"106.2",NULL,NULL,NULL,NULL,NULL
"35272","1999","142"," TRW","11886",NULL,"477",NULL,NULL,NULL,NULL,NULL
"35273","1999","143"," ConocoPhillips","11845",NULL,"237",NULL,NULL,NULL,NULL,NULL
"35274","1999","144"," Textron","11549",NULL,"608",NULL,NULL,NULL,NULL,NULL
"35275","1999","145"," Tech Data","11529",NULL,"129",NULL,NULL,NULL,NULL,NULL
"35276","1999","146"," Entergy","11494.8",NULL,"785.6",NULL,NULL,NULL,NULL,NULL
"35277","1999","147"," CenterPoint Energy","11488.5",NULL,"-141.1",NULL,NULL,NULL,NULL,NULL
"35278","1999","148"," Southern","11403",NULL,"977",NULL,NULL,NULL,NULL,NULL
"35279","1999","149"," Rite Aid","11375.1",NULL,"316.4",NULL,NULL,NULL,NULL,NULL
"35280","1999","150"," Anheuser-Busch","11245.8",NULL,"1233.3",NULL,NULL,NULL,NULL,NULL
"35281","1999","151"," Toys `R` Us","11200",NULL,"-132",NULL,NULL,NULL,NULL,NULL
"35282","1999","152"," Weyerhaeuser","10766",NULL,"294",NULL,NULL,NULL,NULL,NULL
"35283","1999","153"," Mass. Mutual Life Ins.","10668.1",NULL,"432.8",NULL,NULL,NULL,NULL,NULL
"35284","1999","154"," Union Pacific","10553",NULL,"-633",NULL,NULL,NULL,NULL,NULL
"35285","1999","155"," Whirlpool","10323",NULL,"325",NULL,NULL,NULL,NULL,NULL
"35286","1999","156"," American General","10251",NULL,"764",NULL,NULL,NULL,NULL,NULL
"35287","1999","157"," Warner-Lambert","10213.7",NULL,"1254",NULL,NULL,NULL,NULL,NULL
"35288","1999","158"," Edison International","10208",NULL,"668",NULL,NULL,NULL,NULL,NULL
"35289","1999","159"," Gillette","10056",NULL,"1081",NULL,NULL,NULL,NULL,NULL
"35290","1999","160"," Eli Lilly","10051.3",NULL,"2097.9",NULL,NULL,NULL,NULL,NULL
"35291","1999","161"," FleetBoston Financial","10002",NULL,"1532",NULL,NULL,NULL,NULL,NULL
"35292","1999","162"," CSX","9898",NULL,"537",NULL,NULL,NULL,NULL,NULL
"35293","1999","163"," Tenet Healthcare","9895",NULL,"261",NULL,NULL,NULL,NULL,NULL
"35294","1999","164"," Sun Microsystems","9790.8",NULL,"762.9",NULL,NULL,NULL,NULL,NULL
"35295","1999","165"," Humana","9781",NULL,"129",NULL,NULL,NULL,NULL,NULL
"35296","1999","166"," Nike","9553.1",NULL,"399.6",NULL,NULL,NULL,NULL,NULL
"35297","1999","167"," PacifiCare Health Sys.","9521.5",NULL,"202.4",NULL,NULL,NULL,NULL,NULL
"35298","1999","168"," PacifiCorp","9442.5",NULL,"312",NULL,NULL,NULL,NULL,NULL
"35299","1999","169"," Limited Brands","9346.9",NULL,"2053.6",NULL,NULL,NULL,NULL,NULL
"35300","1999","170"," H.J. Heinz","9209.3",NULL,"801.6",NULL,NULL,NULL,NULL,NULL
"35301","1999","171"," St. Paul Travelers Cos.","9108.4",NULL,"89.3",NULL,NULL,NULL,NULL,NULL
"35302","1999","172"," CBS","9061",NULL,"-21",NULL,NULL,NULL,NULL,NULL
"35303","1999","173"," Lear","9059.4",NULL,"115.5",NULL,NULL,NULL,NULL,NULL
"35304","1999","174"," Gap","9054.5",NULL,"824.5",NULL,NULL,NULL,NULL,NULL
"35305","1999","175"," Northwest Airlines","9044.8",NULL,"-285.5",NULL,NULL,NULL,NULL,NULL
"35306","1999","176"," Office Depot","8997.7",NULL,"233.2",NULL,NULL,NULL,NULL,NULL
"35307","1999","177"," Colgate-Palmolive","8971.6",NULL,"848.6",NULL,NULL,NULL,NULL,NULL
"35308","1999","178"," Burlington No. Santa Fe","8941",NULL,"1155",NULL,NULL,NULL,NULL,NULL
"35309","1999","179"," John Hancock Financial Svcs.","8911.7",NULL,"627.3",NULL,NULL,NULL,NULL,NULL
"35310","1999","180"," Northrop Grumman","8902",NULL,"214",NULL,NULL,NULL,NULL,NULL
"35311","1999","181"," Health Net","8896.1",NULL,"-165.2",NULL,NULL,NULL,NULL,NULL
"35312","1999","182"," Circuit City Stores","8870.8",NULL,"104.3",NULL,NULL,NULL,NULL,NULL
"35313","1999","183"," Manpower","8814.3",NULL,"75.7",NULL,NULL,NULL,NULL,NULL
"35314","1999","184"," Farmland Industries","8775",NULL,"0",NULL,NULL,NULL,NULL,NULL
"35315","1999","185"," Household International","8707.6",NULL,"524.1",NULL,NULL,NULL,NULL,NULL
"35316","1999","186"," US Airways Group","8688",NULL,"538",NULL,NULL,NULL,NULL,NULL
"35317","1999","187"," Monsanto","8648",NULL,"-250",NULL,NULL,NULL,NULL,NULL
"35318","1999","188"," AmerisourceBergen","8575.4",NULL,"50.5",NULL,NULL,NULL,NULL,NULL
"35319","1999","189"," CHS Electronics","8545.8",NULL,"45.7",NULL,NULL,NULL,NULL,NULL
"35320","1999","190"," Yum Brands","8468",NULL,"445",NULL,NULL,NULL,NULL,NULL
"35321","1999","191"," Texas Instruments","8460",NULL,"407",NULL,NULL,NULL,NULL,NULL
"35322","1999","192"," Cisco Systems","8458.8",NULL,"1350.1",NULL,NULL,NULL,NULL,NULL
"35323","1999","193"," Honeywell","8426.7",NULL,"572",NULL,NULL,NULL,NULL,NULL
"35324","1999","194"," Bestfoods","8374",NULL,"624",NULL,NULL,NULL,NULL,NULL
"35325","1999","195"," Best Buy","8358.2",NULL,"94.5",NULL,NULL,NULL,NULL,NULL
"35326","1999","196"," Ultramar Diamond Shamrock","8346.5",NULL,"-78.1",NULL,NULL,NULL,NULL,NULL
"35327","1999","197"," Arrow Electronics","8344.7",NULL,"145.8",NULL,NULL,NULL,NULL,NULL
"35328","1999","198"," Crown Holdings","8300",NULL,"105.1",NULL,NULL,NULL,NULL,NULL
"35329","1999","199"," Ingersoll-Rand","8291.5",NULL,"509.1",NULL,NULL,NULL,NULL,NULL
"35330","1999","200"," Schering-Plough","8077",NULL,"1756",NULL,NULL,NULL,NULL,NULL
"35331","1999","201"," National City Corp.","8070.8",NULL,"1070.7",NULL,NULL,NULL,NULL,NULL
"35332","1999","202"," Rockwell Automation","8025",NULL,"-427",NULL,NULL,NULL,NULL,NULL
"35333","1999","203"," Dillards","8012",NULL,"135",NULL,NULL,NULL,NULL,NULL
"35334","1999","204"," Bear Stearns","7979.9",NULL,"660.4",NULL,NULL,NULL,NULL,NULL
"35335","1999","205"," Guardian Life of America","7973.8",NULL,"160.4",NULL,NULL,NULL,NULL,NULL
"35336","1999","206"," Marriott International","7968",NULL,"390",NULL,NULL,NULL,NULL,NULL
"35337","1999","207"," Continental Airlines","7951",NULL,"383",NULL,NULL,NULL,NULL,NULL
"35338","1999","208"," TJX","7949.1",NULL,"424.2",NULL,NULL,NULL,NULL,NULL
"35339","1999","209"," PNC Financial Services","7936",NULL,"1115",NULL,NULL,NULL,NULL,NULL
"35340","1999","210"," Paccar","7894.8",NULL,"416.8",NULL,NULL,NULL,NULL,NULL
"35341","1999","211"," Navistar International","7885",NULL,"299",NULL,NULL,NULL,NULL,NULL
"35342","1999","212"," Conseco","7716",NULL,"588.1",NULL,NULL,NULL,NULL,NULL
"35343","1999","213"," Principal Financial","7697.4",NULL,"693",NULL,NULL,NULL,NULL,NULL
"35344","1999","214"," USAA","7687.4",NULL,"979.5",NULL,NULL,NULL,NULL,NULL
"35345","1999","215"," U.S. Bancorp","7664",NULL,"1327.4",NULL,NULL,NULL,NULL,NULL
"35346","1999","216"," Williams","7658.3",NULL,"127.5",NULL,NULL,NULL,NULL,NULL
"35347","1999","217"," Bindley Western","7623.1",NULL,"19.1",NULL,NULL,NULL,NULL,NULL
"35348","1999","218"," BankBoston Corp.","7609",NULL,"792",NULL,NULL,NULL,NULL,NULL
"35349","1999","219"," Tenneco Automotive","7605",NULL,"255",NULL,NULL,NULL,NULL,NULL
"35350","1999","220"," ITT Industries","7523.1",NULL,"1532.5",NULL,NULL,NULL,NULL,NULL
"35351","1999","221"," PPG Industries","7510",NULL,"801",NULL,NULL,NULL,NULL,NULL
"35352","1999","222"," Campbell Soup","7505",NULL,"660",NULL,NULL,NULL,NULL,NULL
"35353","1999","223"," Gateway","7467.9",NULL,"346.4",NULL,NULL,NULL,NULL,NULL
"35354","1999","224"," Nebco Evans","7421",NULL,"-152.3",NULL,NULL,NULL,NULL,NULL
"35355","1999","225"," Unisource","7417.3",NULL,"-231.8",NULL,NULL,NULL,NULL,NULL
"35356","1999","226"," Tyson Foods","7414.1",NULL,"25.1",NULL,NULL,NULL,NULL,NULL
"35357","1999","227"," SunTrust Banks","7392.1",NULL,"971",NULL,NULL,NULL,NULL,NULL
"35358","1999","228"," Tele-Communications","7351",NULL,"1943",NULL,NULL,NULL,NULL,NULL
"35359","1999","229"," Fort James","7301.1",NULL,"497.6",NULL,NULL,NULL,NULL,NULL
"35360","1999","230"," Paine Webber Group","7249.6",NULL,"433.6",NULL,NULL,NULL,NULL,NULL
"35361","1999","231"," Unisys","7208.4",NULL,"387",NULL,NULL,NULL,NULL,NULL
"35362","1999","232"," Marsh & McLennan","7190",NULL,"796",NULL,NULL,NULL,NULL,NULL
"35363","1999","233"," Unicom","7151.3",NULL,"510.2",NULL,NULL,NULL,NULL,NULL
"35364","1999","234"," Oracle","7143.9",NULL,"813.7",NULL,NULL,NULL,NULL,NULL
"35365","1999","235"," Coastal","7125.2",NULL,"444.4",NULL,NULL,NULL,NULL,NULL
"35366","1999","236"," Staples","7123.2",NULL,"185.4",NULL,NULL,NULL,NULL,NULL
"35367","1999","237"," AFLAC","7104.2",NULL,"486.8",NULL,NULL,NULL,NULL,NULL
"35368","1999","238"," KeyCorp","7100",NULL,"996",NULL,NULL,NULL,NULL,NULL
"35369","1999","239"," Consolidated Edison","7093",NULL,"729.7",NULL,NULL,NULL,NULL,NULL
"35370","1999","240"," Sunoco","7024",NULL,"280",NULL,NULL,NULL,NULL,NULL
"35371","1999","241"," Caremark Rx","7003.6",NULL,"-1260.5",NULL,NULL,NULL,NULL,NULL
"35372","1999","242"," Ashland","6933",NULL,"203",NULL,NULL,NULL,NULL,NULL
"35373","1999","243"," Pharmacia","6893",NULL,"691",NULL,NULL,NULL,NULL,NULL
"35374","1999","244"," Seagate Technology","6819",NULL,"-530",NULL,NULL,NULL,NULL,NULL
"35375","1999","245"," SCI Systems","6805.9",NULL,"145.1",NULL,NULL,NULL,NULL,NULL
"35376","1999","246"," Kellogg","6762.1",NULL,"502.6",NULL,NULL,NULL,NULL,NULL
"35377","1999","247"," Sodexho Marriott Services","6704",NULL,"122",NULL,NULL,NULL,NULL,NULL
"35378","1999","248"," FPL Group","6661",NULL,"664",NULL,NULL,NULL,NULL,NULL
"35379","1999","249"," American Standard","6653.9",NULL,"-16.3",NULL,NULL,NULL,NULL,NULL
"35380","1999","250"," Eaton","6625",NULL,"349",NULL,NULL,NULL,NULL,NULL
"35381","1999","251"," Amerada Hess","6617.5",NULL,"-458.9",NULL,NULL,NULL,NULL,NULL
"35382","1999","252"," Genuine Parts","6614",NULL,"355.8",NULL,NULL,NULL,NULL,NULL
"35383","1999","253"," Computer Sciences","6600.8",NULL,"260.4",NULL,NULL,NULL,NULL,NULL
"35384","1999","254"," Baxter International","6599",NULL,"315",NULL,NULL,NULL,NULL,NULL
"35385","1999","255"," Occidental Petroleum","6596",NULL,"363",NULL,NULL,NULL,NULL,NULL
"35386","1999","256"," WellPoint Health Networks","6573",NULL,"231.3",NULL,NULL,NULL,NULL,NULL
"35387","1999","257"," Columbia Energy Group","6568.2",NULL,"269.2",NULL,NULL,NULL,NULL,NULL
"35388","1999","258"," NCR","6505",NULL,"122",NULL,NULL,NULL,NULL,NULL
"35389","1999","259"," Aon","6492.9",NULL,"540.5",NULL,NULL,NULL,NULL,NULL
"35390","1999","260"," Safeco","6452.1",NULL,"351.9",NULL,NULL,NULL,NULL,NULL
"35391","1999","261"," Transamerica","6428.6",NULL,"707",NULL,NULL,NULL,NULL,NULL
"35392","1999","262"," Aramark","6377.3",NULL,"129.2",NULL,NULL,NULL,NULL,NULL
"35393","1999","263"," Chubb","6349.8",NULL,"707",NULL,NULL,NULL,NULL,NULL
"35394","1999","264"," American Electric Power","6345.9",NULL,"536.2",NULL,NULL,NULL,NULL,NULL
"35395","1999","265"," Baker Hughes","6311.9",NULL,"-297.4",NULL,NULL,NULL,NULL,NULL
"35396","1999","266"," Cummins","6266",NULL,"-21",NULL,NULL,NULL,NULL,NULL
"35397","1999","267"," Saks","6219.9",NULL,"-0.9",NULL,NULL,NULL,NULL,NULL
"35398","1999","268"," OfficeMax","6162.1",NULL,"-37",NULL,NULL,NULL,NULL,NULL
"35399","1999","269"," Case","6149",NULL,"64",NULL,NULL,NULL,NULL,NULL
"35400","1999","270"," Lincoln National","6087.1",NULL,"509.8",NULL,NULL,NULL,NULL,NULL
"35401","1999","271"," Dominion Resources","6086.2",NULL,"535.6",NULL,NULL,NULL,NULL,NULL
"35402","1999","272"," General Mills","6033",NULL,"421.8",NULL,NULL,NULL,NULL,NULL
"35403","1999","273"," Apple Computer","5941",NULL,"309",NULL,NULL,NULL,NULL,NULL
"35404","1999","274"," Public Service Enterprise Group","5931",NULL,"644",NULL,NULL,NULL,NULL,NULL
"35405","1999","275"," Avnet","5916.3",NULL,"151.4",NULL,NULL,NULL,NULL,NULL
"41124","1999","276","Wachovia Corporation","5913.8",NULL,"874.2",NULL,NULL,NULL,NULL,NULL
"35406","1999","277"," R.R. Donnelley & Sons","5899.9",NULL,"294.6",NULL,NULL,NULL,NULL,NULL
"35407","1999","278"," Wellpoint","5878.2",NULL,"172.4",NULL,NULL,NULL,NULL,NULL
"35408","1999","279"," Cinergy","5876.3",NULL,"261",NULL,NULL,NULL,NULL,NULL
"35409","1999","280"," FirstEnergy","5861.3",NULL,"410.9",NULL,NULL,NULL,NULL,NULL
