"id","year","rank","name","revenues","revenue_percent_change","profits","profits_percent_change","assets","market_cap","change_in_rank","employees"
"39713","1990","99"," Dana","5156.7",NULL,"132.1",NULL,NULL,NULL,NULL,NULL
"39714","1990","100"," Litton Industries","5130.3",NULL,"178.3",NULL,NULL,NULL,NULL,NULL
"39715","1990","101"," Cooper Industries","5129.4",NULL,"267.8",NULL,NULL,NULL,NULL,NULL
"39716","1990","102"," Bestfoods","5129.3",NULL,"327.5",NULL,NULL,NULL,NULL,NULL
"39717","1990","103"," Colgate-Palmolive","5110.2",NULL,"280",NULL,NULL,NULL,NULL,NULL
"39718","1990","104"," Scott Paper","5065.6",NULL,"375.5",NULL,NULL,NULL,NULL,NULL
"39719","1990","105"," Citgo Petroleum","4941.2",NULL,"161",NULL,NULL,NULL,NULL,NULL
"39720","1990","106"," American Cyanamid","4825",NULL,"292",NULL,NULL,NULL,NULL,NULL
"39721","1990","107"," Collins & Aikman","4801.9",NULL,"-122.5",NULL,NULL,NULL,NULL,NULL
"39722","1990","108"," Kellogg","4666.2",NULL,"470.2",NULL,NULL,NULL,NULL,NULL
"39723","1990","109"," Teledyne","4664.2",NULL,"258.9",NULL,NULL,NULL,NULL,NULL
"39724","1990","110"," Mead","4646.6",NULL,"215.8",NULL,NULL,NULL,NULL,NULL
"39725","1990","111"," Beatrice","4498",NULL,"325",NULL,NULL,NULL,NULL,NULL
"39726","1990","112"," OfficeMax","4338",NULL,"267.6",NULL,NULL,NULL,NULL,NULL
"39727","1990","113"," Navistar International","4296",NULL,"87",NULL,NULL,NULL,NULL,NULL
"39728","1990","114"," Warner-Lambert","4272",NULL,"412.7",NULL,NULL,NULL,NULL,NULL
"39729","1990","115"," Eaton","4240.9",NULL,"224.9",NULL,NULL,NULL,NULL,NULL
"39730","1990","116"," Eli Lilly","4175.6",NULL,"939.5",NULL,NULL,NULL,NULL,NULL
"39731","1990","117"," Ryerson Tull","4146.7",NULL,"119.7",NULL,NULL,NULL,NULL,NULL
"39732","1990","118"," Whitman","4023.8",NULL,"190.7",NULL,NULL,NULL,NULL,NULL
"39733","1990","119"," Dresser Industries","4022.9",NULL,"170",NULL,NULL,NULL,NULL,NULL
"39734","1990","120"," AMAX","3915",NULL,"360.4",NULL,NULL,NULL,NULL,NULL
"39735","1990","121"," Coca-Cola Enterprises","3888.5",NULL,"71.7",NULL,NULL,NULL,NULL,NULL
"39736","1990","122"," Great Northern Nekoosa","3863.1",NULL,"321.1",NULL,NULL,NULL,NULL,NULL
"39737","1990","123"," Chiquita Brands Intl.","3851",NULL,"67.8",NULL,NULL,NULL,NULL,NULL
"39738","1990","124"," Gillette","3849.6",NULL,"284.7",NULL,NULL,NULL,NULL,NULL
"39739","1990","125"," Owens-Illinois","3692",NULL,"-108.1",NULL,NULL,NULL,NULL,NULL
"39740","1990","126"," Johnson Controls","3689.6",NULL,"97.5",NULL,NULL,NULL,NULL,NULL
"39741","1990","127"," American Standard","3631.4",NULL,"-46.2",NULL,NULL,NULL,NULL,NULL
"39742","1990","128"," Levi Strauss","3627.9",NULL,"272.3",NULL,NULL,NULL,NULL,NULL
"39743","1990","129"," Grumman","3558.8",NULL,"67.3",NULL,NULL,NULL,NULL,NULL
"39744","1990","130"," Gannett","3523.2",NULL,"397.5",NULL,NULL,NULL,NULL,NULL
"39745","1990","131"," Times Mirror","3517.5",NULL,"298",NULL,NULL,NULL,NULL,NULL
"39746","1990","132"," Cummins","3510.8",NULL,"-6.1",NULL,NULL,NULL,NULL,NULL
"39747","1990","133"," FMC","3461",NULL,"136.4",NULL,NULL,NULL,NULL,NULL
"39748","1990","134"," Ingersoll-Rand","3447.4",NULL,"210.8",NULL,NULL,NULL,NULL,NULL
"39749","1990","135"," Avon Products","3395.9",NULL,"54.6",NULL,NULL,NULL,NULL,NULL
"39750","1990","136"," Paccar","3372.9",NULL,"241.9",NULL,NULL,NULL,NULL,NULL
"39751","1990","137"," Intel","3280.7",NULL,"391",NULL,NULL,NULL,NULL,NULL
"39752","1990","138"," Furniture Brands Intl.","3277.8",NULL,"70.1",NULL,NULL,NULL,NULL,NULL
"39753","1990","139"," Schering-Plough","3243",NULL,"471.3",NULL,NULL,NULL,NULL,NULL
"39754","1990","140"," Agway","3234.8",NULL,"0",NULL,NULL,NULL,NULL,NULL
"39755","1990","141"," Black & Decker","3221.3",NULL,"30",NULL,NULL,NULL,NULL,NULL
"39756","1990","142"," Masco","3150.5",NULL,"220.9",NULL,NULL,NULL,NULL,NULL
"39757","1990","143"," R.R. Donnelley & Sons","3127.6",NULL,"221.9",NULL,NULL,NULL,NULL,NULL
"39758","1990","144"," Kerr-McGee","3122",NULL,"156",NULL,NULL,NULL,NULL,NULL
"39759","1990","145"," Hercules","3121.3",NULL,"-81.3",NULL,NULL,NULL,NULL,NULL
"39760","1990","146"," Maytag","3088.8",NULL,"131.5",NULL,NULL,NULL,NULL,NULL
"39761","1990","147"," Wang Laboratories","3078.4",NULL,"-424.3",NULL,NULL,NULL,NULL,NULL
"39762","1990","148"," FINA","3057.6",NULL,"119.1",NULL,NULL,NULL,NULL,NULL
"39763","1990","149"," J.E. Seagram","3004.9",NULL,"514.5",NULL,NULL,NULL,NULL,NULL
"39764","1990","150"," Pharmacia","3001.2",NULL,"176",NULL,NULL,NULL,NULL,NULL
"39765","1990","151"," Owens Corning","3000",NULL,"172",NULL,NULL,NULL,NULL,NULL
"39766","1990","152"," Farmland Industries","2976.9",NULL,"0",NULL,NULL,NULL,NULL,NULL
"39767","1990","153"," Pitney Bowes","2959.3",NULL,"252.8",NULL,NULL,NULL,NULL,NULL
"39768","1990","154"," Control Data","2952.1",NULL,"-680.4",NULL,NULL,NULL,NULL,NULL
"39769","1990","155"," Revlon","2941.8",NULL,"52.8",NULL,NULL,NULL,NULL,NULL
"39770","1990","156"," Smurfit-Stone Container","2936.3",NULL,"35.8",NULL,NULL,NULL,NULL,NULL
"39771","1990","157"," Universal","2920.3",NULL,"54",NULL,NULL,NULL,NULL,NULL
"39772","1990","158"," Compaq Computer","2876.1",NULL,"333.3",NULL,NULL,NULL,NULL,NULL
"39773","1990","159"," Armstrong Holdings","2864",NULL,"187.6",NULL,NULL,NULL,NULL,NULL
"39774","1990","160"," Brunswick","2826.1",NULL,"-71.3",NULL,NULL,NULL,NULL,NULL
"39775","1990","161"," AMP","2820.5",NULL,"280.9",NULL,NULL,NULL,NULL,NULL
"39776","1990","162"," Union Camp","2761.3",NULL,"299.4",NULL,NULL,NULL,NULL,NULL
"39777","1990","163"," Ethyl","2754.9",NULL,"231.3",NULL,NULL,NULL,NULL,NULL
"39778","1990","164"," Pennzoil","2750",NULL,"103.5",NULL,NULL,NULL,NULL,NULL
"39779","1990","165"," Phelps Dodge","2726.4",NULL,"267",NULL,NULL,NULL,NULL,NULL
"39780","1990","166"," Air Products & Chem.","2662.3",NULL,"222.1",NULL,NULL,NULL,NULL,NULL
"39781","1990","167"," Rohm & Haas","2661",NULL,"176",NULL,NULL,NULL,NULL,NULL
"39782","1990","168"," Quantum Chemical","2636.5",NULL,"247.4",NULL,NULL,NULL,NULL,NULL
"39783","1990","169"," Zenith Electronics","2610.7",NULL,"-68.4",NULL,NULL,NULL,NULL,NULL
"39784","1990","170"," Premark International","2600.6",NULL,"78.4",NULL,NULL,NULL,NULL,NULL
"39785","1990","171"," National Steel","2576.6",NULL,"83.2",NULL,NULL,NULL,NULL,NULL
"39786","1990","172"," WestPoint Stevens","2567.7",NULL,"-19.3",NULL,NULL,NULL,NULL,NULL
"39787","1990","173"," VF","2540",NULL,"176",NULL,NULL,NULL,NULL,NULL
"39788","1990","174"," Tyson Foods","2538.2",NULL,"100.6",NULL,NULL,NULL,NULL,NULL
"39789","1990","175"," Olin","2530",NULL,"124",NULL,NULL,NULL,NULL,NULL
"39790","1990","176"," Goodrich","2520.7",NULL,"172.4",NULL,NULL,NULL,NULL,NULL
"39791","1990","177"," Parker Hannifin","2520.2",NULL,"124.5",NULL,NULL,NULL,NULL,NULL
"39792","1990","178"," ARMCO","2494.4",NULL,"165",NULL,NULL,NULL,NULL,NULL
"39793","1990","179"," Berkshire Hathaway","2483.9",NULL,"447.5",NULL,NULL,NULL,NULL,NULL
"39794","1990","180"," Harris","2476.7",NULL,"21.3",NULL,NULL,NULL,NULL,NULL
"39795","1990","181"," Corning","2468.8",NULL,"261",NULL,NULL,NULL,NULL,NULL
"39796","1990","182"," Tribune","2454.8",NULL,"242.4",NULL,NULL,NULL,NULL,NULL
"39797","1990","183"," Land OLakes","2442.2",NULL,"0",NULL,NULL,NULL,NULL,NULL
"39798","1990","184"," Maxxam","2423.3",NULL,"116.8",NULL,NULL,NULL,NULL,NULL
"39799","1990","185"," Hershey Foods","2421",NULL,"171.1",NULL,NULL,NULL,NULL,NULL
"39800","1990","186"," Engelhard","2403",NULL,"-77.5",NULL,NULL,NULL,NULL,NULL
"39801","1990","187"," National Semiconductor","2400",NULL,"-23.2",NULL,NULL,NULL,NULL,NULL
"39802","1990","188"," Knight-Ridder","2342.6",NULL,"247.2",NULL,NULL,NULL,NULL,NULL
"39803","1990","189"," Valhi","2342.6",NULL,"103.3",NULL,NULL,NULL,NULL,NULL
"39804","1990","190"," Hormel Foods","2340.5",NULL,"70.1",NULL,NULL,NULL,NULL,NULL
"39805","1990","191"," Baker Hughes","2328",NULL,"85",NULL,NULL,NULL,NULL,NULL
"39806","1990","192"," Central Soya","2318.5",NULL,"15.1",NULL,NULL,NULL,NULL,NULL
"39807","1990","193"," Westvaco","2286.8",NULL,"233.1",NULL,NULL,NULL,NULL,NULL
"39808","1990","194"," Thiokol","2269",NULL,"0",NULL,NULL,NULL,NULL,NULL
"39809","1990","195"," Uniroyal Goodrich Tire","2266.9",NULL,"0",NULL,NULL,NULL,NULL,NULL
"39810","1990","196"," Asarco","2248.6",NULL,"231.2",NULL,NULL,NULL,NULL,NULL
"39811","1990","197"," Manville","2228.1",NULL,"196.8",NULL,NULL,NULL,NULL,NULL
"39812","1990","198"," USG","2201",NULL,"28",NULL,NULL,NULL,NULL,NULL
"39813","1990","199"," Burlington Industries Equity","2197.7",NULL,"-23",NULL,NULL,NULL,NULL,NULL
"39814","1990","200"," Illinois Tool Works","2172.7",NULL,"163.8",NULL,NULL,NULL,NULL,NULL
"39815","1990","201"," AMDAHL","2153.7",NULL,"153",NULL,NULL,NULL,NULL,NULL
"39816","1990","202"," Dover","2136.2",NULL,"144",NULL,NULL,NULL,NULL,NULL
"39817","1990","203"," Sherwin-Williams","2130.3",NULL,"108.9",NULL,NULL,NULL,NULL,NULL
"39818","1990","204"," Temple-Inland","2124",NULL,"207.4",NULL,NULL,NULL,NULL,NULL
"39819","1990","205"," McDermott","2121.4",NULL,"7.8",NULL,NULL,NULL,NULL,NULL
"39820","1990","206"," Diamond Shamrock","2090.9",NULL,"28.1",NULL,NULL,NULL,NULL,NULL
"39821","1990","207"," Sequa","2072.8",NULL,"55.9",NULL,NULL,NULL,NULL,NULL
"39822","1990","208"," Louisiana-Pacific","2035",NULL,"192.6",NULL,NULL,NULL,NULL,NULL
"39823","1990","209"," Mapco","2018.7",NULL,"116.2",NULL,NULL,NULL,NULL,NULL
"39824","1990","210"," GenCorp","2014.8",NULL,"130.7",NULL,NULL,NULL,NULL,NULL
"39825","1990","211"," Stanley Works","2001",NULL,"210",NULL,NULL,NULL,NULL,NULL
"39826","1990","212"," Tyco International","1980.8",NULL,"117.7",NULL,NULL,NULL,NULL,NULL
"39827","1990","213"," Tyco Laboratories","1971.1",NULL,"91.3",NULL,NULL,NULL,NULL,NULL
"39828","1990","214"," Freeport-McMoran","1963.7",NULL,"43.7",NULL,NULL,NULL,NULL,NULL
"39829","1990","215"," Mack Trucks","1958",NULL,"-185.4",NULL,NULL,NULL,NULL,NULL
"39830","1990","216"," Cabot","1943.7",NULL,"18.1",NULL,NULL,NULL,NULL,NULL
"39831","1990","217"," Aeroquip-Vickers","1942.3",NULL,"32.3",NULL,NULL,NULL,NULL,NULL
"39832","1990","218"," Polaroid","1941.9",NULL,"145",NULL,NULL,NULL,NULL,NULL
"39833","1990","219"," General Signal","1925.2",NULL,"78.5",NULL,NULL,NULL,NULL,NULL
"39834","1990","220"," Becton Dickinson","1921.1",NULL,"213.6",NULL,NULL,NULL,NULL,NULL
"39835","1990","221"," Springs Industries","1909.8",NULL,"94.2",NULL,NULL,NULL,NULL,NULL
"39836","1990","222"," Crown Holdings","1909.3",NULL,"64.8",NULL,NULL,NULL,NULL,NULL
"39837","1990","223"," Willamette Industries","1891.8",NULL,"191.1",NULL,NULL,NULL,NULL,NULL
"39838","1990","224"," Intl. Multifoods","1883.5",NULL,"35.1",NULL,NULL,NULL,NULL,NULL
"39839","1990","225"," Readers Digest Assn.","1870.8",NULL,"151.5",NULL,NULL,NULL,NULL,NULL
"39840","1990","226"," Penn Central","1833.3",NULL,"174.1",NULL,NULL,NULL,NULL,NULL
"39841","1990","227"," New York Times","1807.1",NULL,"266.6",NULL,NULL,NULL,NULL,NULL
"39842","1990","228"," Cyprus Amax Minerals","1797.7",NULL,"0",NULL,NULL,NULL,NULL,NULL
"39843","1990","229"," MID-AMERICA DAIRYMEN","1790.1",NULL,"250.1",NULL,NULL,NULL,NULL,NULL
"39844","1990","230"," McGraw-Hill","1789",NULL,"47.8",NULL,NULL,NULL,NULL,NULL
"39845","1990","231"," Molson Coors Brewing","1770",NULL,"13.1",NULL,NULL,NULL,NULL,NULL
"39846","1990","232"," Sun Microsystems","1769.2",NULL,"60.8",NULL,NULL,NULL,NULL,NULL
"39847","1990","233"," Avery Dennison","1732.4",NULL,"86.5",NULL,NULL,NULL,NULL,NULL
"39848","1990","234"," Square D","1722.8",NULL,"101.9",NULL,NULL,NULL,NULL,NULL
"39849","1990","235"," Dow Jones","1714.9",NULL,"317",NULL,NULL,NULL,NULL,NULL
"39850","1990","236"," Walter Industries","1706.5",NULL,"-186.3",NULL,NULL,NULL,NULL,NULL
"39851","1990","237"," Harcourt Brace Jovanovich","1702.5",NULL,"72.1",NULL,NULL,NULL,NULL,NULL
"39852","1990","238"," Henley Group","1693",NULL,"-187",NULL,NULL,NULL,NULL,NULL
"39853","1990","239"," Metaldyne","1686.6",NULL,"56.6",NULL,NULL,NULL,NULL,NULL
"39854","1990","240"," Dean Foods","1686",NULL,"60.4",NULL,NULL,NULL,NULL,NULL
"39855","1990","241"," Murphy Oil","1683.7",NULL,"46.6",NULL,NULL,NULL,NULL,NULL
"39856","1990","242"," Outboard Marine","1678",NULL,"70.3",NULL,NULL,NULL,NULL,NULL
"39857","1990","243"," Sundstrand","1666.1",NULL,"114.2",NULL,NULL,NULL,NULL,NULL
"39858","1990","244"," Sonoco Products","1655.8",NULL,"103.6",NULL,NULL,NULL,NULL,NULL
"39859","1990","245"," PerkinElmer","1655.1",NULL,"69.8",NULL,NULL,NULL,NULL,NULL
"39860","1990","246"," Tandem Computers","1643.9",NULL,"118.3",NULL,NULL,NULL,NULL,NULL
"39861","1990","247"," Great American Mgmt. & Inv.","1643.1",NULL,"2.2",NULL,NULL,NULL,NULL,NULL
"39862","1990","248"," E-SYSTEMS","1632.9",NULL,"83",NULL,NULL,NULL,NULL,NULL
"39863","1990","249"," Fleetwood Enterprises","1632",NULL,"70.5",NULL,NULL,NULL,NULL,NULL
"39864","1990","250"," Coltec Industries","1618",NULL,"119.2",NULL,NULL,NULL,NULL,NULL
"39865","1990","251"," Arvin Industries","1616.5",NULL,"18.4",NULL,NULL,NULL,NULL,NULL
"39866","1990","252"," Witco","1609",NULL,"35",NULL,NULL,NULL,NULL,NULL
"39867","1990","253"," Himont","1600",NULL,"0",NULL,NULL,NULL,NULL,NULL
"39868","1990","254"," Dow Corning","1574.5",NULL,"162.8",NULL,NULL,NULL,NULL,NULL
"39869","1990","255"," National Service Industries","1539.5",NULL,"94.7",NULL,NULL,NULL,NULL,NULL
"39870","1990","256"," Tecumseh Products","1535",NULL,"82.6",NULL,NULL,NULL,NULL,NULL
"39871","1990","257"," Norton","1534.6",NULL,"105.1",NULL,NULL,NULL,NULL,NULL
"39872","1990","258"," Timken","1533",NULL,"55.3",NULL,NULL,NULL,NULL,NULL
"39873","1990","259"," DR Holdings Inc. of Delaware","1517.9",NULL,"-230.2",NULL,NULL,NULL,NULL,NULL
"39874","1990","260"," Loral","1499.9",NULL,"87.6",NULL,NULL,NULL,NULL,NULL
"39875","1990","261"," Lafarge","1497.2",NULL,"100",NULL,NULL,NULL,NULL,NULL
"39876","1990","262"," Joy Global","1482.8",NULL,"70.6",NULL,NULL,NULL,NULL,NULL
"39877","1990","263"," General Instrument","1481.5",NULL,"85.5",NULL,NULL,NULL,NULL,NULL
"39878","1990","264"," Lorillard","1475.3",NULL,"398.8",NULL,NULL,NULL,NULL,NULL
"39879","1990","265"," Clorox","1471.2",NULL,"124.1",NULL,NULL,NULL,NULL,NULL
"39880","1990","266"," Echlin","1468.2",NULL,"44.4",NULL,NULL,NULL,NULL,NULL
"39881","1990","267"," Crane","1457.9",NULL,"55.9",NULL,NULL,NULL,NULL,NULL
"39882","1990","268"," Bowater","1450",NULL,"144.6",NULL,NULL,NULL,NULL,NULL
"39883","1990","269"," Washington Post","1444.1",NULL,"197.9",NULL,NULL,NULL,NULL,NULL
"39884","1990","270"," Tosco","1440.5",NULL,"40.5",NULL,NULL,NULL,NULL,NULL
"39885","1990","271"," Tektronix","1438.5",NULL,"18.9",NULL,NULL,NULL,NULL,NULL
"39886","1990","272"," Clark Equipment","1433.3",NULL,"68.9",NULL,NULL,NULL,NULL,NULL
"39887","1990","273"," Esselte Business Systems","1433.1",NULL,"54.5",NULL,NULL,NULL,NULL,NULL
"39888","1990","274"," Inspiration Resources","1419.6",NULL,"25.2",NULL,NULL,NULL,NULL,NULL
"39889","1990","275"," Reliance Electric","1411",NULL,"49",NULL,NULL,NULL,NULL,NULL
"39890","1990","276"," Liz Claiborne","1410.7",NULL,"164.6",NULL,NULL,NULL,NULL,NULL
